landings.n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landings numbers at length (thousands); mon78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,588.3466631,208.9182678,1738.976069,1090.272967,787.942551,1717.31779,1588.502447,2730.01133,656.4890731,829.2318442,1534.059529,887.8336564,1102.513967,751.0320011,2736.259131,3395.724014,2349.081479,4931.895247,1647.511533,1348.432942,3042.45617,1670.470163,1958.928893,1721.3359,603.0686869,1567.739909,2335.601168,1318.322211,965.3683273,1613.423295,1947.824286,4709.466583,5727.474037,2160.443046,2005.120195,2375.856682,2495.848152,1598.239056,1557.69408,1118.106885,480.3945019,669.207174,2461.667157,3605.209582,1587.336863,5548.707061,3208.506012,2370.729885,857.9743616,3076.253224,2176.637816,2554.836845,2533.465746,7196.288744,4317.77356,1792.835686,3131.968094,6870.092863,2076.00112,3413.08925,1413.818582,1398.774722,3720.79546,2766.97118,2888.774793,1966.162281,5011.026003,3201.259308,2636.36099,9250.082601,0,0
104,1064.226196,819.8736774,1005.184346,648.8085944,1317.392809,1033.714002,1228.770235,131.4456082,1414.244044,2918.169835,790.3448721,974.2738022,2404.364773,2491.780418,2949.416394,448.4726548,7056.773302,2089.651254,856.5129535,918.5834557,496.948144,775.0239727,2581.825955,947.0433032,259.285417,840.3410093,978.1585779,632.4508715,254.6603691,3366.077993,2385.6583,1331.025923,259.0818331,1013.37319,2636.633853,1016.587733,57.31308564,838.4965126,1219.797474,1009.109365,1420.105526,2416.020491,900.2194787,519.6958036,557.9788927,2162.119137,3976.064314,1664.840175,1500.62107,2785.529837,2303.947759,6280.389552,2293.194711,1832.055661,3969.611489,1319.84158,924.9583971,2895.852406,3961.53147,1167.293143,1472.256102,2404.16406,2998.129519,1621.246457,1092.353727,4972.522242,2188.483723,1552.003981,133.8229017,66.85375704,478.6503919,217.2804982
105,94.47308911,857.3183023,2140.659402,1115.798841,863.8903714,1043.472313,1290.937364,728.8532937,1861.196656,4602.036944,1395.394812,12001.74301,1108.617924,1039.515612,1394.043949,3422.376449,773.9560033,4775.98153,1538.183325,554.280786,396.8199132,1433.965825,1706.656719,514.2016912,3205.3056,2464.531554,2851.239281,959.9956218,1644.869288,1072.342603,3038.42409,1566.947151,1113.806023,1588.703643,1474.38694,2088.342759,1412.96824,3731.05547,392.6322013,1648.777836,1182.209276,839.14005,4220.588422,884.4116913,1524.216215,1094.340695,2160.049883,1896.148955,1070.572038,3544.464988,2919.596957,1299.859205,1758.979882,3637.331292,3306.493803,3423.692899,2492.441289,5359.348225,4012.808738,2126.17912,1371.819689,5786.770179,1752.71652,1552.480531,1146.601247,3892.71046,1689.466908,3248.423543,1917.200107,0,0,0
106,657.3305172,500.6985687,299.0015971,132.2575531,240.6416246,537.641108,1113.624362,501.4312458,653.186393,1987.118447,2212.327889,4076.031735,483.8662391,308.4977228,881.9640558,2079.812628,2338.476289,4170.266784,840.2934515,842.2832868,173.3712937,131.9910191,1132.609432,199.233041,545.1913793,569.1624596,158.6119741,1780.559938,2035.996783,3315.107972,1017.548153,483.1955528,1230.59958,493.9891671,1125.606717,650.4961554,999.3334016,2188.429558,344.7414302,863.5953109,286.1498213,1422.076682,2975.100861,306.4001045,1518.401094,1592.538518,2775.770416,332.6543746,279.727441,1521.713527,3353.813594,919.342734,1997.684421,2414.033364,2650.806516,581.1673388,1246.85002,1791.061763,2180.860671,3891.290403,3424.130072,2184.879022,1607.367431,1062.348332,644.2943065,2062.988261,1935.131274,1560.484116,2480.365326,4624.808148,0,0
107,549.8891287,384.2738549,962.1369141,375.2982519,191.1423566,565.8547996,191.9364298,1027.524149,271.9750458,596.2811913,198.3167003,303.9460617,995.1982367,172.7928379,743.1744487,854.653758,616.038905,281.1396499,544.0199404,839.3123471,264.9075882,1284.258602,1539.053968,327.099875,399.0906367,729.3174182,916.8948203,519.8087339,24.46667885,617.794544,2024.736137,972.682252,1632.370717,699.6482536,892.5463685,1506.733536,941.3140133,1143.145585,1357.10757,396.6512931,790.8921518,1307.126292,679.2375968,1274.307516,820.8144644,2363.026395,623.4141039,1182.959193,1767.938416,1376.883069,2037.54013,517.0513634,666.1224601,1208.547465,1553.456007,772.32973,3176.846668,806.1511409,1664.203853,765.6532773,1991.918052,2821.108601,1237.276388,1912.485762,939.4128344,2672.02763,2243.243899,2300.631002,2999.669838,9313.809047,33.49878447,1709.413626
108,214.6112512,1212.216308,659.0151909,184.2738242,651.4275864,659.9695527,262.3162568,303.2626047,739.6821713,341.5584506,864.6815879,427.5261253,1363.556751,531.7520822,814.8125393,2470.284971,26.97633906,1515.417286,2230.151224,1780.214631,1446.734917,1569.077292,2621.345172,479.4433715,832.2144364,718.7821133,277.7016888,587.6615796,184.709095,1115.907353,1569.981825,889.8091034,487.3048227,716.1889561,2087.766571,845.6450663,1150.366128,805.8130943,802.980234,415.7759616,2820.14226,2713.796084,870.6847829,495.8565218,1291.570534,534.4950286,1906.633993,1424.514132,334.1709344,1448.418994,2182.36996,313.9729846,1147.464264,873.0021099,2537.874618,786.9151913,925.3646345,3165.650131,1401.735187,230.8958292,2713.325857,892.0427831,1454.615253,831.7127223,1728.779526,886.9798416,1356.031058,689.3878594,1338.098338,364.7495492,35.05407497,68.85075868
109,82.01389854,63.05531167,508.9486224,262.9708438,243.0569673,1180.320766,909.3230762,1301.288216,39.65885449,1089.099126,463.6323828,452.3593108,1574.425129,2159.576402,169.6228678,400.5596564,129.4417468,1925.074904,874.7109074,530.1493135,207.0398307,0,229.2565395,420.3059578,937.2983885,450.2594731,399.8312937,583.5816466,615.1727414,298.7784051,792.89104,254.4906498,439.3546687,341.5578049,724.8476197,1325.610048,587.1059134,1598.614692,230.6839856,275.5527545,976.3170518,1432.446138,1538.117861,170.9527268,725.9914111,1186.253449,1301.517064,171.5684727,900.5681834,577.5194744,1131.278241,2293.721869,228.1162501,641.1973698,1284.245164,1379.663742,678.0916343,932.6122529,519.0349457,995.565825,733.3971322,332.5629706,894.2906847,818.9576646,1077.85425,982.6522565,1850.620795,1775.485415,396.7796619,66.85375704,35.14270366,69.02483693
110,767.8845221,405.9212124,820.8205801,1176.897178,386.6487109,1148.157433,222.0008179,908.2092544,184.2766744,1946.044537,873.6950578,4279.45568,43.31252241,403.7552523,2264.364939,5301.058652,1667.243099,2266.212543,1102.735892,569.7599748,320.5228194,203.6806185,1417.078742,408.6207006,877.6148042,760.6324207,1147.666931,223.3783955,1245.796594,1200.071352,2454.54461,5075.691269,2086.655508,3944.774906,1266.661878,2246.625763,2115.865561,2779.369283,987.5715654,1434.45557,2351.349373,4634.772098,1591.037057,821.3395091,1613.710667,1396.163888,3836.463133,653.307995,691.2329827,2005.133885,2227.019874,1982.008455,495.4760317,2621.833385,1954.636517,1356.30915,741.1001522,2619.304359,835.7659713,640.9714873,634.1702715,2855.426116,1651.6347,732.7593738,2154.581886,1747.446839,896.1328644,306.8969433,494.3988486,0,0,0
111,868.3595987,289.6199473,548.0970967,523.9632664,444.1930481,662.4722158,256.4046326,596.7561806,106.2868842,167.5334863,450.6061031,130.1268603,986.0300592,150.7174133,330.747617,1184.289633,12.90482079,325.5897296,531.9508258,314.7405776,21.09561658,150.5754686,533.1006569,345.9982161,777.3978828,480.6620379,109.1575421,7.013807662,102.7797384,609.4596578,1049.060351,1021.488311,344.7672517,272.528781,958.6578103,358.1462118,800.940897,780.5077565,1088.149853,31.10739714,900.4154219,820.4209176,1059.738702,622.6445563,277.4525574,301.076283,669.7919699,2102.270859,2797.255443,677.8755066,1864.623036,1397.307946,125.3521041,1309.6053,1298.351232,582.4471955,1209.734048,1969.472107,1126.96859,640.0062002,1055.31495,489.891665,2336.358674,1186.042517,1949.27279,1301.209065,1131.014208,309.4293347,1787.858602,0,0,0
112,1161.177026,93.64183927,77.73526573,279.8995797,3.510404453,392.1503527,49.16231692,28.00157658,130.0723146,282.2024288,623.1545479,260.4901763,59.34833823,86.9451033,469.0871011,265.4973497,25.79112677,3143.361525,262.6873028,1064.563441,164.3397466,454.9095871,403.5356261,523.6899912,881.7797923,615.8515035,287.7052669,193.6228526,78.36217047,377.5622142,303.5646238,344.4067918,368.6739969,459.2973367,326.3046618,1237.787967,115.6180693,1041.263099,582.5507987,1127.525645,291.612815,1707.752008,1591.131481,107.2424388,194.8488217,449.482662,1417.134622,262.1060672,944.1302849,279.8861855,1787.934676,951.106016,2416.729265,933.8789261,747.3288057,925.4133036,1526.920933,2633.132694,436.8565157,1463.507475,661.1577937,526.4452657,207.7539388,664.8746006,1061.840039,732.6440476,399.8941704,2073.616009,32.84003133,63.72644575,477.0064727,131.9429986
113,281.8220163,422.3463012,252.6820173,39.04353709,0,0,856.9524871,575.0105709,0,753.5115652,514.7777029,243.7518874,42.58466489,354.4675238,1056.769254,325.1947382,1872.093402,846.6269933,49.9515792,1118.112863,119.9000162,175.4641893,696.9448815,152.9467791,0,151.1667795,485.552857,283.4012489,113.1208613,544.6896678,738.9138395,335.5846507,188.4211838,35.66214687,397.1795712,215.7765997,105.4484492,534.7090315,569.2564547,307.6467549,1301.66203,1138.399402,1386.13822,1752.756482,16.11323991,479.7801535,1330.567957,435.566662,1300.555934,478.5778618,958.8139223,297.0982768,189.5229877,443.6229821,157.027976,302.6307435,1536.28632,650.0896017,858.9790784,730.9537825,5993.224311,828.2030553,2457.204194,339.1546187,692.7131669,414.2265322,571.3538597,380.004987,0,0,0,0
114,360.7397344,259.6290128,61.52133175,70.74737572,79.30286013,18.6283031,608.1062225,177.6496477,47.32901119,65.00437823,204.629624,509.049237,40.54117941,130.7466518,265.7846105,0,565.5399237,2530.887058,994.8156681,0,101.9913185,152.2139006,0,720.1490708,116.9515205,271.2929359,249.2024877,23.94049466,39.00273058,456.3492967,705.4106552,227.2435712,211.0184413,73.26729196,0.227142477,404.5951101,900.842792,1194.710488,2842.52528,142.9696984,208.9586329,418.1577369,1853.408335,119.2036701,104.4025852,412.7160922,113.7015342,242.9099373,846.8649288,491.5243955,450.6234215,185.4493486,308.965659,247.8247518,797.9117605,372.4676019,46.50416962,2455.365984,1000.459762,172.8290105,345.6814549,386.9271176,2537.288144,197.8039718,103.2743002,499.1302029,853.2777582,533.8629746,181.1895392,0,0,0
115,434.2738427,242.9355267,560.4389361,124.9190389,52.18698766,187.7007611,87.07951969,158.8008737,0,0,119.3599833,552.8080745,446.1349144,87.82265247,266.6995251,575.5240991,178.9764545,1158.924515,1140.020691,444.6447429,814.0214565,754.6973599,329.2252643,155.5546147,662.0588199,504.6648427,138.2281326,153.1944851,421.4474289,450.9122921,515.3443085,317.9639043,280.773871,320.8848449,970.1949746,1301.555038,793.6949466,1851.687692,1856.449727,274.8358786,677.9748716,470.7941352,873.7315949,1056.476384,143.667499,612.0599846,950.4985895,265.8836589,336.6553828,1482.188973,279.6110543,99.73530611,200.639689,1255.920813,1421.116213,489.4832134,655.8768594,101.3528798,716.7445482,232.249052,4817.43254,1118.923092,1757.271327,245.7189598,753.6576435,359.9207792,1340.636468,1784.762647,32.84003133,63.72644575,105.3347186,65.79596602
116,713.83597,0,455.8497055,380.9198149,187.0967134,167.2991056,15.93177113,49.22516975,0,0,69.96042969,32.60949088,31.29724551,46.09973493,357.1270307,18.43089432,91.31510205,1201.801284,21.30524199,52.4210054,21.09561658,308.5830358,0.066883122,221.1632449,3214.87552,355.8509452,705.0179057,46.20289009,692.4511594,26.49927345,118.5801922,305.1392333,81.64349977,35.66214687,143.947425,1093.84006,448.8642423,271.5864816,58.5912074,203.0843029,744.9988999,204.4436561,421.6354067,211.6287098,293.8685161,114.3826455,87.40420686,469.9800087,132.5351956,151.3909022,1518.945351,2659.765846,1060.338927,188.5502661,1176.390559,377.9503827,825.0589934,128.2413957,1203.700872,46.84067092,480.5603842,696.8955116,319.5007304,301.4698496,503.5093876,786.204708,123.607802,80.69409591,0,0,0,0
117,526.4256432,564.1108326,222.6065509,0,134.9097257,273.7266417,119.2386064,28.00157658,0,0,1319.091857,26.24055786,24.06367545,181.9523443,104.1749277,50.44856821,423.8708322,0,883.7584422,231.9388017,106.0070215,0,580.18646,0,0,12.19698565,163.1134652,509.7213014,347.0991629,512.3818897,131.3820834,74.51459378,65.94509624,33.43417299,1104.528748,0,63.21676581,541.0151064,111.2764296,69.29623138,462.7162086,154.7132604,83.15941492,172.7257667,142.6951323,98.43079,555.7923863,99.31556049,161.8757007,146.3336326,207.4221483,52.17527791,214.6906939,25.26701257,1475.22667,30.32117249,216.1621041,88.93157543,377.2946231,15.7865391,322.1046371,172.1358458,145.617869,912.6913936,22.70338496,222.3332315,978.929785,122.0125012,181.1895392,0,0,0
118,613.1497909,153.4640679,149.8949149,63.50522802,657.8850467,237.7539345,184.7181381,37.8863556,39.65885449,64.61808646,183.2889977,16.87623724,34.54811872,74.04569879,223.133533,70.21562439,119.1423792,77.51234294,705.9165249,252.2085882,0,334.6274673,710.2956191,31.12346046,0,273.1700308,241.4938142,90.48582662,0,0,387.883911,68.10807098,250.5799543,97.21080014,153.5618623,743.2014316,0,46.54925671,110.0702996,594.7621272,95.9243347,187.0875034,884.3175502,117.1653264,35.30655812,120.178012,91.73535872,67.80679462,439.7697687,1314.513793,82.87681666,221.2678134,14.20046093,163.5804143,409.7505135,328.095795,344.081133,1162.914707,85.86676142,663.0005754,92.03299229,68.16844137,434.0704835,1157.098255,457.5843715,201.048872,257.3831586,283.0694886,196.346409,0,0,0
119,271.412737,586.4677127,50.75661842,63.50522802,159.8418125,218.9891245,208.5070726,0,0,0,0,16.00373186,13.25578627,41.69323811,221.7342341,21.54545589,74.83653762,848.3795116,0,0,0,244.2218336,27.14556393,0,53.75663842,135.2514776,13.43187904,18.7034871,30.49258142,327.662756,439.6748455,318.8349077,63.99338075,252.5695109,97.25672514,22.21106489,156.9466168,411.3713174,302.8445825,214.5107762,81.50296595,440.7460631,1068.963733,126.2071764,100.9030892,39.37898695,126.9895725,263.626677,0,1657.794278,219.4348286,136.0677476,222.0086186,50.68368426,616.2477326,313.6207285,737.2410737,29.48137394,732.7590006,1009.105583,172.6722925,585.9747422,9.200220254,405.9855016,60.48316797,132.0754773,462.4187246,21.53442023,196.346409,0,0,0
120,96.5044511,354.9876482,306.2082669,0,718.8157335,287.221171,48.65177544,0,57.77870014,115.9485666,131.5036985,393.869424,27.2665831,72.20144658,14.85821607,0,115.5686356,417.8175346,1658.706764,67.07287758,119.9000162,713.7021758,96.85876076,0,163.7094208,168.7376179,448.9215354,14.58875111,36.87519329,132.801309,980.388534,734.3615117,250.5799543,281.3540851,282.5269038,112.1977915,524.9638846,402.1735085,121.3739466,114.976939,398.8805562,969.3790784,211.7790708,1124.141649,169.4959183,401.498384,182.6668674,152.1343676,155.4767131,574.6946513,181.3083464,349.9937015,427.5476587,50.65597481,160.6664865,414.9599436,751.5329421,1190.923462,997.5408928,73.74130407,1320.527178,2545.947819,718.8171983,354.8917126,919.4717731,324.8247595,137.6091927,125.225481,229.1864403,63.72644575,33.49878447,65.79596602
121,153.1902297,122.3304377,21.88847523,0,141.1476295,235.9228671,31.87884757,0,0,212.3816396,770.1670604,0,0,0,0,0,0,620.1821309,0,0,0,25.12224988,27.14556393,0,0,107.2471819,23.51366472,0.288721002,21.98243225,50.97987031,85.15261339,560.586028,908.0694253,0,0,0,67.30289524,111.2193432,0,52.88354463,335.4528889,125.8214677,348.6046183,51.75241936,114.3066162,313.7937499,113.7250281,64.57476654,28.46226186,491.6475403,285.255366,77.45277006,72.21064326,11.10358058,175.0287791,71.25651003,510.5956705,77.3333089,27.8089828,6.314714008,162.2883931,26.35001492,76.36836209,26.61364678,22.69411509,171.6349624,121.0219213,472.8762897,0,0,0,34.23521794
122,279.3837441,132.7246287,507.9650795,167.7461125,16.48365552,458.5137859,136.5982011,17.72958658,0,0,44.18231691,42.96731926,70.58957253,14.74365672,23.11278056,50.44856821,0,0.191451677,1197.923933,0,0,26.18034925,0,160.4830528,0,6.098492826,181.7145727,0,54.20309003,0,0,0,84.73929303,0,0,0,0,58.28517504,74.31130598,0,20.02600853,225.0582419,0.560963475,0,35.30655812,80.076789,262.3475268,102.1196852,177.2914841,72.45226506,108.8891684,0,505.3645441,184.8016363,118.5227886,23.96380172,869.6227755,42.52532435,39.90971902,22.20120589,17.05511804,242.3063013,16.51351872,22.63798789,0,44.23074134,48.92018343,7.169706253,0,0,0,0
123,130.586531,225.5187922,0,54.90818883,134.9097257,0,37.26875742,118.0729913,83.92264195,0,117.0109494,16.87623724,0,0,8.254564484,0,0,0,0,0,0.089522813,0,172.4165293,92.11302568,15.5698472,0,100.818718,0,45.02863315,18.01950594,363.9790676,560.586028,0,115.5355965,16.23854349,0,247.4551546,247.9152483,13.28102782,0,50.35669074,1290.733954,125.4119325,160.058572,407.0132001,494.0154917,0,126.1006788,118.549547,30.19780421,168.6969603,13.83009875,61.76091763,91.16642445,162.0203095,61.74809801,171.2520191,72.94115119,751.1900776,58.39209922,0,86.74381228,26.43538442,300.2535274,614.6629628,0,50.20806546,0,0,0,0,0
124,85.60334762,0,79.03422574,0,0,37.2566062,5.003199114,168.5075117,0,0,23.57369316,0,0,123.8381411,21.46186766,0,12.90482079,0,0,0,0,25.12224988,0,0,0,4.069184988,0,9.351743549,52.70743489,23.31936063,0,0,0,0,0,0,0,15.39170872,45.13479987,36.47085789,0,12.07885226,94.77239144,0,0,479.2571034,147.0714298,0,23.49061007,75.27628816,84.08207982,1288.52968,0,188.8161726,609.3750076,23.66092685,73.28180732,444.6480397,105.190219,23.67236891,0,0,3.600987283,549.5259316,3.232440558,519.661851,6.44872749,0,99.37127883,0,0,0
125,0,0,0,334.3162732,0,0,240.7583801,1616.826541,0,278.1948156,50.2105552,27.99277752,27.2665831,0,59.43286429,20.92449216,0,0,0,0,0,399.3453319,0,0,0,0.861896211,107.5399085,0,395.9118858,85.00020561,145.7273337,0,0,0,175.3978269,100.3658126,23.94482165,0,612.5623115,0,95.9243347,638.9018961,244.1732937,0,0,419.0429717,33.07111103,0,102.6136392,185.1000836,0,26.89872041,28.26476509,89.21901091,0,53.97917802,50.72551354,50.2570888,13.29993283,0,0,130.7291924,11.54078118,0,619.5193848,180.7032691,33.47382073,0,0,0,0,0
126,245.5338159,88.93098949,470.2809485,63.06010981,0,0,0,0,39.65885449,0,0,16.87623724,13.25578627,0,0,0,0,1138.355131,0,74.84444713,0,0,0,160.4816696,0,524.1997934,0,0,7.44638052,8.479767503,0,0.325920517,65.94509624,0,0,0,0,10.05031479,29.17650611,52.88354463,0,169.0053235,125.4119325,51.28892374,945.1627603,227.0065927,92.03083502,0,375.0430237,22.53924197,0,0,26.42418216,56.41096619,0,277.7341214,688.9401809,0,121.5212524,23.67236891,71.33395329,5.022525584,668.2523925,314.6999992,0,111.2784674,0,0,0,4624.808148,0,0
127,0,0,151.0154718,0,52.18698766,0,37.26875742,0,0,114.090995,51.78529911,19.24236348,0,0,0,0,0,0,0,0,0,0,0,0,0,49.54845199,0,14.58875111,0,0,0,0,0,0,0,0,0,146.720056,30.0903773,0,0,453.4386722,69.83132288,46.5574129,40.65559756,0,54.24530999,345.9764804,28.46226186,383.3821514,0,95.87472861,42.46522602,870.6343702,0,55.62897626,18.30217909,94.09280361,0,53.50498427,0,0,0,3.975658892,6.485140684,0,156.0993574,7.169706253,0,0,0,1643.61766
128,236.5167002,17.16020806,318.4487453,0,0,0,81.19799411,0,0,0,0,0,13.25578627,0,58.17369997,0,0,0,0,0,0,18.5844495,0,89.67540172,0,4.069184988,84.02624374,0,34.04059666,34.97904095,15.91048833,61.78695523,0,0,0,0,0,4.268495438,0,0,0,42.13523476,39.37471062,51.75241936,21.29816045,16.93923043,0,0,23.49061007,26.31516693,215.1399088,53.90562631,77.73239204,27.43472393,199.2616704,19.60133954,39.45776167,0,64.08138954,56.81403604,0,1.253793513,0,0,0,134.02296,0,0,0,0,0,0
129,128.4703916,0,0,0,0,0,0,0,0,0,0,0,0,0,58.17369997,0,0,0,0,0,0,25.12224988,0,0,0,0,65.65534246,0,0,10.02113612,213.8886679,0,65.94509624,0,77.63802668,0,86.81365579,0,0,0,0,65.4802921,0,0,0,16.93923043,152.7332308,31.17666243,74.10472512,30.19780421,0,55.03772395,0,0,36.58326122,188.2732328,59.18837763,0,10.88174439,0,0,0,0,0,0,2.684100996,452.7533977,0,0,0,0,0
130,199.6881976,168.2448191,151.0154718,0,0,0,0,0,0,33.89412284,0,1317.032834,35.29478627,0,131.1606419,0,0,0,30.38842247,0,0,174.3485376,0,0,307.8590391,0,3.360595225,0,0,225.8912884,435.8091373,400.0848156,0,0,0,38.32605625,0,241.0398297,0,0,290.1293468,0,0,0,0,78.58373303,161.919907,0,0,99.03742115,178.2716885,49.95133524,386.6642493,27.43472393,401.5867124,0,0,0,0,0,49.62383765,0,0,264.1239812,1361.125403,133.1497136,97.68217102,0,0,0,0,0
131,0,66.36946267,151.0154718,0,0,0,15.93177113,0,83.92264195,167.5334863,0,0,0,65.02499861,0,0,0,619.9906792,0,0,0,0,0,368.9103247,0,0,0,0,22.33914156,44.2672435,0,90.7407265,0,14.47078907,0,0,0,0,0,0,0,0,424.3333696,0,0,0,33.07111103,0,23.49061007,26.201229,67.32196853,0,0,0,125.9214435,21.07337923,39.45776167,1.28526814,0,7.894270847,320.8732404,0,0,0,3.232440558,0,0,7.169706253,0,0,0,0
132,0,0,0,0,0,0,0,65.63355967,0,0,0,33.77033293,0,0,0,0,0,0,0,0,0,0,0,0,0,4.273393815,0,0,0,0,0,0,0,0,0,0,0,0,8.01936797,0,0,0,0,0,407.0132001,1393.927438,0,31.17666243,0,33.01064212,78.83788479,13.83009875,324.9033317,20.66149845,57.19189181,2.587547614,0,0,0,0,20.16042564,0,0,189.4385423,6.485140684,0,0,0,0,0,0,0
133,0,0,0,0,0,0,0,0,0,0,213.1569955,0,0,0,0,0,0,0,0,1152.263923,0,0.682598712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.640851,199.8683578,4.540386016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.92300955,0,1.253793513,110.0768685,0,228.904909,0,0,0,0,0,0,0
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.0355694,0,104.2904837,0,0,0,0,0,0,0,0,0,0,0,264.731909,0,0,236.8299995,23.83009815,0,0,0,0,28.26476509,57.95248453,0,0,43.68572626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0,41.89048364,442.9409596,0,0,0,32.63311149,0,0,982.9054963,0,0,0,0,0,0,0,0,0,0,0,0,0,179.474138,0,0,0,0,22.33914156,23.31936063,0,0,0,0,0,38.32605625,0,0,0,0,0,0,18.42874786,0,0,0,0,0,23.49061007,255.9874516,0,0,142.0543609,0,0,2.587547614,0,1.28526814,0,37.87810941,0,230.5075432,48.85164177,0,0,2.684100996,2.579438268,0,0,0,0,0
136,0,27.29612367,151.0154718,0,0,0,15.93177113,0,0,0,51.78529911,765.2168711,0,0,0,0,0,0,69.77886862,0,0,0,0,0,0,0,0,0,0,0,0,55.82665856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.49061007,0,25.27203516,9.154040513,28.26476509,0,0,22.54150665,0,1.28526814,688.5384265,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.94295878,0,0,0,0,42.35348307,0,0,0,0,0,0,0,0,0,250.5799543,0,0,0,0,0,0,0,0,0,53.44251924,0,0,0,19.98318948,0,0,42.18996484,0,0,33.49080874,0,0,187.3950932,0,0,0,0,0,21.32748934,0,0,0,0,0,0,0,0,0,0
138,0,0,0,0,0,0,15.93177113,1566.680218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.8540736,0,0,0,0,0,170.6366752,0,0,0,0,0,0,0,0,0,0,0,39.37471062,0,0,0,0,0,0,0,26.96267502,13.83009875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.93430709,0,0,0,0
139,19.30467066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560963475,0,0,30.29244836,0,67.51193568,0,0,0,0,0,0,0,0,0,1.28526814,0,0,0,0,0,0,0,0,2.579438268,0,0,0,0,0
140,94.3192561,0,0,0,0,0,0,0,0,0,20.07997684,102.9587947,0,14.74365672,0,0,0,0,97.33748571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.82940333,0,0,0,26.201229,0,0,0,0,0,0,0,0,0,0,0,11.29513485,0,0,0,0,0,0,0,0,0,0
141,0,0,0,0,0,0,0,0,83.92264195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.04768798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,0,0,0,0,0,0,32.63311149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.65597481,0,0,0,20.61790961,0,0,0,21.32748934,0,0,0,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.04943188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0,0,0,0,0,0,37.26875742,0,0,0,0,171.6525363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.0720359,0,0,0,0
145,0,0,0,0,0,0,0,0,0,0,0,0,0,14.74365672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,0,530.5175349,0,0,0,0,32.63311149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.3333696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
