"","scenario","fleet","stock","catch","tacshare","effort","catch_ssa","tac_ssa","effort_ssa","limitation"
"178","fixedEffort","UKE_Static_24<40m","mon.27.78abd",362.114339215269,0.0120382689762424,1957.01583333333,34579,416.271302929486,2249.7024905468,NA
"179","fixedEffort","UKN_Otter_10<24m","cod.27.7e-k",1.15700221705677,0.00225444984939976,3751.724,0,0,0,"choke"
"180","fixedEffort","UKN_Otter_10<24m","meg.27.7b-k8abd",3.64784864430973,0.000218420560445986,3751.724,19184,4.1901800315958,4309.4986995639,"intermediate"
"181","fixedEffort","UKN_Otter_10<24m","sol.27.7fg",0.480691877571258,0.000398343598146311,3751.724,1413,0.562859504180737,4393.02931668517,"intermediate"
"182","fixedEffort","UKN_Otter_10<24m","whg.27.7b-ce-k",3.45637007680951,0.00047915564779539,3751.724,5261,2.52083786305155,2736.24863679215,"intermediate"
"183","fixedEffort","UKN_Otter_10<24m","had.27.7b-k",55.7869269258498,0.00423100546040515,3751.724,18382,77.7743423731675,5230.39864256127,"intermediate"
"184","fixedEffort","UKN_Otter_10<24m","nep.fu.22",463.201731971077,0.134022499143174,3751.724,1560,209.075098663351,1693.41349852,"intermediate"
"185","fixedEffort","UKN_Otter_10<24m","nep.fu.2021",6.74696186781651,0.00906639323507388,3751.724,1710,15.5035324319763,8620.91350883055,"intermediate"
"186","fixedEffort","UKN_Otter_10<24m","nep.fu.19",1.14157055020854,0.00531647441744696,3751.724,595,3.16330227838094,10396.0610011256,"least"
"187","fixedEffort","UKN_Otter_10<24m","nep.fu.16",226.45219914402,0.0794653372818706,3751.724,3290,261.440959657354,4331.396765574,"intermediate"
"188","fixedEffort","UKN_Otter_10<24m","nep.fu.17",3.09156654045902,0.0104549173953325,3751.724,508,5.31109803682891,6445.20300965783,"intermediate"
"189","fixedEffort","UKN_Otter_24<40m","cod.27.7e-k",0.0433868815579419,0.00013308911323941,1157.88433333333,0,0,0,"choke"
"190","fixedEffort","UKN_Otter_24<40m","meg.27.7b-k8abd",0.447461425460688,0.000115099625206145,1157.88433333333,19184,2.20807120995469,5713.76864108149,"intermediate"
"191","fixedEffort","UKN_Otter_24<40m","sol.27.7fg",0.00036627908479626,0.000000868222247103323,1157.88433333333,1413,0.001226798035157,3878.16362996138,"intermediate"
"192","fixedEffort","UKN_Otter_24<40m","whg.27.7b-ce-k",1.66328197016999,0.000393160091466239,1157.88433333333,5261,2.06841524120388,1439.91556787758,"intermediate"
"193","fixedEffort","UKN_Otter_24<40m","had.27.7b-k",10.7246300775487,0.00223827219207392,1157.88433333333,18382,41.1439194347028,4442.10190756155,"intermediate"
"194","fixedEffort","UKN_Otter_24<40m","nep.fu.22",10.7065064170185,0.00441207264227187,1157.88433333333,1560,6.88283332194412,744.362779230745,"intermediate"
"195","fixedEffort","UKN_Otter_24<40m","nep.fu.2021",0.405026431050614,0.00183455064469303,1157.88433333333,1710,3.13708160242508,8968.24839409629,"least"
"196","fixedEffort","UKN_Otter_24<40m","nep.fu.16",176.022172514832,0.0445008487584832,1157.88433333333,3290,146.40779241541,963.07917743395,"intermediate"
"197","fixedEffort","UKN_Otter_24<40m","nep.fu.17",6.38495957988897,0.0273333486209022,1157.88433333333,508,13.8853410994183,2518.04552884663,"intermediate"
"198","fixedEffort","UKS_Otter_10<24m","cod.27.7e-k",0.124470191749589,0.000246771606202006,795.1335482815,0,0,0,NA
"199","fixedEffort","UKS_Otter_10<24m","meg.27.7b-k8abd",0.571257252794556,0.0000302989030254009,795.1335482815,19184,0.581254155639291,809.048247468029,NA
"200","fixedEffort","UKS_Otter_10<24m","mon.27.78abd",10.2224788471338,0.000331331695052341,795.1335482815,34579,11.4571186832149,891.167354601198,NA
"201","fixedEffort","UKS_Otter_10<24m","sol.27.7fg",0.000941970171518226,0.00000128166141239062,795.1335482815,1413,0.00181098757570795,1528.68638573287,NA
"202","fixedEffort","UKS_Otter_10<24m","whg.27.7b-ce-k",0.103770581015281,0.0000149481685604318,795.1335482815,5261,0.0786423147964317,602.590273634001,NA
"203","fixedEffort","UKS_Otter_10<24m","had.27.7b-k",5.2312858989734,0.000296575192588205,795.1335482815,18382,5.45164519015638,828.627237687676,NA
"204","fixedEffort","UKS_Otter_10<24m","nep.out.7",16.923622928069,0.0723311673991264,795.1335482815,150,10.849675109869,509.757319959144,NA
"205","fixedEffort","UKS_Otter_10<24m","nep.fu.2021",10.5781309012224,0.00595292426037429,795.1335482815,1710,10.17950048524,765.169425122809,NA
"206","fixedEffort","UKS_Otter_10<24m","nep.fu.19",0,0,795.1335482815,595,0,NA,NA
"207","fixedEffort","UKS_Otter_10<24m","nep.fu.16",170.02024734627,0.0517113978736011,795.1335482815,3290,170.130499004148,795.649162117502,NA
"208","fixedEffort","UKS_Otter_24<40m","cod.27.7e-k",0.704270212333382,0.00138480870791791,1183.5883674317,0,0,0,"choke"
"209","fixedEffort","UKS_Otter_24<40m","meg.27.7b-k8abd",203.129526413636,0.00901256069711301,1183.5883674317,19184,172.896964413416,1007.43028085076,"intermediate"
"210","fixedEffort","UKS_Otter_24<40m","mon.27.78abd",217.263873124767,0.00702339700506913,1183.5883674317,34579,242.862045038285,1323.03952453668,"intermediate"
"211","fixedEffort","UKS_Otter_24<40m","whg.27.7b-ce-k",0.645375975708594,0.0000682826434118678,1183.5883674317,5261,0.359234986989837,658.819614890085,"intermediate"
"212","fixedEffort","UKS_Otter_24<40m","had.27.7b-k",9.31616806549662,0.000532001344290601,1183.5883674317,18382,9.77924871074983,1242.42123316052,"intermediate"
"213","fixedEffort","UKS_Otter_24<40m","nep.out.7",0.430260050175097,0.00137548782425181,1183.5883674317,150,0.206323173637772,567.567702718107,"intermediate"
"214","fixedEffort","UKS_Otter_24<40m","nep.fu.2021",0.591237704608551,0.00134061037928739,1183.5883674317,1710,2.29244374858144,4589.20284119726,"least"
"215","fixedEffort","UKS_Otter_24<40m","nep.fu.19",0.325229217920553,0.0016862039864809,1183.5883674317,595,1.00329137195614,3651.22175856276,"intermediate"
"216","fixedEffort","UKS_Otter_24<40m","nep.fu.16",38.1440240802934,0.0183018278302775,1183.5883674317,3290,60.213013561613,1868.37713476465,"intermediate"
"217","fixedEffort","UKS_Static_all","cod.27.7e-k",0,0,3875.23827348338,0,0,NA,NA
"218","fixedEffort","UKS_Static_all","meg.27.7b-k8abd",0,0,3875.23827348338,19184,0,NA,NA
"219","fixedEffort","UKS_Static_all","mon.27.78abd",651.377758166799,0.0200430718997445,3875.23827348338,34579,693.069383221265,4123.27403931838,NA
"220","fixedEffort","UKS_Static_all","whg.27.7b-ce-k",0.0685605352473675,0.0000222735194662576,3875.23827348338,5261,0.117180985911981,6623.40572301851,NA
"221","fixedEffort","UKS_Static_all","had.27.7b-k",0,0,3875.23827348338,18382,0,NA,NA
"222","fixedEffort","UKS_Static_all","nep.out.7",1.79931535807182,0.00559637514264219,3875.23827348338,150,0.839456271396329,1807.96159896994,NA
