"","scenario","year","fleet","metier","iter","effshare","effort","vcost","grossValue"
"3904","min",2020,"UKE_Static_10<24m","GNS_DEF_27.7.fg",1,0.187760218129092,3747.1225,NA,283.076397460303
"3905","min",2021,"UKE_Static_10<24m","GNS_DEF_27.7.fg",1,0.187760218129092,0,NA,0
"3906","min",2022,"UKE_Static_10<24m","GNS_DEF_27.7.fg",1,0.187760218129092,0,NA,0
"3907","min",2009,"UKE_Static_10<24m","GNS_DEF_27.7.hjk",1,0.0560432102145527,956.902,NA,55.441550790017
"3908","min",2010,"UKE_Static_10<24m","GNS_DEF_27.7.hjk",1,0.0600367540111578,1089.384,NA,108.608565513307
"3909","min",2011,"UKE_Static_10<24m","GNS_DEF_27.7.hjk",1,0.0450063697483193,834.62064,NA,76.5419251809397
"3910","min",2012,"UKE_Static_10<24m","GNS_DEF_27.7.hjk",1,0.0465050977217221,862.49032,NA,92.9146029034052
"3911","min",2013,"UKE_Static_10<24m","GNS_DEF_27.7.hjk",1,0.0605296953942272,1136.24,NA,88.6354053947584
"3912","min",2014,"UKE_Static_10<24m","GNS_DEF_27.7.hjk",1,0.0648490245791336,1289.858,NA,62.5188983810681
"3913","min",2015,"UKE_Static_10<24m","GNS_DEF_27.7.hjk",1,0.0638665751390223,1302.386,NA,55.503978373269
"3914","min",2016,"UKE_Static_10<24m","GNS_DEF_27.7.hjk",1,0.0676839875114944,1533.008,NA,79.6136901956283
"3915","min",2017,"UKE_Static_10<24m","GNS_DEF_27.7.hjk",1,0.0691968766382513,1416.576,NA,92.0761154666779
"3916","min",2018,"UKE_Static_10<24m","GNS_DEF_27.7.hjk",1,0.0741120147693076,1456.462,NA,107.110755849672
"3917","min",2019,"UKE_Static_10<24m","GNS_DEF_27.7.hjk",1,0.0630038955033107,1257.366,NA,134.844020686556
"3918","min",2020,"UKE_Static_10<24m","GNS_DEF_27.7.hjk",1,0.0630038955033107,1257.366,NA,157.168809563632
"3919","min",2021,"UKE_Static_10<24m","GNS_DEF_27.7.hjk",1,0.0630038955033107,0,NA,0
"3920","min",2022,"UKE_Static_10<24m","GNS_DEF_27.7.hjk",1,0.0630038955033107,0,NA,0
"3921","min",2009,"UKE_Static_10<24m","GTR_DEF_27.7.e",1,0.00174343274616085,29.768,NA,7.36854927828636
"3922","min",2010,"UKE_Static_10<24m","GTR_DEF_27.7.e",1,0.00171857319098127,31.184,NA,9.96396461122757
"3923","min",2011,"UKE_Static_10<24m","GTR_DEF_27.7.e",1,0.0104539888504173,193.864,NA,86.055062141721
"3924","min",2012,"UKE_Static_10<24m","GTR_DEF_27.7.e",1,0.00799260407407971,148.232,NA,52.0215987179006
"3925","min",2013,"UKE_Static_10<24m","GTR_DEF_27.7.e",1,0.00990039602734783,185.8464,NA,41.8670543805323
"3926","min",2014,"UKE_Static_10<24m","GTR_DEF_27.7.e",1,0.0168605915401992,335.36,NA,87.5390882376517
"3927","min",2015,"UKE_Static_10<24m","GTR_DEF_27.7.e",1,0.0216613428681401,441.72448,NA,26.8084699039083
"3928","min",2016,"UKE_Static_10<24m","GTR_DEF_27.7.e",1,0.00863701453152794,195.624,NA,50.4414096018142
"3929","min",2017,"UKE_Static_10<24m","GTR_DEF_27.7.e",1,0.0107733321899519,220.54816,NA,31.7240598231882
"3930","min",2018,"UKE_Static_10<24m","GTR_DEF_27.7.e",1,0.0114698777071562,225.408,NA,23.4722700930185
"3931","min",2019,"UKE_Static_10<24m","GTR_DEF_27.7.e",1,0.00276274591683769,55.136,NA,6.67396404912541
"3932","min",2020,"UKE_Static_10<24m","GTR_DEF_27.7.e",1,0.00276274591683769,55.136,NA,12.5440613533003
"3933","min",2021,"UKE_Static_10<24m","GTR_DEF_27.7.e",1,0.00276274591683769,0,NA,0
"3934","min",2022,"UKE_Static_10<24m","GTR_DEF_27.7.e",1,0.00276274591683769,0,NA,0
"3935","min",2009,"UKE_Static_10<24m","GTR_DEF_27.7.fg",1,0.00500311550459521,85.425,NA,17.1994232649138
"3936","min",2010,"UKE_Static_10<24m","GTR_DEF_27.7.fg",1,0.00236606922807847,42.933,NA,15.8751996070721
"3937","min",2011,"UKE_Static_10<24m","GTR_DEF_27.7.fg",1,0.0148459648227481,275.311,NA,39.9990716552109
"3938","min",2012,"UKE_Static_10<24m","GTR_DEF_27.7.fg",1,0.0301408717388845,558.997,NA,72.5317087019621
"3939","min",2013,"UKE_Static_10<24m","GTR_DEF_27.7.fg",1,0.0511164391846669,959.538,NA,58.1537109496241
"3940","min",2014,"UKE_Static_10<24m","GTR_DEF_27.7.fg",1,0.0268643782854706,534.337,NA,31.2306681340784
"3941","min",2015,"UKE_Static_10<24m","GTR_DEF_27.7.fg",1,0.0429988202661468,876.8446,NA,66.2936638088253
"3942","min",2016,"UKE_Static_10<24m","GTR_DEF_27.7.fg",1,0.031053454513135,703.345,NA,40.3620074676062
"3943","min",2017,"UKE_Static_10<24m","GTR_DEF_27.7.fg",1,0.0249902359725961,511.592,NA,28.2163955261809
"3944","min",2018,"UKE_Static_10<24m","GTR_DEF_27.7.fg",1,0.011776408723393,231.432,NA,10.7940991547433
"3945","min",2019,"UKE_Static_10<24m","GTR_DEF_27.7.fg",1,0.0140672752592319,280.74,NA,13.3613137292605
"3946","min",2020,"UKE_Static_10<24m","GTR_DEF_27.7.fg",1,0.0140672752592319,280.74,NA,30.6663986237171
"3947","min",2021,"UKE_Static_10<24m","GTR_DEF_27.7.fg",1,0.0140672752592319,0,NA,0
"3948","min",2022,"UKE_Static_10<24m","GTR_DEF_27.7.fg",1,0.0140672752592319,0,NA,0
"3949","min",2009,"UKE_Static_10<24m","GTR_DEF_27.7.hjk",1,0,0,NA,0
"3950","min",2010,"UKE_Static_10<24m","GTR_DEF_27.7.hjk",1,0.0014350835650703,26.04,NA,11.1693409120962
"3951","min",2011,"UKE_Static_10<24m","GTR_DEF_27.7.hjk",1,0.00354433922316794,65.728,NA,24.0209642500227
"3952","min",2012,"UKE_Static_10<24m","GTR_DEF_27.7.hjk",1,0.00459351507285201,85.192,NA,32.116163116576
"3953","min",2013,"UKE_Static_10<24m","GTR_DEF_27.7.hjk",1,0.0119644488382562,224.592,NA,64.3309938649776
"3954","min",2014,"UKE_Static_10<24m","GTR_DEF_27.7.hjk",1,0.0212668891420782,423.002,NA,104.274996433849
"3955","min",2015,"UKE_Static_10<24m","GTR_DEF_27.7.hjk",1,0.0181524292198379,370.16968,NA,45.5578341131818
"3956","min",2016,"UKE_Static_10<24m","GTR_DEF_27.7.hjk",1,0.0109641306416564,248.332,NA,36.6328757784144
"3957","min",2017,"UKE_Static_10<24m","GTR_DEF_27.7.hjk",1,0.0198432219771456,406.224,NA,53.4948721661324
"3958","min",2018,"UKE_Static_10<24m","GTR_DEF_27.7.hjk",1,0.014950714476196,293.814,NA,48.3936557588064
"3959","min",2019,"UKE_Static_10<24m","GTR_DEF_27.7.hjk",1,0.00664750660750426,132.664,NA,25.3170015719749
"3960","min",2020,"UKE_Static_10<24m","GTR_DEF_27.7.hjk",1,0.00664750660750426,132.664,NA,34.2569195843609
"3961","min",2021,"UKE_Static_10<24m","GTR_DEF_27.7.hjk",1,0.00664750660750426,0,NA,0
"3962","min",2022,"UKE_Static_10<24m","GTR_DEF_27.7.hjk",1,0.00664750660750426,0,NA,0
"3963","min",2009,"UKE_Static_10<24m","Other_Metier",1,0.447790890821012,7645.7433,NA,0.265526813513703
"3964","min",2010,"UKE_Static_10<24m","Other_Metier",1,0.443702789388018,8051.11348,NA,3.50834381840062
"3965","min",2011,"UKE_Static_10<24m","Other_Metier",1,0.457605124714182,8486.0584,NA,3.91156972928298
"3966","min",2012,"UKE_Static_10<24m","Other_Metier",1,0.425158143936811,7885.0449,NA,1.1394365942987
"3967","min",2013,"UKE_Static_10<24m","Other_Metier",1,0.426827432438101,8012.23926,NA,0.580209573219752
"3968","min",2014,"UKE_Static_10<24m","Other_Metier",1,0.421646710969728,8386.62396,NA,1.07201379484939
"3969","min",2015,"UKE_Static_10<24m","Other_Metier",1,0.410900079808381,8379.19538,NA,0.911057641285453
"3970","min",2016,"UKE_Static_10<24m","Other_Metier",1,0.448622447706553,10161.07098,NA,0.590628183993239
"3971","min",2017,"UKE_Static_10<24m","Other_Metier",1,0.456070220894436,9336.52154,NA,0.755206808485196
"3972","min",2018,"UKE_Static_10<24m","Other_Metier",1,0.440591334417936,8658.57632,NA,1.08580355138752
"3973","min",2019,"UKE_Static_10<24m","Other_Metier",1,0.426088749192927,8503.43462,NA,0.47558060682645
"3974","min",2020,"UKE_Static_10<24m","Other_Metier",1,0.426088749192927,8503.43462,NA,0.963968292996947
"3975","min",2021,"UKE_Static_10<24m","Other_Metier",1,0.426088749192927,0,NA,0
"3976","min",2022,"UKE_Static_10<24m","Other_Metier",1,0.426088749192927,0,NA,0
"3977","min",2009,"UKE_Static_24<40m","GNS_DEF_27.7.bc",1,0.117249182849825,181.545,NA,17.3053579853656
"3978","min",2010,"UKE_Static_24<40m","GNS_DEF_27.7.bc",1,0.0390918377623987,57.057,NA,48.6316421536159
"3979","min",2011,"UKE_Static_24<40m","GNS_DEF_27.7.bc",1,0,0,NA,0
"3980","min",2012,"UKE_Static_24<40m","GNS_DEF_27.7.bc",1,0.190753108705976,119.301,NA,8.27517037755453
"3981","min",2013,"UKE_Static_24<40m","GNS_DEF_27.7.bc",1,0,0,NA,0
"3982","min",2014,"UKE_Static_24<40m","GNS_DEF_27.7.bc",1,0,0,NA,0
"3983","min",2015,"UKE_Static_24<40m","GNS_DEF_27.7.bc",1,0,0,NA,0
"3984","min",2016,"UKE_Static_24<40m","GNS_DEF_27.7.bc",1,0,0,NA,0
"3985","min",2017,"UKE_Static_24<40m","GNS_DEF_27.7.bc",1,0.0877027983860604,171.304,NA,0
"3986","min",2018,"UKE_Static_24<40m","GNS_DEF_27.7.bc",1,0.228195602528135,507.311,NA,147.465445623504
"3987","min",2019,"UKE_Static_24<40m","GNS_DEF_27.7.bc",1,0.100166787289705,169.75,NA,0
"3988","min",2020,"UKE_Static_24<40m","GNS_DEF_27.7.bc",1,0.100166787289705,169.75,NA,0.130621655789578
"3989","min",2021,"UKE_Static_24<40m","GNS_DEF_27.7.bc",1,0.100166787289705,0,NA,0
"3990","min",2022,"UKE_Static_24<40m","GNS_DEF_27.7.bc",1,0.100166787289705,0,NA,0
"3991","min",2009,"UKE_Static_24<40m","GNS_DEF_27.7.hjk",1,0.338403830094764,523.974,NA,64.0254020022254
"3992","min",2010,"UKE_Static_24<40m","GNS_DEF_27.7.hjk",1,0.382207551164287,557.856,NA,393.406900661409
"3993","min",2011,"UKE_Static_24<40m","GNS_DEF_27.7.hjk",1,0.546225913905667,433.888,NA,130.270493100802
"3994","min",2012,"UKE_Static_24<40m","GNS_DEF_27.7.hjk",1,0.809246891294024,506.12,NA,164.963964270901
"3995","min",2013,"UKE_Static_24<40m","GNS_DEF_27.7.hjk",1,0.440587774463422,1524.374,NA,427.0284024853
"3996","min",2014,"UKE_Static_24<40m","GNS_DEF_27.7.hjk",1,0.463860401247921,1097.352,NA,514.19488573483
"3997","min",2015,"UKE_Static_24<40m","GNS_DEF_27.7.hjk",1,0.484057722671693,1265.536,NA,831.265245173155
"3998","min",2016,"UKE_Static_24<40m","GNS_DEF_27.7.hjk",1,0.604350622197229,1571.712,NA,816.72864401526
"3999","min",2017,"UKE_Static_24<40m","GNS_DEF_27.7.hjk",1,0.559246131925889,1092.338,NA,552.049832661613
"4000","min",2018,"UKE_Static_24<40m","GNS_DEF_27.7.hjk",1,0.349434426336431,776.842,NA,265.387242799479
"4001","min",2019,"UKE_Static_24<40m","GNS_DEF_27.7.hjk",1,0.637097352380857,1079.672,NA,296.906395515787
"4002","min",2020,"UKE_Static_24<40m","GNS_DEF_27.7.hjk",1,0.637097352380857,1079.672,NA,348.448889043678
"4003","min",2021,"UKE_Static_24<40m","GNS_DEF_27.7.hjk",1,0.637097352380857,0,NA,0
"4004","min",2022,"UKE_Static_24<40m","GNS_DEF_27.7.hjk",1,0.637097352380857,0,NA,0
"4005","min",2009,"UKE_Static_24<40m","Other_Metier",1,0.544346987055411,842.85,NA,0
"4006","min",2010,"UKE_Static_24<40m","Other_Metier",1,0.578700611073314,844.65,NA,0
"4007","min",2011,"UKE_Static_24<40m","Other_Metier",1,0.453774086094333,360.45,NA,0
"4008","min",2012,"UKE_Static_24<40m","Other_Metier",1,0,0,NA,0
"4009","min",2013,"UKE_Static_24<40m","Other_Metier",1,0.559412225536578,1935.4905,NA,0
"4010","min",2014,"UKE_Static_24<40m","Other_Metier",1,0.536139598752079,1268.3425,NA,0
"4011","min",2015,"UKE_Static_24<40m","Other_Metier",1,0.515942277328307,1348.896,NA,0
"4012","min",2016,"UKE_Static_24<40m","Other_Metier",1,0.395649377802771,1028.9505,NA,0
"4013","min",2017,"UKE_Static_24<40m","Other_Metier",1,0.353051069688051,689.591,NA,0
"4014","min",2018,"UKE_Static_24<40m","Other_Metier",1,0.422369971135434,938.988,NA,0
"4015","min",2019,"UKE_Static_24<40m","Other_Metier",1,0.262735860329438,445.2515,NA,0
"4016","min",2020,"UKE_Static_24<40m","Other_Metier",1,0.262735860329438,445.2515,NA,0
"4017","min",2021,"UKE_Static_24<40m","Other_Metier",1,0.262735860329438,0,NA,0
"4018","min",2022,"UKE_Static_24<40m","Other_Metier",1,0.262735860329438,0,NA,0
"4019","min",2009,"UKN_Otter_10<24m","OTB_CRU_27.7.bc",1,0,0,NA,0
"4020","min",2010,"UKN_Otter_10<24m","OTB_CRU_27.7.bc",1,0,0,NA,0
"4021","min",2011,"UKN_Otter_10<24m","OTB_CRU_27.7.bc",1,0,0,NA,0
"4022","min",2012,"UKN_Otter_10<24m","OTB_CRU_27.7.bc",1,0,0,NA,0
"4023","min",2013,"UKN_Otter_10<24m","OTB_CRU_27.7.bc",1,0,0,NA,0
"4024","min",2014,"UKN_Otter_10<24m","OTB_CRU_27.7.bc",1,0,0,NA,0
"4025","min",2015,"UKN_Otter_10<24m","OTB_CRU_27.7.bc",1,0,0,NA,0
"4026","min",2016,"UKN_Otter_10<24m","OTB_CRU_27.7.bc",1,0,0,NA,0
"4027","min",2017,"UKN_Otter_10<24m","OTB_CRU_27.7.bc",1,0,0,NA,0
"4028","min",2018,"UKN_Otter_10<24m","OTB_CRU_27.7.bc",1,0.140393241961679,548.482,NA,-0.11153212540956
"4029","min",2019,"UKN_Otter_10<24m","OTB_CRU_27.7.bc",1,0.173522751315631,464.198,NA,0
"4030","min",2020,"UKN_Otter_10<24m","OTB_CRU_27.7.bc",1,0.173522751315631,464.198,NA,0
"4031","min",2021,"UKN_Otter_10<24m","OTB_CRU_27.7.bc",1,0.173522751315631,0,NA,0
"4032","min",2022,"UKN_Otter_10<24m","OTB_CRU_27.7.bc",1,0.173522751315631,0,NA,0
"4033","min",2009,"UKN_Otter_10<24m","OTB_CRU_27.7.fg",1,0,0,NA,0
"4034","min",2010,"UKN_Otter_10<24m","OTB_CRU_27.7.fg",1,0,0,NA,0
"4035","min",2011,"UKN_Otter_10<24m","OTB_CRU_27.7.fg",1,0,0,NA,0
"4036","min",2012,"UKN_Otter_10<24m","OTB_CRU_27.7.fg",1,0,0,NA,0
"4037","min",2013,"UKN_Otter_10<24m","OTB_CRU_27.7.fg",1,0.868144618558727,1767.282,NA,-0.250879552528584
"4038","min",2014,"UKN_Otter_10<24m","OTB_CRU_27.7.fg",1,1,158.664,NA,-0.051694634340402
"4039","min",2015,"UKN_Otter_10<24m","OTB_CRU_27.7.fg",1,0.815164579356581,437.723,NA,-0.167192145526244
"4040","min",2016,"UKN_Otter_10<24m","OTB_CRU_27.7.fg",1,0.644141042585743,3941.3,NA,-0.375481804724665
"4041","min",2017,"UKN_Otter_10<24m","OTB_CRU_27.7.fg",1,0.537791377567124,2513.247,NA,-0.311551702134169
"4042","min",2018,"UKN_Otter_10<24m","OTB_CRU_27.7.fg",1,0.275079189762348,1074.667,NA,-0.133189077446254
"4043","min",2019,"UKN_Otter_10<24m","OTB_CRU_27.7.fg",1,0.218244863263333,583.836,NA,-0.0973028680824853
"4044","min",2020,"UKN_Otter_10<24m","OTB_CRU_27.7.fg",1,0.218244863263333,583.836,NA,-0.214382376489767
"4045","min",2021,"UKN_Otter_10<24m","OTB_CRU_27.7.fg",1,0.218244863263333,0,NA,0
"4046","min",2022,"UKN_Otter_10<24m","OTB_CRU_27.7.fg",1,0.218244863263333,0,NA,0
"4047","min",2009,"UKN_Otter_10<24m","OTB_CRU_27.7.hjk",1,0,0,NA,0
"4048","min",2010,"UKN_Otter_10<24m","OTB_CRU_27.7.hjk",1,0,0,NA,0
"4049","min",2011,"UKN_Otter_10<24m","OTB_CRU_27.7.hjk",1,0,0,NA,0
"4050","min",2012,"UKN_Otter_10<24m","OTB_CRU_27.7.hjk",1,0,0,NA,0
"4051","min",2013,"UKN_Otter_10<24m","OTB_CRU_27.7.hjk",1,0,0,NA,0
"4052","min",2014,"UKN_Otter_10<24m","OTB_CRU_27.7.hjk",1,0,0,NA,0
"4053","min",2015,"UKN_Otter_10<24m","OTB_CRU_27.7.hjk",1,0,0,NA,0
"4054","min",2016,"UKN_Otter_10<24m","OTB_CRU_27.7.hjk",1,0.0306340032533102,187.44,NA,0
"4055","min",2017,"UKN_Otter_10<24m","OTB_CRU_27.7.hjk",1,0.100880003851689,471.44,NA,0
"4056","min",2018,"UKN_Otter_10<24m","OTB_CRU_27.7.hjk",1,0.168332030035157,657.632,NA,-0.0319521218292729
"4057","min",2019,"UKN_Otter_10<24m","OTB_CRU_27.7.hjk",1,0.550613014187658,1472.968,NA,0
"4058","min",2020,"UKN_Otter_10<24m","OTB_CRU_27.7.hjk",1,0.550613014187658,1472.968,NA,0
"4059","min",2021,"UKN_Otter_10<24m","OTB_CRU_27.7.hjk",1,0.550613014187658,0,NA,0
"4060","min",2022,"UKN_Otter_10<24m","OTB_CRU_27.7.hjk",1,0.550613014187658,0,NA,0
"4061","min",2009,"UKN_Otter_10<24m","OTB_DEF_27.7.bc",1,0,0,NA,0
"4062","min",2010,"UKN_Otter_10<24m","OTB_DEF_27.7.bc",1,0,0,NA,0
"4063","min",2011,"UKN_Otter_10<24m","OTB_DEF_27.7.bc",1,0,0,NA,0
"4064","min",2012,"UKN_Otter_10<24m","OTB_DEF_27.7.bc",1,0,0,NA,0
"4065","min",2013,"UKN_Otter_10<24m","OTB_DEF_27.7.bc",1,0,0,NA,0
"4066","min",2014,"UKN_Otter_10<24m","OTB_DEF_27.7.bc",1,0,0,NA,0
"4067","min",2015,"UKN_Otter_10<24m","OTB_DEF_27.7.bc",1,0,0,NA,0
"4068","min",2016,"UKN_Otter_10<24m","OTB_DEF_27.7.bc",1,0,0,NA,0
"4069","min",2017,"UKN_Otter_10<24m","OTB_DEF_27.7.bc",1,0,0,NA,0
"4070","min",2018,"UKN_Otter_10<24m","OTB_DEF_27.7.bc",1,0.0129191618107611,50.472,NA,-0.0398276570955606
"4071","min",2019,"UKN_Otter_10<24m","OTB_DEF_27.7.bc",1,0.00706504551907899,18.9,NA,-0.00697817342093094
"4072","min",2020,"UKN_Otter_10<24m","OTB_DEF_27.7.bc",1,0.00706504551907899,18.9,NA,-0.241538684865799
"4073","min",2021,"UKN_Otter_10<24m","OTB_DEF_27.7.bc",1,0.00706504551907899,0,NA,0
"4074","min",2022,"UKN_Otter_10<24m","OTB_DEF_27.7.bc",1,0.00706504551907899,0,NA,0
"4075","min",2009,"UKN_Otter_10<24m","OTB_DEF_27.7.e",1,0,0,NA,0
"4076","min",2010,"UKN_Otter_10<24m","OTB_DEF_27.7.e",1,0,0,NA,0
"4077","min",2011,"UKN_Otter_10<24m","OTB_DEF_27.7.e",1,0,0,NA,0
"4078","min",2012,"UKN_Otter_10<24m","OTB_DEF_27.7.e",1,0,0,NA,0
"4079","min",2013,"UKN_Otter_10<24m","OTB_DEF_27.7.e",1,0,0,NA,0
"4080","min",2014,"UKN_Otter_10<24m","OTB_DEF_27.7.e",1,0,0,NA,0
"4081","min",2015,"UKN_Otter_10<24m","OTB_DEF_27.7.e",1,0,0,NA,0
"4082","min",2016,"UKN_Otter_10<24m","OTB_DEF_27.7.e",1,0,0,NA,0
"4083","min",2017,"UKN_Otter_10<24m","OTB_DEF_27.7.e",1,0.00616783733035184,28.824,NA,-0.0254261912343764
"4084","min",2018,"UKN_Otter_10<24m","OTB_DEF_27.7.e",1,0.00460740435476502,18,NA,-0.231603162526655
"4085","min",2019,"UKN_Otter_10<24m","OTB_DEF_27.7.e",1,0,0,NA,0
"4086","min",2020,"UKN_Otter_10<24m","OTB_DEF_27.7.e",1,0,0,NA,0
"4087","min",2021,"UKN_Otter_10<24m","OTB_DEF_27.7.e",1,0,0,NA,0
"4088","min",2022,"UKN_Otter_10<24m","OTB_DEF_27.7.e",1,0,0,NA,0
"4089","min",2009,"UKN_Otter_10<24m","OTB_DEF_27.7.fg",1,0,0,NA,0
"4090","min",2010,"UKN_Otter_10<24m","OTB_DEF_27.7.fg",1,0,0,NA,0
"4091","min",2011,"UKN_Otter_10<24m","OTB_DEF_27.7.fg",1,0,0,NA,0
"4092","min",2012,"UKN_Otter_10<24m","OTB_DEF_27.7.fg",1,0,0,NA,0
"4093","min",2013,"UKN_Otter_10<24m","OTB_DEF_27.7.fg",1,0.0163025003684236,33.187,NA,-0.0583029028925146
"4094","min",2014,"UKN_Otter_10<24m","OTB_DEF_27.7.fg",1,0,0,NA,0
"4095","min",2015,"UKN_Otter_10<24m","OTB_DEF_27.7.fg",1,0,0,NA,0
"4096","min",2016,"UKN_Otter_10<24m","OTB_DEF_27.7.fg",1,0.214391280749428,1311.794,NA,-0.360311287259394
"4097","min",2017,"UKN_Otter_10<24m","OTB_DEF_27.7.fg",1,0.129092338884401,603.284,NA,-0.382445446422608
"4098","min",2018,"UKN_Otter_10<24m","OTB_DEF_27.7.fg",1,0.273544668145302,1068.672,NA,-0.226014019708301
"4099","min",2019,"UKN_Otter_10<24m","OTB_DEF_27.7.fg",1,0.0123357937634712,33,NA,-0.00317229655395566
"4100","min",2020,"UKN_Otter_10<24m","OTB_DEF_27.7.fg",1,0.0123357937634712,33,NA,-0.00442356568149608
"4101","min",2021,"UKN_Otter_10<24m","OTB_DEF_27.7.fg",1,0.0123357937634712,0,NA,0
"4102","min",2022,"UKN_Otter_10<24m","OTB_DEF_27.7.fg",1,0.0123357937634712,0,NA,0
"4103","min",2009,"UKN_Otter_10<24m","OTB_DEF_27.7.hjk",1,0,0,NA,0
"4104","min",2010,"UKN_Otter_10<24m","OTB_DEF_27.7.hjk",1,0,0,NA,0
"4105","min",2011,"UKN_Otter_10<24m","OTB_DEF_27.7.hjk",1,0,0,NA,0
"4106","min",2012,"UKN_Otter_10<24m","OTB_DEF_27.7.hjk",1,0,0,NA,0
"4107","min",2013,"UKN_Otter_10<24m","OTB_DEF_27.7.hjk",1,0,0,NA,0
"4108","min",2014,"UKN_Otter_10<24m","OTB_DEF_27.7.hjk",1,0,0,NA,0
"4109","min",2015,"UKN_Otter_10<24m","OTB_DEF_27.7.hjk",1,0,0,NA,0
"4110","min",2016,"UKN_Otter_10<24m","OTB_DEF_27.7.hjk",1,0.106815657139738,653.572,NA,-0.142946427346756
"4111","min",2017,"UKN_Otter_10<24m","OTB_DEF_27.7.hjk",1,0.226068442366435,1056.48,NA,0
"4112","min",2018,"UKN_Otter_10<24m","OTB_DEF_27.7.hjk",1,0.125124303929988,488.83,NA,-0.162378786540065
"4113","min",2019,"UKN_Otter_10<24m","OTB_DEF_27.7.hjk",1,0.0382185319508273,102.24,NA,0
"4114","min",2020,"UKN_Otter_10<24m","OTB_DEF_27.7.hjk",1,0.0382185319508273,102.24,NA,0
"4115","min",2021,"UKN_Otter_10<24m","OTB_DEF_27.7.hjk",1,0.0382185319508273,0,NA,0
"4116","min",2022,"UKN_Otter_10<24m","OTB_DEF_27.7.hjk",1,0.0382185319508273,0,NA,0
"4117","min",2009,"UKN_Otter_10<24m","Other_Metier",1,0,0,NA,0
"4118","min",2010,"UKN_Otter_10<24m","Other_Metier",1,0,0,NA,0
"4119","min",2011,"UKN_Otter_10<24m","Other_Metier",1,0,0,NA,0
"4120","min",2012,"UKN_Otter_10<24m","Other_Metier",1,0,0,NA,0
"4121","min",2013,"UKN_Otter_10<24m","Other_Metier",1,0.11555288107285,235.231,NA,-0.177895932803838
"4122","min",2014,"UKN_Otter_10<24m","Other_Metier",1,0,0,NA,0
"4123","min",2015,"UKN_Otter_10<24m","Other_Metier",1,0.184835420643419,99.252,NA,-0.0749709818766725
"4124","min",2016,"UKN_Otter_10<24m","Other_Metier",1,0.00401801627178101,24.585,NA,-0.0156370034102621
"4125","min",2017,"UKN_Otter_10<24m","Other_Metier",1,0,0,NA,0
"4126","min",2018,"UKN_Otter_10<24m","Other_Metier",1,0,0,NA,0
"4127","min",2019,"UKN_Otter_10<24m","Other_Metier",1,0,0,NA,0
"4128","min",2020,"UKN_Otter_10<24m","Other_Metier",1,0,0,NA,0
"4129","min",2021,"UKN_Otter_10<24m","Other_Metier",1,0,0,NA,0
"4130","min",2022,"UKN_Otter_10<24m","Other_Metier",1,0,0,NA,0
"4131","min",2009,"UKN_Otter_24<40m","OTB_CRU_27.7.bc",1,0,0,NA,0
"4132","min",2010,"UKN_Otter_24<40m","OTB_CRU_27.7.bc",1,0,0,NA,0
"4133","min",2011,"UKN_Otter_24<40m","OTB_CRU_27.7.bc",1,0,0,NA,0
"4134","min",2012,"UKN_Otter_24<40m","OTB_CRU_27.7.bc",1,0,0,NA,0
"4135","min",2013,"UKN_Otter_24<40m","OTB_CRU_27.7.bc",1,0,0,NA,0
"4136","min",2014,"UKN_Otter_24<40m","OTB_CRU_27.7.bc",1,0,0,NA,0
"4137","min",2015,"UKN_Otter_24<40m","OTB_CRU_27.7.bc",1,0,0,NA,0
"4138","min",2016,"UKN_Otter_24<40m","OTB_CRU_27.7.bc",1,0.142060634829262,433.35,NA,0
"4139","min",2017,"UKN_Otter_24<40m","OTB_CRU_27.7.bc",1,0.128005765000379,148.5,NA,0
"4140","min",2018,"UKN_Otter_24<40m","OTB_CRU_27.7.bc",1,0.435766903105587,739.92,NA,0
"4141","min",2019,"UKN_Otter_24<40m","OTB_CRU_27.7.bc",1,0.343442006442736,211.415,NA,0
"4142","min",2020,"UKN_Otter_24<40m","OTB_CRU_27.7.bc",1,0.343442006442736,211.415,NA,0
"4143","min",2021,"UKN_Otter_24<40m","OTB_CRU_27.7.bc",1,0.343442006442736,0,NA,0
"4144","min",2022,"UKN_Otter_24<40m","OTB_CRU_27.7.bc",1,0.343442006442736,0,NA,0
"4145","min",2009,"UKN_Otter_24<40m","OTB_CRU_27.7.fg",1,0,0,NA,0
"4146","min",2010,"UKN_Otter_24<40m","OTB_CRU_27.7.fg",1,0,0,NA,0
"4147","min",2011,"UKN_Otter_24<40m","OTB_CRU_27.7.fg",1,0,0,NA,0
"4148","min",2012,"UKN_Otter_24<40m","OTB_CRU_27.7.fg",1,0,0,NA,0
"4149","min",2013,"UKN_Otter_24<40m","OTB_CRU_27.7.fg",1,0.376881108221552,374.33,NA,-0.20888536179243
"4150","min",2014,"UKN_Otter_24<40m","OTB_CRU_27.7.fg",1,0.111992763301683,73.788,NA,-0.051694634340402
"4151","min",2015,"UKN_Otter_24<40m","OTB_CRU_27.7.fg",1,0.306282262467401,261.426,NA,-0.161059848802019
"4152","min",2016,"UKN_Otter_24<40m","OTB_CRU_27.7.fg",1,0.491081667080812,1498.024,NA,-0.286620107294533
"4153","min",2017,"UKN_Otter_24<40m","OTB_CRU_27.7.fg",1,0.138587574907077,160.776,NA,-0.0841816444572218
"4154","min",2018,"UKN_Otter_24<40m","OTB_CRU_27.7.fg",1,0,0,NA,0
