"","stock","year","iter","scenario","rec","ssb","f","biomass","catch","landings","discards","catch.iyv","land.iyv","disc.iyv","Ftarget","Btarget","Flim","Fpa","Blim","Bpa","ssb2Btarget","f2Ftarget","lowerBpa","higherFpa","lowerBlim","higherFlim","lowerBtarget","higherFtarget"
"206","had.27.7b-k",2012,1,"min",68005.3712745479,71376.7106043232,0.726619759093986,82472.5288393145,27645.4561283571,19400.669062903,8244.78706545416,2.33860783776003,2.03342156872903,3.615449875668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","meg.27.7b-k8abd",2012,1,"min",162888.072730934,48367.3898483196,0.317539303405134,60717.6244328756,15595.2411954899,13417.4748116488,2177.76638384109,0.564115893877158,0.691598561273595,0.264138584362715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","mon.27.78abd",2012,1,"min",43397.8325653386,31374.9355696054,0.444012948496761,87268.8849584292,31733.7577525867,29329.3062479846,2404.45150460208,2.03483597046027,2.18590358168747,1.10409065106477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","nep.fu.16",2012,1,"min",5626.89450834308,0,0.0270628858173852,39635.7139160276,1072.6568,1072.6568,0,0.0338017580005181,0.0365728664336787,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","nep.fu.17",2012,1,"min",1057.57177458926,0,0.147764859444193,8991.10171446799,1328.5688810868,1242.645,85.9238810868033,1.23857778283492,1.15847398720635,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","nep.fu.19",2012,1,"min",-3486.96344064098,0,0.0886216249691865,13786.4908594712,1221.78122258918,784.3725,437.408722589178,0.919622038407019,0.631212051712275,5.09065369320658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","nep.fu.2021",2012,1,"min",NA,0,NA,0,824.221,824.221,0,0.67460604628816,1.05080303044791,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","nep.fu.22",2012,1,"min",-516.10152109813,0,0.099308589138678,29268.3766757711,2906.60119405022,2566.4365,340.164694050215,3.52648281716944,3.11377227709559,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","nep.out.7",2012,1,"min",-155.4243,0,0.201948583569405,706,142.5757,142.5757,0,0.0490523778397432,0.0555539558450014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","sol.27.7fg",2012,1,"min",6619.29475506108,3484.51123511867,0.439152502183024,4032.71435658691,1166.08540430491,1134.37031796624,31.7150863386707,8.17871070810037,7.95626686711856,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","whg.27.7b-ce-k",2012,1,"min",570909.694198535,58528.9059721566,0.408899177228205,84874.1444775246,15657.9336787894,10786.6747038885,4871.25897490089,13.4277760625286,9.50895358689171,153.594378488615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","cod.27.7e-k",2013,1,"min",2243.91429779061,10724.7570269525,1.25752638337948,12472.8079650985,7954.20352306962,7385.79603718789,568.407485881723,0.507998289317355,0.684714820826604,0.116685950964717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","had.27.7b-k",2013,1,"min",647545.275499725,43110.4185686577,0.534639373051178,84484.2591583204,17491.6766685568,13575.8494496595,3915.82721889734,2.19904816589438,1.83810240376316,6.88911971808929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","meg.27.7b-k8abd",2013,1,"min",176745.316846282,52862.3370862496,0.344070936444004,69676.4850993237,17849.5392800717,15335.2517608514,2514.28751922036,1.02045902278529,1.12959795390453,0.642083365447457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","mon.27.78abd",2013,1,"min",37734.6736491128,32370.4500609466,0.391912779478624,86492.3485343658,29236.3836568123,27261.4476571463,1974.93599966601,1.63793491798713,1.77769808297121,0.785485345080344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","nep.fu.16",2013,1,"min",6244.11843172513,0,0.0215110577191888,44189.9516243707,950.5726,950.5726,0,0.0325133440290762,0.0348687498901335,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","nep.fu.17",2013,1,"min",823.415536740675,0,0.175277871784456,8720.10460797044,1528.44137742288,1389.93,138.511377422885,1.60791650992558,1.4622028869757,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","nep.fu.19",2013,1,"min",6478.95787246622,0,0.128416171563537,9077.74619624109,1165.72941294674,752.7311,412.998312946739,0.762691608697668,0.541560438295454,2.98169233914863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","nep.fu.2021",2013,1,"min",1468.67768639783,0,0.024413764592604,51424.5086333951,1255.46584806604,1016.1178,239.348048066039,1.07697878609107,1.34990808802772,0.579537592679962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","nep.fu.22",2013,1,"min",12956.8435201163,0,0.098271810494032,25845.6739606227,2539.90117354885,2081.4419,458.459273548854,2.02307468376093,2.04842578291611,1.9154502292927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","nep.out.7",2013,1,"min",69.943,0,0.318487745098039,408,129.943,129.943,0,0.0511606519786115,0.0624293188294134,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","sol.27.7fg",2013,1,"min",5260.58169795381,3418.16208689467,0.434905717604947,3964.3602967302,1182.96311927565,1156.76336388558,26.1997553900656,9.10370792790414,8.90208294317957,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","whg.27.7b-ce-k",2013,1,"min",1380299.99885352,53183.9162465254,0.45809941450336,97327.9188683693,15864.9603051626,12127.5459519724,3737.41435319023,13.411204497125,10.4840335807627,142.650734617445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","cod.27.7e-k",2014,1,"min",12516.1781730142,6328.94115620418,0.842351580845016,11572.1497466421,6107.19439940798,4532.84841466559,1574.34598474239,0.384948608879949,0.373764686822594,0.421239347839112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","had.27.7b-k",2014,1,"min",220384.680957737,28141.719079777,0.553784912770113,78193.2459841433,15369.3453110601,9835.03767117181,5534.30763988824,2.51659670642709,2.16972569374954,3.51530584352069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","meg.27.7b-k8abd",2014,1,"min",169030.1195361,65087.0496277142,0.270260631430128,83651.261070338,16000.0594248885,14154.55254655,1845.50687833849,1.04103714901731,1.43919657654586,0.333466622823257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","mon.27.78abd",2014,1,"min",57328.2349421964,36792.308063466,0.413930648052345,89820.3592164719,29086.1364489856,27420.63830925,1665.4981397356,1.8178767763663,1.93723102295687,0.902461084964937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","nep.fu.16",2014,1,"min",-5691.27672384842,0,0.0215439884972939,49483.4974560958,1066.0719,1066.0719,0,0.0366522347122242,0.0388784494356711,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","nep.fu.17",2014,1,"min",3998.20526107785,0,0.108771802439181,8015.07876728823,871.814564209949,820.23,51.5845642099494,0.817782144159272,0.769394634639558,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","nep.fu.19",2014,1,"min",-2512.62897860136,0,0.0422625318888219,14390.9746557606,608.199025300308,452.5112,155.687825300308,0.697624300244934,0.551688185021274,3.01810876344051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","nep.fu.2021",2014,1,"min",9026.88556561538,0,0.0393991036622104,51637.7204717269,2034.47990174581,1398.9519,635.528001745814,3.34508905327702,3.09152988920495,4.08206615077279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","nep.fu.22",2014,1,"min",-9248.03048932198,0,0.0811539185553612,36262.6163071902,2942.85341039802,2489.3135,453.539910398025,1.44648930071647,1.77941321642295,0.713642686320882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","nep.out.7",2014,1,"min",-41.3033,0,0.42154224137931,348,146.6967,146.6967,0,0.0498484564272466,0.0589305846772614,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","sol.27.7fg",2014,1,"min",3902.69177032345,3639.31362616282,0.344025791177965,4086.30655131504,1090.42484234418,1062.50160227699,27.9232400671888,7.43319271901947,7.24284596911174,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","whg.27.7b-ce-k",2014,1,"min",559906.414024937,60888.5805661387,0.542420760549382,90322.0522672122,17452.9727186215,12939.75808,4513.21463862155,16.0056631515303,12.1785774743958,161.629331974437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","cod.27.7e-k",2015,1,"min",1037.11137708187,6593.84315843908,0.858475236304213,9814.32423540395,5489.05096587787,5044.29935386305,444.751612014818,0.314505216639759,0.389829494699723,0.0985443076889994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","had.27.7b-k",2015,1,"min",509827.815339348,41748.787511333,0.511632352046597,98650.4883621109,15559.3784627951,8617.31605159239,6942.06241120269,2.83462087700012,1.70832764811887,15.6088527251283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","meg.27.7b-k8abd",2015,1,"min",182976.550231323,59099.9952597844,0.26109012014734,76836.9926430645,13496.1034173854,12194.999469141,1301.10394824441,0.867393479094086,1.41517374970685,0.187423257120933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","mon.27.78abd",2015,1,"min",33536.2397923297,44552.6324385442,0.361583832991948,92142.7965102308,25434.1967773913,22996.4781234043,2437.71865398701,1.88455852706549,1.88573014550727,1.87357717058367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","nep.fu.16",2015,1,"min",-3190.89718354211,0,0.0223671993877135,42726.1488322474,955.66429,955.66429,0,0.0375739913614845,0.0415569847205162,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","nep.fu.17",2015,1,"min",-3100.12213125149,0,0.0493116201791891,11141.4694641561,549.403910454501,528.252,21.1519104545011,0.574892162659443,0.552758960994556,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","nep.fu.19",2015,1,"min",-1208.68312772655,0,0.0614588725399526,11270.1466518589,692.65050658317,521.18801,171.46249658317,1.26073093657118,0.98662761333606,8.10624160649671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","nep.fu.2021",2015,1,"min",6562.3839647867,0,0.0441364068274363,58630.1261355965,2587.72309946459,2140.54669,447.176409464591,3.73597229031099,4.10705282725134,2.60801293796444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","nep.fu.22",2015,1,"min",-5829.34861930081,0,0.109778462387017,24071.7324074702,2642.55777068381,2217.97067,424.587100683813,1.02119031639458,1.03617018977521,0.949484569618008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","nep.out.7",2015,1,"min",354.80746,0,1.742546625,160,278.80746,278.80746,0,0.105506665963202,0.125703853423815,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","sol.27.7fg",2015,1,"min",8192.38644595303,3503.24813253038,0.270010303635254,4072.273154419,856.326171992755,839.612446801564,16.7137251911912,3.07138902234809,3.01144182727953,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","whg.27.7b-ce-k",2015,1,"min",568878.198257852,61627.5437940611,0.52501724660376,89948.2009103373,19659.5205990745,13166.3924468379,6493.1281522366,22.9579817154541,15.6815117462755,388.490780957602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","cod.27.7e-k",2016,1,"min",2435.82067647727,6048.52796774062,0.78644121588823,8148.44617574668,4443.86685473936,3948.13798479447,495.728869944889,0.226041465881348,0.299864826355125,0.0763466942777238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","had.27.7b-k",2016,1,"min",111283.085683766,39626.5345982816,0.401337932215768,83679.4264589027,19735.6677711929,7707.57997905742,12028.0877921354,4.44110240389963,1.95220633340115,24.2634402016421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","meg.27.7b-k8abd",2016,1,"min",224384.566122222,68601.6420815491,0.244962026834052,90807.8666382189,15590.5949273067,13332.8127082601,2257.78221904655,0.789970479238786,1.72983124981995,0.187709156938711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","mon.27.78abd",2016,1,"min",25901.5549530264,43180.3688880903,0.358808455122323,98729.7000905998,29443.7799646519,25829.3656665532,3614.41429809869,1.88856038540784,1.93727806965675,1.60086932548572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","nep.fu.16",2016,1,"min",-10854.4384588788,0,0.0358984814203176,38579.5873587053,1384.9486,1384.9486,0,0.0470370516850306,0.0536191487580118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","nep.fu.17",2016,1,"min",1509.26324289577,0,0.139300550474935,7491.94342245015,1043.63184287437,945.68,97.9518428743706,0.753552762084001,0.682826785051806,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","nep.fu.19",2016,1,"min",3045.97224599419,0,0.0941490179936938,9368.81301754918,882.064545368791,664.38176,217.68278536879,0.845187458960057,0.702543947212588,2.22234497055846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","nep.fu.2021",2016,1,"min",61031.3563533676,0,0.0532647844575267,62604.7870009186,3334.63048561329,2513.8157,820.814785613296,3.78048352937606,3.78369162332211,3.7706922218158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","nep.fu.22",2016,1,"min",19693.4083937411,0,0.254179174898779,15599.8260174856,3965.15090568899,3430.36657,534.784335688986,1.18908254536626,1.36460543626965,0.651528633575242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","nep.out.7",2016,1,"min",504.99371,0,1.97878690677966,236,466.99371,466.99371,0,0.117774511262606,0.136135220674098,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","sol.27.7fg",2016,1,"min",7601.34574134699,3627.16852671318,0.302370281966508,4373.81913534834,885.309404104437,853.506799806097,31.8026042983406,1.89576301596104,1.82766230364451,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","whg.27.7b-ce-k",2016,1,"min",386503.651910415,51135.4355536876,0.762634273245656,66692.4809559401,23373.003468041,15183.4388384816,8189.56462955943,26.4009433986356,17.7894761259442,257.512389637434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","cod.27.7e-k",2017,1,"min",625.184077826358,3310.64922369471,1.4016306640727,4070.78164101083,2611.14726919033,2477.83690075941,133.310368430916,0.111716377091231,0.163193392953872,0.0162780775854366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","had.27.7b-k",2017,1,"min",176611.188793704,47446.0253430817,0.504012368090431,67693.7002961358,14845.9425721302,8107.69773641962,6738.24483571056,5.68560140107825,3.27208692950482,50.5455420686386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","meg.27.7b-k8abd",2017,1,"min",275725.73963103,68462.6290780098,0.26603785183734,97849.4250130504,15468.2031967469,13406.9116727188,2061.29152402816,1.0419145245641,1.6536027992873,0.305909264843564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","mon.27.78abd",2017,1,"min",44054.8467690628,48622.2689360059,0.351472495864638,103676.067364693,32095.9853610305,28790.4218234316,3305.56353759897,2.07496533067141,2.14743130455734,1.60363708823644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","nep.fu.16",2017,1,"min",22615.4758164624,0,0.0970496347583342,26340.2002998264,2556.30681855952,2556.30681855952,0,0.0796456874529633,0.0887901828683535,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","nep.fu.17",2017,1,"min",3315.21004741532,0,0.041811057840834,7957.57482247155,332.714621175122,295.006952241787,37.7076689333353,0.130154416034694,0.115403577575255,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","nep.fu.19",2017,1,"min",-6868.99266581083,0,0.03998212151967,11532.7207181746,461.102641206472,346.295267525211,114.807373681262,1.38588030660598,1.17385459865837,3.04466908002808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","nep.fu.2021",2017,1,"min",-49238.213952074,0,0.017554244892723,120301.512868673,2111.80221786175,1811.68461560875,300.117602252993,4.57989616441196,5.23161817531006,2.61409692278308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","nep.fu.22",2017,1,"min",-11602.5289268685,0,0.125797495796935,31328.0835055377,3940.99445311389,3521.26516812209,419.729284991804,1.86617592300109,1.94364136990747,1.39854937478136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","nep.out.7",2017,1,"min",479.832799707563,0,1.29136058287432,274,353.832799707563,353.832799707563,0,0.0897826180465667,0.100484565295111,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","sol.27.7fg",2017,1,"min",14496.2242658664,3975.13281517691,0.255535128522617,4967.99931697626,878.552723352161,806.245177816431,72.3075455357295,2.48296009888928,2.2786049752391,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","whg.27.7b-ce-k",2017,1,"min",299681.463017398,37444.1339330409,0.671244534584657,49144.6166592938,15151.6796048174,12377.6668263219,2774.01277849555,17.2461813640568,15.3522367226363,38.3640843834869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","cod.27.7e-k",2018,1,"min",1639.8313675303,1747.7675457265,1.41467516103734,2570.68459233771,1813.79488511073,1499.64834049799,314.146544612746,0.119709163103874,0.121157594685688,0.113246249998574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","had.27.7b-k",2018,1,"min",946209.395352041,36589.5935693651,0.458302283895826,107011.378300276,12884.0620281638,7097.35490970335,5786.70711846048,7.10337322810194,4.7326794676054,18.4204067104856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","meg.27.7b-k8abd",2018,1,"min",233695.314944216,91845.2547346055,0.201028959173054,140525.34961628,16699.1479649559,14264.5273458237,2434.62061913217,1.29610893897068,2.00983711922333,0.420726428570293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","mon.27.78abd",2018,1,"min",57571.6308175793,52019.147094788,0.303348268947203,106130.464686511,26037.2607231277,24149.4361929999,1887.82453012779,1.55919695889685,1.69297135527384,0.775408092452906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","nep.fu.16",2018,1,"min",10276.405996324,0,0.0590444277963293,46399.3692977293,2739.624210295,2739.624210295,0,0.105219371554763,0.113444644769352,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","nep.fu.17",2018,1,"min",-801.970123152191,0,0.0539617148553734,10940.0702487117,590.344951258737,492.91,97.4349512587369,0.2154839152904,0.179918836367315,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","nep.fu.19",2018,1,"min",5766.92903835835,0,0.051324625194155,4202.62541115727,215.698174059079,166.38782,49.3103540590787,0.365376503346333,0.337562273031588,0.506084864025188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","nep.fu.2021",2018,1,"min",-50919.1870355169,0,0.0316350679475612,68951.4966987371,2181.28528315059,1800.62259,380.662693150591,10.1126738446712,10.8218413463197,7.71973149279194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","nep.fu.22",2018,1,"min",12748.6368078189,0,0.142410221610681,15784.5601255553,2247.88270550746,1921.25303,326.629675507461,1.03053127569846,1.06699373909332,0.858055389678665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","nep.out.7",2018,1,"min",286.88657,0,0.507216425,400,202.88657,202.88657,0,0.0902567422681418,0.105601171127366,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","sol.27.7fg",2018,1,"min",7045.39774279948,4930.73359994538,0.231437103963221,5908.45731998248,1020.26378588178,866.786379517746,153.477406364029,5.02873988101714,4.27227085320505,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","whg.27.7b-ce-k",2018,1,"min",566120.450272528,28283.4822805639,0.621395652317238,50498.141600675,11107.2860766082,8961.36599293904,2145.92008366912,10.8866807097427,10.3386096098151,13.981993405461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","cod.27.7e-k",2019,1,"min",3421.83179945163,1180.83581105384,1.09026190804515,2809.399250857,1356.54880348622,1059.71416554746,296.834637938756,0.122131436440005,0.118253641953967,0.138325112942335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","had.27.7b-k",2019,1,"min",493214.380215202,34642.4013926496,0.411688354371856,121203.671300957,11329.1914471725,7717.38629878995,3611.8051483825,8.35148091838447,7.28251688020329,12.1677347814365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","meg.27.7b-k8abd",2019,1,"min",212697.190343321,99089.0928638751,0.181977677055224,148080.007371343,16056.1275254415,14183.0851290804,1873.04239636103,1.41723507809984,1.83780940592598,0.518588993428907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","mon.27.78abd",2019,1,"min",40775.8654804456,63221.7318707331,0.239943204304901,112947.724565748,25209.185533178,23274.8101028858,1934.3754302922,1.57006634963712,1.6410259045237,1.03274513916521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","nep.fu.16",2019,1,"min",996.80473527388,0,0.0346416949014116,53936.1510837584,1868.43969,1868.43969,0,0.0741174159530434,0.0802773333806205,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","nep.fu.17",2019,1,"min",-1176.58241920804,0,0.0186037832719156,9547.75517430082,177.624367996003,157.855,19.7693679960027,0.0950656148799765,0.0844849319166411,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","nep.fu.19",2019,1,"min",-864.794447141626,0,0.0272582879026862,9753.85627545654,265.873422517817,183.25185,82.6215725178166,1.49682966091567,1.16088720661366,4.17927232345123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","nep.fu.2021",2019,1,"min",15809.7257514682,0,0.199403524702925,15851.0243800697,3160.75013153789,2607.35425,553.395881537894,11.8881763419813,14.2282560858185,6.69795871312615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","nep.fu.22",2019,1,"min",4397.72656244743,0,0.0830517288623403,26285.3142278668,2183.04079031421,1938.96457,244.076220314207,0.690671739133023,0.743652140862715,0.44105174696262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","nep.out.7",2019,1,"min",149.87916,0,0.309667685950413,484,149.87916,149.87916,0,0.0686561426909608,0.0772985552799451,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","sol.27.7fg",2019,1,"min",10316.607173748,5545.72056544021,0.251662500920051,6389.42328405415,1234.39990674939,1087.63687195644,146.763034792951,8.23596760716695,7.25675852437684,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","whg.27.7b-ce-k",2019,1,"min",399562.846687649,29290.0669494047,0.433910054238083,50591.5501503512,7549.09098011493,6586.57274,962.518240114931,6.11559587686161,6.05585642582352,6.55831518796829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","cod.27.7e-k",2020,1,"min",1640,1854.50382534114,1.06611469500476,3401.71553323656,1842.85582974362,1842.85582974362,0,0.244116256460266,0.279789793947318,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","had.27.7b-k",2020,1,"min",351066,68006.0242521078,0.406196543408459,126396.781104999,17493.6420025088,17493.6420025088,0,9.49268071878555,9.49268071878555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","meg.27.7b-k8abd",2020,1,"min",223393,104883.500264441,0.181894633696265,145488.940368731,17729.0581319061,17729.0581319061,0,1.01345723945668,1.01345723945668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","mon.27.78abd",2020,1,"min",32000,67584.8712021506,0.236602910174457,126307.324195599,27037.9662307864,27037.9662307864,0,1.52506501076487,1.52506501076487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","nep.fu.16",2020,1,"min",1838.24477783297,0,0.0346416949014116,53064.5161290323,1838.24477783297,1838.24477783297,0,0.0679875387868442,0.0679875387868442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","nep.fu.17",2020,1,"min",151.281887603842,0,0.0184635374634611,8193.54838709677,151.281887603842,151.281887603842,0,0.0822969222750532,0.0822969222750532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","nep.fu.19",2020,1,"min",235.053352204323,0,0.0272582879026862,8623.1884057971,235.053352204323,235.053352204323,0,1.55374417868086,1.55374417868086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","nep.fu.2021",2020,1,"min",5683.00045403337,0,0.199403524702925,28500,5683.00045403337,5683.00045403337,0,24.1774916236607,24.1774916236607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","nep.fu.22",2020,1,"min",2366.67641168154,0,0.0830412776028609,28500,2366.67641168154,2366.67641168154,0,0.416448393911678,0.416448393911678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
