Stock,country,fishingarea,fleetname,CatchCat,Datayear,DiscardsImportedOrUnrep,AgeOrLengthDistribution,Weight_Total_in_kg,Effort_Total,code,DataUsedInAssessment
lem.27.3a47d,Netherlands,27.4,PTB_DEF_>=120_0_0_all,Discards,2002,Unreported,Estimated,295.635,293254,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,PTB_DEF_>=120_0_0_all,Landings,2002,Imported,Estimated,2885.000,293254,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,PTB_DEF_70-99_0_0_all,Discards,2002,Unreported,Estimated,30.742,77506,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,PTB_DEF_70-99_0_0_all,Landings,2002,Imported,Estimated,300.000,77506,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,SDN_DEF_70-99_0_0_all,Discards,2002,Unreported,Estimated,4.099,-9,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,SDN_DEF_70-99_0_0_all,Landings,2002,Imported,Estimated,40.000,-9,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,TBB_CRU_16-31_0_0_all,Discards,2002,Unreported,Estimated,40.989,-27,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,TBB_CRU_16-31_0_0_all,Landings,2002,Imported,Estimated,400.000,-27,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,TBB_DEF_<16_0_0_all,Discards,2002,Unreported,Estimated,127.579,-18,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,TBB_DEF_<16_0_0_all,Landings,2002,Imported,Estimated,1245.000,-18,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,TBB_DEF_>=120_0_0_all,Discards,2002,Unreported,Estimated,1236.952,-36,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,TBB_DEF_>=120_0_0_all,Landings,2002,Imported,Estimated,12071.000,-36,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,TBB_DEF_100-119_0_0_all,Discards,2002,Unreported,Estimated,3009.531,-36,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,TBB_DEF_100-119_0_0_all,Landings,2002,Imported,Estimated,29369.000,-36,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,TBB_DEF_70-99_0_0_all,Discards,2002,Unreported,Estimated,27359.893,-36,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,TBB_DEF_70-99_0_0_all,Landings,2002,Imported,Estimated,266996.000,-36,kWd,NoInformation
lem.27.3a47d,Netherlands,27.7.d,SDN_DEF_70-99_0_0_all,Discards,2002,Unreported,Estimated,4.099,-9,kWd,NoInformation
lem.27.3a47d,Netherlands,27.7.d,SDN_DEF_70-99_0_0_all,Landings,2002,Imported,Estimated,40.000,-9,kWd,NoInformation
lem.27.3a47d,Norway,27.3.a.20,GNS_DEF_all_0_0_all,Discards,2002,Unreported,Estimated,1210.463,227593,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,GNS_DEF_all_0_0_all,Landings,2002,Imported,Estimated,11812.500,227593,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,LLS_FIF_0_0_0_all,Discards,2002,Unreported,Estimated,1.640,22552,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,LLS_FIF_0_0_0_all,Landings,2002,Imported,Estimated,16.000,22552,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,MIS_MIS_0_0_0_HC,Discards,2002,Unreported,Estimated,25.096,3583,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,MIS_MIS_0_0_0_HC,Landings,2002,Imported,Estimated,244.900,3583,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,OTB_CRU_32-69_0_0_all,Discards,2002,Unreported,Estimated,579.157,1177587,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,OTB_CRU_32-69_0_0_all,Landings,2002,Imported,Estimated,5651.800,1177587,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,OTB_DEF_>=120_0_0_all,Discards,2002,Unreported,Estimated,135.961,52750,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,OTB_DEF_>=120_0_0_all,Landings,2002,Imported,Estimated,1326.800,52750,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,SDN_DEF_>=120_0_0_all,Discards,2002,Unreported,Estimated,71.670,-27,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,SDN_DEF_>=120_0_0_all,Landings,2002,Imported,Estimated,699.400,-36,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,TBB_DEF_>=120_0_0_all,Discards,2002,Unreported,Estimated,25.362,19044,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,TBB_DEF_>=120_0_0_all,Landings,2002,Imported,Estimated,247.500,32236,NA,NoInformation
lem.27.3a47d,Norway,27.4,FPO_CRU_0_0_0_all,Discards,2002,Unreported,Estimated,7.327,3113,NA,NoInformation
lem.27.3a47d,Norway,27.4,FPO_CRU_0_0_0_all,Landings,2002,Imported,Estimated,71.500,4004,NA,NoInformation
lem.27.3a47d,Norway,27.4,GNS_DEF_all_0_0_all,Discards,2002,Unreported,Estimated,374.416,811738,NA,NoInformation
lem.27.3a47d,Norway,27.4,GNS_DEF_all_0_0_all,Landings,2002,Imported,Estimated,3653.800,811738,NA,NoInformation
lem.27.3a47d,Norway,27.4,LLS_FIF_0_0_0_all,Discards,2002,Unreported,Estimated,3.556,28156,NA,NoInformation
lem.27.3a47d,Norway,27.4,LLS_FIF_0_0_0_all,Landings,2002,Imported,Estimated,34.700,140824,NA,NoInformation
lem.27.3a47d,Norway,27.4,OTB_CRU_32-69_0_0_all,Discards,2002,Unreported,Estimated,123.132,772887,NA,NoInformation
lem.27.3a47d,Norway,27.4,OTB_CRU_32-69_0_0_all,Landings,2002,Imported,Estimated,1201.600,772887,NA,NoInformation
lem.27.3a47d,Norway,27.4,OTB_DEF_>=120_0_0_all,Discards,2002,Unreported,Estimated,12.737,1328541,NA,NoInformation
lem.27.3a47d,Norway,27.4,OTB_DEF_>=120_0_0_all,Landings,2002,Imported,Estimated,124.300,1328541,NA,NoInformation
lem.27.3a47d,Norway,27.4,SDN_DEF_>=120_0_0_all,Discards,2002,Unreported,Estimated,771.089,-36,NA,NoInformation
lem.27.3a47d,Norway,27.4,SDN_DEF_>=120_0_0_all,Landings,2002,Imported,Estimated,7524.800,-36,NA,NoInformation
lem.27.3a47d,Norway,27.4,SSC_DEF_>=120_0_0_all,Discards,2002,Unreported,Estimated,1.527,149590,NA,NoInformation
lem.27.3a47d,Norway,27.4,SSC_DEF_>=120_0_0_all,Landings,2002,Imported,Estimated,14.900,266307,NA,NoInformation
lem.27.3a47d,Norway,27.4,TBB_DEF_>=120_0_0_all,Discards,2002,Unreported,Estimated,357.436,352633,NA,NoInformation
lem.27.3a47d,Norway,27.4,TBB_DEF_>=120_0_0_all,Landings,2002,Imported,Estimated,3488.100,352633,NA,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,FPO_CRU_0_0_0_all,Landings,2002,Imported,Estimated,0.000,502516,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,GNS_DEF_all_0_0_all,Discards,2002,Unreported,Estimated,0.307,21098,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,GNS_DEF_all_0_0_all,Landings,2002,Imported,Estimated,3.000,65453,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,GTR_DEF_all_0_0_all,Discards,2002,Unreported,Estimated,104.625,22757,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,GTR_DEF_all_0_0_all,Landings,2002,Imported,Estimated,1021.000,35277,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,LLS_FIF_0_0_0_all,Landings,2002,Imported,Estimated,0.000,77446,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,MIS_MIS_0_0_0_HC,Landings,2002,Imported,Estimated,0.000,1167846,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,MIS_MIS_0_0_0_IBC,Landings,2002,Imported,Estimated,0.000,1925942,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_32-69_0_0_all,Discards,2002,Unreported,Estimated,17.318,776753,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_32-69_0_0_all,Landings,2002,Imported,Estimated,169.000,1738466,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_32-69_2_22_all,Landings,2002,Imported,Estimated,0.000,170991,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_90-119_0_0_all,Discards,2002,Imported,Estimated,13098.406,1087843,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_90-119_0_0_all,Discards,2002,Imported,Sampled,18695.212,757105,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_90-119_0_0_all,Discards,2002,Imported,Sampled,23981.769,818815,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_90-119_0_0_all,Landings,2002,Imported,Estimated,23455.500,2663763,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,FPO_CRU_0_0_0_all,Landings,2002,Imported,Estimated,0.000,33700,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,GNS_DEF_all_0_0_all,Discards,2002,Unreported,Estimated,124.710,72431,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,GNS_DEF_all_0_0_all,Landings,2002,Imported,Estimated,1217.000,78896,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,GTR_DEF_all_0_0_all,Discards,2002,Unreported,Estimated,529.376,46357,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,GTR_DEF_all_0_0_all,Landings,2002,Imported,Estimated,5166.000,48837,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,LLS_FIF_0_0_0_all,Landings,2002,Imported,Estimated,0.000,10271,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,MIS_MIS_0_0_0_HC,Landings,2002,Imported,Estimated,0.000,634663,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,MIS_MIS_0_0_0_IBC,Landings,2002,Imported,Estimated,0.000,273912,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,OTB_CRU_32-69_0_0_all,Landings,2002,Imported,Estimated,0.000,5126,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,OTB_CRU_90-119_0_0_all,Discards,2002,Imported,Estimated,306.619,332518,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,OTB_CRU_90-119_0_0_all,Discards,2002,Imported,Sampled,1319.366,248237,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,OTB_CRU_90-119_0_0_all,Discards,2002,Imported,Sampled,3922.354,283853,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,OTB_CRU_90-119_0_0_all,Discards,2002,Unreported,Estimated,337.854,313879,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,OTB_CRU_90-119_0_0_all,Landings,2002,Imported,Estimated,5898.000,646397,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,OTB_CRU_90-119_0_0_all,Landings,2002,Imported,Sampled,3665.000,283853,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,OTB_CRU_90-119_0_0_all,Landings,2002,Imported,Sampled,678.000,248237,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.a,MIS_MIS_0_0_0_IBC,Landings,2002,Imported,Estimated,0.000,546141,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.a,OTB_CRU_32-69_0_0_all,Discards,2002,Unreported,Estimated,1.640,167238,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.a,OTB_CRU_32-69_0_0_all,Landings,2002,Imported,Estimated,16.000,185384,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.a,OTB_DEF_>=120_0_0_all,Discards,2002,Unreported,Estimated,221.752,328379,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.a,OTB_DEF_>=120_0_0_all,Landings,2002,Imported,Estimated,2164.000,328379,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.b,MIS_MIS_0_0_0_IBC,Landings,2002,Imported,Estimated,0.000,1092826,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.b,OTB_CRU_32-69_0_0_all,Landings,2002,Imported,Estimated,0.000,386,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.b,OTB_DEF_>=120_0_0_all,Discards,2002,Unreported,Estimated,291.843,341831,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.b,OTB_DEF_>=120_0_0_all,Landings,2002,Imported,Estimated,2848.000,341831,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.c,MIS_MIS_0_0_0_IBC,Landings,2002,Imported,Estimated,0.000,14436,kWd,NoInformation
lem.27.3a47d,UK (England),27.4,FPO_CRU_0_0_0_all,Discards,2002,Unreported,Estimated,32.074,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,FPO_CRU_0_0_0_all,Landings,2002,Imported,Estimated,313.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,GNS_DEF_all_0_0_all,Discards,2002,Unreported,Estimated,1132.020,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,GNS_DEF_all_0_0_all,Landings,2002,Imported,Estimated,11047.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,GTR_DEF_all_0_0_all,Discards,2002,Unreported,Estimated,50.417,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,GTR_DEF_all_0_0_all,Landings,2002,Imported,Estimated,492.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,LLS_FIF_0_0_0_all,Discards,2002,Unreported,Estimated,3.689,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,LLS_FIF_0_0_0_all,Landings,2002,Imported,Estimated,36.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,MIS_MIS_0_0_0_HC,Discards,2002,Unreported,Estimated,34.636,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,MIS_MIS_0_0_0_HC,Landings,2002,Imported,Estimated,338.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_32-69_0_0_all,Discards,2002,Unreported,Estimated,210.890,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_32-69_0_0_all,Landings,2002,Imported,Estimated,2058.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_70-99_0_0_all,Discards,2002,Imported,Sampled,3280.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_70-99_0_0_all,Discards,2002,Unreported,Estimated,3328.939,-27,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_70-99_0_0_all,Landings,2002,Imported,Estimated,9008.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_70-99_0_0_all,Landings,2002,Imported,Sampled,9985.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_70-99_0_0_all,Landings,2002,Imported,Sampled,16341.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_70-99_0_0_all,Landings,2002,Imported,Sampled,7137.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_>=120_0_0_all,Discards,2002,Imported,Sampled,41494.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_>=120_0_0_all,Discards,2002,Imported,Sampled,8530.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_>=120_0_0_all,Discards,2002,Imported,Sampled,133.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_>=120_0_0_all,Discards,2002,Imported,Sampled,844.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_>=120_0_0_all,Landings,2002,Imported,Sampled,127633.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_>=120_0_0_all,Landings,2002,Imported,Sampled,23990.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_>=120_0_0_all,Landings,2002,Imported,Sampled,41562.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_>=120_0_0_all,Landings,2002,Imported,Sampled,148574.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_70-99_0_0_all,Discards,2002,Imported,Sampled,553.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_70-99_0_0_all,Discards,2002,Imported,Sampled,1003.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_70-99_0_0_all,Discards,2002,Imported,Sampled,2012.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_70-99_0_0_all,Discards,2002,Unreported,Estimated,229.232,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_70-99_0_0_all,Landings,2002,Imported,Estimated,5437.000,-27,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_70-99_0_0_all,Landings,2002,Imported,Sampled,2237.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,SDN_DEF,Discards,2002,Unreported,Estimated,751.025,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,SDN_DEF,Landings,2002,Imported,Estimated,7329.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,SSC_DEF,Discards,2002,Unreported,Estimated,123.480,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,SSC_DEF,Landings,2002,Imported,Estimated,1205.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,TBB_CRU_16-31_0_0_all,Discards,2002,Unreported,Estimated,8.813,-18,NA,NoInformation
lem.27.3a47d,UK (England),27.4,TBB_CRU_16-31_0_0_all,Landings,2002,Imported,Estimated,86.000,-18,NA,NoInformation
lem.27.3a47d,UK (England),27.4,TBB_DEF_>=120_0_0_all,Discards,2002,Unreported,Estimated,15629.496,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,TBB_DEF_>=120_0_0_all,Landings,2002,Imported,Estimated,23496.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,TBB_DEF_>=120_0_0_all,Landings,2002,Imported,Sampled,56737.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,TBB_DEF_>=120_0_0_all,Landings,2002,Imported,Sampled,51173.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,TBB_DEF_>=120_0_0_all,Landings,2002,Imported,Sampled,21117.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,TBB_DEF_70-99_0_0_all,Discards,2002,Imported,Sampled,6038.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,TBB_DEF_70-99_0_0_all,Discards,2002,Imported,Sampled,1390.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,TBB_DEF_70-99_0_0_all,Discards,2002,Imported,Sampled,19.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,TBB_DEF_70-99_0_0_all,Discards,2002,Unreported,Estimated,475.885,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,TBB_DEF_70-99_0_0_all,Landings,2002,Imported,Estimated,6873.000,-18,NA,NoInformation
lem.27.3a47d,UK (England),27.4,TBB_DEF_70-99_0_0_all,Landings,2002,Imported,Sampled,4699.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,TBB_DEF_70-99_0_0_all,Landings,2002,Imported,Sampled,12293.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,FPO_CRU_0_0_0_all,Discards,2002,Unreported,Estimated,3.587,-18,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,FPO_CRU_0_0_0_all,Landings,2002,Imported,Estimated,35.000,-18,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,GNS_DEF_all_0_0_all,Discards,2002,Unreported,Estimated,184.144,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,GNS_DEF_all_0_0_all,Landings,2002,Imported,Estimated,1797.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,GTR_DEF_all_0_0_all,Discards,2002,Unreported,Estimated,351.483,-27,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,GTR_DEF_all_0_0_all,Landings,2002,Imported,Estimated,3430.000,-27,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,MIS_MIS_0_0_0_HC,Discards,2002,Unreported,Estimated,12.502,-27,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,MIS_MIS_0_0_0_HC,Landings,2002,Imported,Estimated,122.000,-27,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,OTB_CRU_32-69_0_0_all,Discards,2002,Unreported,Estimated,525.277,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,OTB_CRU_32-69_0_0_all,Landings,2002,Imported,Estimated,5126.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,OTB_DEF_>=120_0_0_all,Discards,2002,Unreported,Estimated,308.136,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,OTB_DEF_>=120_0_0_all,Landings,2002,Imported,Estimated,3007.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,OTB_DEF_70-99_0_0_all,Discards,2002,Imported,Sampled,110.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,OTB_DEF_70-99_0_0_all,Discards,2002,Unreported,Estimated,2362.721,-27,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,OTB_DEF_70-99_0_0_all,Landings,2002,Imported,Estimated,23057.000,-27,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,OTB_DEF_70-99_0_0_all,Landings,2002,Imported,Sampled,4781.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,TBB_DEF_>=120_0_0_all,Discards,2002,Unreported,Estimated,11.682,-18,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,TBB_DEF_>=120_0_0_all,Landings,2002,Imported,Estimated,114.000,-27,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,TBB_DEF_70-99_0_0_all,Discards,2002,Unreported,Estimated,7718.782,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,TBB_DEF_70-99_0_0_all,Landings,2002,Imported,Estimated,75325.000,-36,NA,NoInformation
lem.27.3a47d,UK(Scotland),27.3.a,MIS_MIS_0_0_0_HC,Landings,2002,Imported,Estimated,0.000,-9,kWd,NoInformation
lem.27.3a47d,UK(Scotland),27.4,MIS_MIS_0_0_0_HC,Discards,2002,Unreported,Estimated,195.211,-36,kWd,NoInformation
lem.27.3a47d,UK(Scotland),27.4,MIS_MIS_0_0_0_HC,Landings,2002,Imported,Estimated,1905.000,-36,kWd,NoInformation
lem.27.3a47d,UK(Scotland),27.4,OTB_CRU_70-99_0_0_all,Discards,2002,Unreported,Estimated,13327.952,-36,kWd,NoInformation
lem.27.3a47d,UK(Scotland),27.4,OTB_CRU_70-99_0_0_all,Landings,2002,Imported,Estimated,130063.000,-36,kWd,NoInformation
lem.27.3a47d,UK(Scotland),27.4,OTB_DEF_>=120_0_0_all,Discards,2002,Unreported,Estimated,74041.489,-36,kWd,NoInformation
lem.27.3a47d,UK(Scotland),27.4,OTB_DEF_>=120_0_0_all,Landings,2002,Imported,Estimated,722546.000,-36,kWd,NoInformation
lem.27.3a47d,UK(Scotland),27.7.d,MIS_MIS_0_0_0_HC,Landings,2002,Imported,Estimated,0.000,-9,kWd,NoInformation
mon.27.8c9a,Denmark,27.8.c,All,Landings,2002,Imported,Estimated,0.000,-9,NA,NoInformation
mon.27.8c9a,France,27.8.c,GNS_DEF_>=100_0_0,Landings,2002,Imported,Estimated,65.731,4708,kWd,NoInformation
mon.27.8c9a,France,27.8.c,GTR_DEF_100-119_0_0_all,Landings,2002,Imported,Estimated,6439.326,28260,kWd,NoInformation
mon.27.8c9a,France,27.8.c,MIS_MIS_0_0_0_HC,Landings,2002,Imported,Estimated,972.694,427724,kWd,NoInformation
mon.27.8c9a,France,27.8.c,OTB_CRU_All_0_0_All,Landings,2002,Imported,Estimated,12359.375,70648,kWd,NoInformation
mon.27.8c9a,France,27.8.c,OTB_DEF_70-99_0_0,Landings,2002,Imported,Estimated,38440.062,172109,kWd,NoInformation
mon.27.8c9a,Portugal,27.9.a,MIS_MIS_0_0_0,Landings,2002,Imported,Sampled,69993.990,-9,NA,NoInformation
mon.27.8c9a,Portugal,27.9.a,MIS_MIS_0_0_0,Landings,2002,Imported,Sampled,34614.090,-9,NA,NoInformation
mon.27.8c9a,Portugal,27.9.a,MIS_MIS_0_0_0,Landings,2002,Imported,Sampled,28007.860,-9,NA,NoInformation
mon.27.8c9a,Portugal,27.9.a,MIS_MIS_0_0_0,Landings,2002,Imported,Sampled,34944.000,-9,NA,NoInformation
mon.27.8c9a,Portugal,27.9.a,OTB,Landings,2002,Imported,Sampled,6508.080,-9,NA,NoInformation
mon.27.8c9a,Portugal,27.9.a,OTB,Landings,2002,Imported,Sampled,5937.370,-9,NA,NoInformation
mon.27.8c9a,Portugal,27.9.a,OTB,Landings,2002,Imported,Sampled,11568.560,-9,NA,NoInformation
mon.27.8c9a,Portugal,27.9.a,OTB,Landings,2002,Imported,Sampled,5215.330,-9,NA,NoInformation
mon.27.8c9a,Spain,27.8.c,GNS_DEF_>=100_0_0,Landings,2002,Imported,Sampled,75005.834,-9,kWd,NoInformation
mon.27.8c9a,Spain,27.8.c,GNS_DEF_>=100_0_0,Landings,2002,Imported,Sampled,89087.563,-9,kWd,NoInformation
mon.27.8c9a,Spain,27.8.c,GNS_DEF_>=100_0_0,Landings,2002,Imported,Sampled,91773.416,-9,kWd,NoInformation
mon.27.8c9a,Spain,27.8.c,GNS_DEF_>=100_0_0,Landings,2002,Imported,Sampled,85007.030,-9,kWd,NoInformation
mon.27.8c9a,Spain,27.8.c,OTB_DEF_>=55_0_0,Landings,2002,Imported,Sampled,116708.917,-9,kWd,NoInformation
mon.27.8c9a,Spain,27.8.c,OTB_DEF_>=55_0_0,Landings,2002,Imported,Sampled,50690.926,-9,kWd,NoInformation
mon.27.8c9a,Spain,27.8.c,OTB_DEF_>=55_0_0,Landings,2002,Imported,Sampled,135691.764,-9,kWd,NoInformation
mon.27.8c9a,Spain,27.8.c,OTB_DEF_>=55_0_0,Landings,2002,Imported,Sampled,81952.452,-9,kWd,NoInformation
mon.27.8c9a,Spain,27.9.a,OTB_DEF_>=55_0_0,Landings,2002,Imported,Sampled,19255.813,-9,kWd,NoInformation
mon.27.8c9a,Spain,27.9.a,OTB_DEF_>=55_0_0,Landings,2002,Imported,Sampled,17084.457,-9,kWd,NoInformation
mon.27.8c9a,Spain,27.9.a,OTB_DEF_>=55_0_0,Landings,2002,Imported,Sampled,43498.417,-9,kWd,NoInformation
mon.27.8c9a,Spain,27.9.a,OTB_DEF_>=55_0_0,Landings,2002,Imported,Sampled,29947.072,-9,kWd,NoInformation
tur.27.3a,Denmark,27.3.a.20,GNS_DEF_>=220_0_0_all,Landings,2002,Imported,Estimated,976.000,18815,kWd,NoInformation
tur.27.3a,Denmark,27.3.a.20,GNS_DEF_100-119_0_0_all,Landings,2002,Imported,Estimated,327.000,39097,kWd,NoInformation
tur.27.3a,Denmark,27.3.a.20,GNS_DEF_120-219_0_0_all,Landings,2002,Imported,Estimated,15861.000,727551,kWd,NoInformation
tur.27.3a,Denmark,27.3.a.20,LLS_FIF_0_0_0_all,Landings,2002,Imported,Estimated,203.000,20727,kWd,NoInformation
