stock,Year,CatchCategory,Country,Area,tons
MEG,2018,Landings,Belgium,oth,325.267
MEG,2018,Landings,Belgium,oth,3.913
MEG,2018,Landings,France,oth,9.29411
MEG,2018,Landings,France,oth,3.54815
MEG,2018,Discards,France,oth,1.04814
MEG,2018,Discards,France,oth,0
MEG,2018,Discards,France,oth,24.33299
MEG,2018,Discards,France,oth,20.17046
MEG,2018,Landings,France,oth,0.39738
MEG,2018,Landings,France,oth,11.41078
MEG,2018,Landings,France,oth,15.24741
MEG,2018,Landings,France,oth,76.81352
MEG,2018,Landings,France,oth,2.05569
MEG,2018,Landings,France,oth,1.26654
MEG,2018,Landings,France,oth,7.64731
MEG,2018,Landings,France,oth,0.27082
MEG,2018,Landings,France,oth,0.2385
MEG,2018,Landings,France,oth,0.06325
MEG,2018,Landings,France,oth,0.09603
MEG,2018,Landings,France,oth,0.10422
MEG,2018,Landings,France,8,0.11347
MEG,2018,Discards,France,oth,4.54754
MEG,2018,Discards,France,oth,0
MEG,2018,Discards,France,oth,2.77004
MEG,2018,Landings,France,oth,7.60295
MEG,2018,Landings,France,oth,0.04724
MEG,2018,Landings,France,oth,238.72869
MEG,2018,Landings,France,oth,0.18215
MEG,2018,Landings,France,oth,1.46594
MEG,2018,Landings,France,oth,0.53523
MEG,2018,Landings,France,oth,20.9553
MEG,2018,Landings,France,oth,10.00506
MEG,2018,Landings,France,oth,3.71819
MEG,2018,Landings,France,oth,7.36263
MEG,2018,Landings,France,oth,30.08995
MEG,2018,Landings,France,8,1.30586
MEG,2018,Landings,France,oth,177.89972
MEG,2018,Landings,France,oth,198.58267
MEG,2018,Landings,France,oth,0.13996
MEG,2018,Landings,France,oth,4.02756
MEG,2018,Discards,France,oth,0.17355
MEG,2018,Discards,France,oth,3.35178
MEG,2018,Discards,France,oth,5.59049
MEG,2018,Discards,France,oth,2.61227
MEG,2018,Landings,France,oth,0.57885
MEG,2018,Landings,France,oth,4.96651
MEG,2018,Landings,France,oth,157.35287
MEG,2018,Landings,France,oth,30.69089
MEG,2018,Landings,France,oth,14.1738
MEG,2018,Landings,France,oth,0.96724
MEG,2018,Landings,France,oth,0.54607
MEG,2018,Landings,France,oth,0.56314
MEG,2018,Landings,France,oth,0.00195
MEG,2018,Landings,France,oth,10.86589
MEG,2018,Landings,France,oth,15.37086
MEG,2018,Landings,France,oth,2.33612
MEG,2018,Landings,France,oth,1.20465
MEG,2018,Landings,France,oth,31.64361
MEG,2018,Landings,France,oth,11.9168
MEG,2018,Landings,France,oth,9.27663
MEG,2018,Landings,France,oth,54.03303
MEG,2018,Landings,France,oth,11.91136
MEG,2018,Landings,France,oth,0.91241
MEG,2018,Discards,France,oth,8.39586
MEG,2018,Discards,France,oth,80.0963
MEG,2018,Landings,France,oth,36.04273
MEG,2018,Landings,France,oth,39.32797
MEG,2018,Landings,France,oth,41.10965
MEG,2018,Landings,France,oth,3.16362
MEG,2018,Landings,France,oth,15.11231
MEG,2018,Landings,France,oth,216.44157
MEG,2018,Landings,France,oth,129.61798
MEG,2018,Landings,France,oth,174.60781
MEG,2018,Landings,France,oth,0.44066
MEG,2018,Landings,France,oth,0.97385
MEG,2018,Landings,France,oth,2.5883
MEG,2018,Landings,France,oth,0.4602
MEG,2018,Landings,France,oth,3.63076
MEG,2018,Landings,France,oth,11.31067
MEG,2018,Landings,France,oth,0.13227
MEG,2018,Landings,France,oth,3.88984
MEG,2018,Landings,France,oth,24.60139
MEG,2018,Landings,France,oth,39.95447
MEG,2018,Landings,France,oth,1.85028
MEG,2018,Landings,France,oth,1.00051
MEG,2018,Landings,France,oth,26.38923
MEG,2018,Landings,France,oth,95.41561
MEG,2018,Landings,France,oth,14.30899
MEG,2018,Landings,France,oth,46.40479
MEG,2018,Landings,France,oth,68.78152
MEG,2018,Landings,France,oth,10.77931
MEG,2018,Landings,France,oth,0.25069
MEG,2018,Landings,France,oth,22.11067
MEG,2018,Landings,UK (England),oth,17.724
MEG,2018,Landings,UK (England),oth,28.726
MEG,2018,Landings,UK (England),oth,1.153
MEG,2018,Landings,UK (England),oth,51.74
MEG,2018,Landings,UK (England),oth,4.143
MEG,2018,Landings,UK (England),oth,28.429
MEG,2018,Discards,UK (England),oth,2.029
MEG,2018,Landings,UK (England),oth,35.11
MEG,2018,Landings,UK (England),oth,0.514
MEG,2018,Landings,UK (England),oth,0.816
MEG,2018,Landings,UK (England),oth,0.303
MEG,2018,Landings,UK (England),oth,0.598
MEG,2018,Discards,UK (England),oth,8.629
MEG,2018,Landings,UK (England),oth,1.809
MEG,2018,Landings,UK (England),oth,7.287
MEG,2018,Landings,UK (England),oth,16.988
MEG,2018,Landings,UK (England),oth,0.001
MEG,2018,Landings,UK (England),oth,0.888
MEG,2018,Landings,UK (England),oth,3.6
MEG,2018,Landings,UK (England),oth,0.004
MEG,2018,Landings,UK (England),oth,28.565
MEG,2018,Landings,UK (England),oth,28.648
MEG,2018,Landings,UK (England),oth,15.645
MEG,2018,Landings,UK (England),oth,6.017
MEG,2018,Landings,UK (England),oth,0.163
MEG,2018,Landings,UK (England),oth,0.165
MEG,2018,Landings,UK (England),oth,2.945
MEG,2018,Landings,UK (England),oth,2.895
MEG,2018,Landings,UK (England),oth,24.5
MEG,2018,Landings,UK (England),oth,0.026
MEG,2018,Landings,UK (England),oth,4.966
MEG,2018,Landings,UK (England),oth,26.521
MEG,2018,Landings,UK (England),oth,0.391
MEG,2018,Landings,UK (England),oth,4.443
MEG,2018,Landings,UK (England),oth,5.41
MEG,2018,Discards,UK (England),oth,6.103
MEG,2018,Discards,UK (England),oth,1.808
MEG,2018,Landings,Spain,oth,37.57
MEG,2018,Logbook Registered Discard,Spain,oth,0
MEG,2018,Logbook Registered Discard,Spain,oth,0
MEG,2018,Landings,Spain,oth,2.49
MEG,2018,Landings,Spain,oth,67.69
MEG,2018,Landings,Spain,oth,0.07
MEG,2018,Landings,Spain,oth,1.17
MEG,2018,Landings,Spain,oth,0.28
MEG,2018,Landings,Spain,oth,0
MEG,2018,Landings,Spain,oth,152.14
MEG,2018,Landings,Spain,oth,68.82
MEG,2018,Landings,Spain,oth,0
MEG,2018,Logbook Registered Discard,Spain,oth,0
MEG,2018,Logbook Registered Discard,Spain,oth,0
MEG,2018,Landings,Spain,oth,3.798
MEG,2018,Landings,Spain,oth,13.17
MEG,2018,Landings,Spain,oth,0.46
MEG,2018,Landings,Spain,oth,0.17
MEG,2018,Landings,Spain,oth,134.33
MEG,2018,Landings,Spain,oth,0.09
MEG,2018,Landings,Spain,oth,1.21
MEG,2018,Landings,Spain,oth,553.09
MEG,2018,Landings,Spain,oth,44.34
MEG,2018,Landings,Spain,oth,254.77
MEG,2018,Landings,Spain,oth,0.77
MEG,2018,Landings,Spain,oth,7.19
MEG,2018,Logbook Registered Discard,Spain,oth,0
MEG,2018,Logbook Registered Discard,Spain,oth,0
MEG,2018,Logbook Registered Discard,Spain,oth,0
MEG,2018,Landings,Spain,oth,4.25
MEG,2018,Landings,Spain,oth,4.199
MEG,2018,Landings,Spain,oth,51.44
MEG,2018,Landings,Spain,oth,0.29
MEG,2018,Landings,Spain,oth,374.74
MEG,2018,Landings,Spain,oth,102.08
MEG,2018,Landings,Spain,oth,0.36
MEG,2018,Landings,Spain,oth,0.67
MEG,2018,Landings,Spain,oth,15.34
MEG,2018,Logbook Registered Discard,Spain,oth,0
MEG,2018,Logbook Registered Discard,Spain,oth,0
MEG,2018,Landings,Spain,oth,37.41
MEG,2018,Landings,Spain,oth,5.65
MEG,2018,Logbook Registered Discard,Spain,oth,0
MEG,2018,Landings,Spain,oth,2.89
MEG,2018,Landings,Spain,oth,26.75
MEG,2018,Landings,Spain,oth,5.83
MEG,2018,Logbook Registered Discard,Spain,oth,0
MEG,2018,Discards,Spain,oth,5.184
MEG,2018,Discards,Spain,oth,1.296
MEG,2018,Discards,Spain,oth,2.593
MEG,2018,Discards,Spain,oth,3.888
MEG,2018,Discards,Spain,oth,1.798
MEG,2018,Discards,Spain,oth,36.286
MEG,2018,Discards,Spain,oth,37.278
MEG,2018,Discards,Spain,oth,158.188
MEG,2018,Discards,Spain,oth,1.798
MEG,2018,Discards,Spain,oth,23.371
MEG,2018,Discards,Spain,oth,45.358
MEG,2018,Discards,Spain,oth,2.593
MEG,2018,Discards,Spain,oth,8.989
MEG,2018,Discards,Spain,oth,1.398
MEG,2018,Discards,Spain,oth,23.339
MEG,2018,Discards,Spain,oth,111.462
MEG,2018,Discards,Spain,oth,1.864
MEG,2018,Discards,Spain,oth,2.593
MEG,2018,Landings,France,oth,0.28055
MEG,2018,Landings,France,8,0.08252
MEG,2018,Discards,Ireland,oth,0.06315
MEG,2018,Discards,Ireland,oth,29.55719
MEG,2018,Discards,Ireland,oth,0.10254
MEG,2018,Discards,Ireland,oth,8.73257
MEG,2018,Discards,Ireland,oth,6.50792
MEG,2018,Discards,Ireland,oth,44.72582
MEG,2018,Discards,Ireland,oth,65.70033
MEG,2018,Discards,Ireland,oth,2.2693
MEG,2018,Discards,Ireland,oth,17.06373
MEG,2018,Discards,Ireland,oth,0.66927
MEG,2018,Discards,Ireland,oth,0.00033
MEG,2018,Discards,Ireland,oth,23.93961
MEG,2018,Discards,Ireland,oth,151.70908
MEG,2018,Discards,Ireland,oth,12.55911
MEG,2018,Discards,Ireland,oth,2.31591
MEG,2018,Discards,Ireland,oth,73.98366
MEG,2018,Discards,Ireland,oth,1.32661
MEG,2018,Discards,Ireland,oth,0.09972
MEG,2018,Discards,Ireland,oth,53.98988
MEG,2018,Landings,UK(Scotland),oth,0.156
MEG,2018,Landings,UK(Scotland),oth,3.526
MEG,2018,Landings,UK(Scotland),oth,0.746
MEG,2018,Landings,UK(Scotland),oth,30.372
MEG,2018,Landings,UK(Scotland),oth,23.204
MEG,2018,Landings,UK(Scotland),oth,0.464
MEG,2018,Landings,UK(Scotland),oth,0.181
MEG,2018,Landings,UK(Scotland),oth,2.275
MEG,2018,Landings,UK(Scotland),oth,0.61
MEG,2018,Landings,UK(Scotland),oth,19.774
MEG,2018,Landings,UK(Scotland),oth,0.233
MEG,2018,Landings,UK(Scotland),oth,2.199
MEG,2018,Landings,UK(Scotland),oth,0.034
MEG,2018,Landings,UK(Scotland),oth,3.528
MEG,2018,Landings,UK(Scotland),oth,1.232
MEG,2018,Landings,UK(Scotland),oth,23.383
MEG,2018,Landings,UK(Scotland),oth,0.101
MEG,2018,Landings,UK(Scotland),oth,0.156
MEG,2018,Landings,Belgium,oth,0.023
MEG,2018,Landings,Belgium,oth,0.121
MEG,2018,Landings,Ireland,oth,4.385
MEG,2018,Landings,Ireland,oth,0.208
MEG,2018,Landings,Ireland,oth,9.608
MEG,2018,Landings,Ireland,oth,172.579
MEG,2018,Landings,Ireland,oth,30.412
MEG,2018,Landings,Ireland,oth,431.977
MEG,2018,Landings,Ireland,oth,84.244
MEG,2018,Landings,Ireland,oth,0.797
MEG,2018,Landings,Ireland,oth,21.146
MEG,2018,Landings,Ireland,oth,15.759
MEG,2018,Landings,Ireland,oth,5.608
MEG,2018,Landings,Ireland,oth,4.827
MEG,2018,Landings,Ireland,oth,15.171
MEG,2018,Landings,Ireland,oth,130.737
MEG,2018,Landings,Ireland,oth,0.37
MEG,2018,Landings,Ireland,oth,0.074
MEG,2018,Landings,Ireland,oth,0.05
MEG,2018,Landings,Ireland,oth,57.97
MEG,2018,Landings,Ireland,oth,108.304
MEG,2018,Landings,Ireland,oth,510.679
MEG,2018,Landings,Ireland,oth,13.25
MEG,2018,Landings,Ireland,oth,99.632
MEG,2018,Landings,Ireland,oth,367.365
MEG,2018,Landings,Ireland,oth,42.501
MEG,2018,Landings,UK (England),oth,0.09
MEG,2018,Landings,UK (England),oth,0
MEG,2018,Landings,UK (England),oth,7.961
MEG,2018,Landings,UK (England),oth,3.069
MEG,2018,Landings,UK (England),oth,0.048
MEG,2018,Landings,UK (England),oth,0.403
MEG,2018,Landings,UK (England),oth,18.238
MEG,2018,Landings,UK (England),oth,0
MEG,2018,Landings,UK (England),oth,0.021
MEG,2018,Landings,UK (England),oth,3.203
MEG,2018,Landings,UK (England),oth,1.653
MEG,2018,Landings,UK (England),oth,0.176
MEG,2018,Landings,UK (England),oth,0.571
MEG,2018,Landings,UK (England),oth,0
MEG,2018,Landings,UK (England),oth,0.286
MEG,2018,Landings,UK (England),oth,0.139
MEG,2018,Landings,UK (England),oth,14.126
MEG,2018,Landings,UK (England),oth,0.949
MEG,2018,Landings,UK (England),oth,71.165
MEG,2018,Landings,UK (England),oth,3.523
MEG,2018,Landings,UK (England),oth,31.104
MEG,2018,Landings,UK (England),oth,17.906
MEG,2018,Landings,UK (England),oth,37.662
MEG,2018,Landings,UK (England),oth,1.566
MEG,2018,Landings,UK (England),oth,0.01
MEG,2018,Landings,UK (England),oth,0.154
MEG,2018,Landings,UK (England),oth,81.734
MEG,2018,Landings,UK (England),oth,59.539
MEG,2018,Landings,UK (England),oth,0.004
MEG,2018,Landings,UK (England),oth,281.921
MEG,2018,Landings,UK (England),oth,0.262
MEG,2018,Landings,UK (England),oth,0.014
MEG,2018,Landings,UK (England),oth,1.02
MEG,2018,Landings,UK (England),oth,1.829
MEG,2018,Landings,UK (England),oth,0.601
MEG,2018,Discards,UK (England),oth,0
MEG,2018,Discards,UK (England),oth,0
MEG,2018,Discards,UK (England),oth,0.219
MEG,2018,Discards,UK (England),oth,0
MEG,2018,Discards,UK (England),oth,1.697
MEG,2018,Discards,UK (England),oth,12.298
MEG,2018,Landings,UK (England),oth,0.222
MEG,2018,Landings,UK (England),oth,2.632
MEG,2018,Landings,UK (England),oth,3.329
MEG,2018,Landings,UK (England),oth,0.02
MEG,2018,Landings,UK (England),oth,13.559
MEG,2018,Landings,UK (England),oth,0.024
MEG,2018,Landings,UK (England),oth,0.491
MEG,2018,Landings,UK (England),oth,4.227
MEG,2018,Landings,UK (England),oth,0.186
MEG,2018,Landings,UK (England),oth,0.001
MEG,2018,Landings,UK (England),oth,0.811
MEG,2018,Landings,UK (England),oth,32.82
MEG,2018,Landings,UK (England),oth,33.434
MEG,2018,Landings,UK (England),oth,3.745
MEG,2018,Landings,UK (England),oth,33.775
MEG,2018,Landings,UK (England),oth,50.086
MEG,2018,Landings,UK (England),oth,0.655
MEG,2018,Landings,UK (England),oth,20.242
MEG,2018,Landings,UK (England),oth,1.121
MEG,2018,Landings,UK (England),oth,46.929
MEG,2018,Landings,UK (England),oth,61.05
MEG,2018,Landings,UK (England),oth,20.451
MEG,2018,Landings,UK (England),oth,0.142
MEG,2018,Landings,UK (England),oth,0.848
MEG,2018,Landings,UK (England),oth,12.245
MEG,2018,Landings,UK (England),oth,140.08
MEG,2018,Landings,UK (England),oth,29.889
MEG,2018,Landings,UK (England),oth,8.685
MEG,2018,Landings,UK (England),8,0.04
MEG,2018,Discards,UK (England),oth,4.813
MEG,2018,Discards,UK (England),oth,2.558
MEG,2018,Discards,UK (England),oth,4.74
MEG,2018,Discards,UK (England),oth,13.456
MEG,2018,Landings,UK (England),oth,31.502
MEG,2018,Landings,UK (England),oth,1.043
MEG,2018,Landings,UK (England),oth,5.882
MEG,2018,Landings,UK (England),oth,0.254
MEG,2018,Landings,UK (England),oth,12.305
MEG,2018,Landings,UK (England),oth,11.55
MEG,2018,Landings,UK (England),oth,30.423
MEG,2018,Landings,UK (England),oth,38.209
MEG,2018,Landings,UK (England),oth,3.841
MEG,2018,Landings,UK (England),oth,2.587
MEG,2018,Landings,UK (England),oth,35.449
MEG,2018,Landings,UK (England),oth,0.002
MEG,2018,Landings,UK (England),oth,39.388
MEG,2018,Landings,UK (England),oth,0.26
MEG,2018,Landings,UK (England),oth,0.044
MEG,2018,Landings,UK (England),oth,0.934
MEG,2018,Landings,UK (England),oth,265.232
MEG,2018,Landings,UK (England),oth,109.293
MEG,2018,Landings,UK (England),oth,8.933
MEG,2018,Landings,UK (England),oth,3.715
MEG,2018,Landings,UK (England),oth,0.025
MEG,2018,Discards,UK (England),oth,1.587
MEG,2018,Discards,UK (England),oth,15.416
MEG,2018,Landings,UK (England),oth,28.245
MEG,2018,Landings,UK (England),oth,26.179
MEG,2018,Landings,UK (England),oth,0.327
MEG,2018,Landings,UK (England),oth,57.698
MEG,2018,Landings,UK (England),oth,0.261
MEG,2018,Landings,UK (England),oth,30.624
MEG,2018,Landings,UK (England),oth,0.61
MEG,2018,Landings,UK (England),oth,76.974
MEG,2018,Landings,UK (England),oth,0.105
MEG,2018,Landings,UK (England),oth,0.666
MEG,2018,Discards,UK (England),oth,9.158
MEG,2018,Discards,UK (England),oth,0
MEG,2018,Landings,UK(Northern Ireland),oth,0.06
MEG,2018,Landings,UK(Northern Ireland),oth,1.16
MEG,2018,Landings,UK(Northern Ireland),oth,0.16
MEG,2018,Landings,UK(Northern Ireland),oth,0.07
MEG,2018,Landings,UK(Northern Ireland),oth,0.32
MEG,2018,Landings,UK(Northern Ireland),oth,0.09
MEG,2018,Landings,UK(Northern Ireland),oth,1.37
MEG,2018,Landings,UK(Northern Ireland),oth,0.02
MEG,2018,Landings,UK(Northern Ireland),oth,0.68
MEG,2018,Landings,UK(Northern Ireland),oth,0.02
MEG,2018,Landings,UK(Northern Ireland),oth,0.47
MEG,2018,Landings,UK(Northern Ireland),oth,0.87
MEG,2018,Landings,UK(Northern Ireland),oth,0.34
MEG,2018,Landings,UK(Northern Ireland),oth,0.08
MEG,2018,Landings,UK(Northern Ireland),oth,0.21
MEG,2018,Landings,UK(Northern Ireland),oth,0.02
MEG,2018,Landings,UK(Northern Ireland),oth,0.08
MEG,2018,Landings,Spain,8,92.93
MEG,2018,Landings,Spain,8,0
MEG,2018,Landings,Spain,8,0
MEG,2018,Landings,Spain,8,0.06496
MEG,2018,Landings,Spain,8,22.8853
MEG,2018,Landings,Spain,8,22.9609
MEG,2018,Landings,Spain,8,21.3169
MEG,2018,Discards,Spain,8,1.70338
MEG,2018,Logbook Registered Discard,Spain,8,0
MEG,2018,Landings,Spain,oth,1
MEG,2018,Landings,Spain,8,0
MEG,2018,Landings,Spain,8,0
MEG,2018,Landings,Spain,8,0.31677
MEG,2018,Landings,Spain,8,0.70725
MEG,2018,Discards,Spain,8,0
MEG,2018,Logbook Registered Discard,Spain,8,0
MEG,2018,Landings,Spain,8,0.4
MEG,2018,Landings,Spain,8,96.53
MEG,2018,Landings,Spain,8,0.18179
MEG,2018,Landings,Spain,8,0.66856
MEG,2018,Landings,Spain,8,0.00954
MEG,2018,Landings,Spain,8,41.669
MEG,2018,Landings,Spain,8,11.2692
MEG,2018,Landings,Spain,8,0
MEG,2018,Landings,Spain,8,0
MEG,2018,Discards,Spain,8,4.74513
MEG,2018,Discards,Spain,8,2.85924
MEG,2018,Landings,Spain,oth,0.682
MEG,2018,Landings,Spain,8,0.94531
MEG,2018,Landings,Spain,8,0.065
MEG,2018,Discards,Spain,8,0.06083
MEG,2018,Logbook Registered Discard,Spain,8,0
MEG,2018,Landings,Spain,8,0.18
MEG,2018,Landings,Spain,8,98.3
MEG,2018,Landings,Spain,8,0
MEG,2018,Landings,Spain,8,0
MEG,2018,Landings,Spain,8,24.5325
MEG,2018,Landings,Spain,8,5.13913
MEG,2018,Landings,Spain,8,0.585
MEG,2018,Landings,Spain,8,1.95401
MEG,2018,Landings,Spain,8,0
MEG,2018,Landings,Spain,8,0
MEG,2018,Landings,Spain,8,0
MEG,2018,Landings,Spain,8,0
MEG,2018,Landings,Spain,8,0.21
MEG,2018,Discards,Spain,8,3.89344
MEG,2018,Discards,Spain,8,0
MEG,2018,Logbook Registered Discard,Spain,8,0
MEG,2018,Logbook Registered Discard,Spain,8,0
MEG,2018,Landings,Spain,8,0
MEG,2018,Landings,Spain,8,0.25
MEG,2018,Landings,Spain,8,109.81
MEG,2018,Landings,Spain,8,0
MEG,2018,Landings,Spain,8,0
MEG,2018,Landings,Spain,8,0.13444
MEG,2018,Landings,Spain,8,0.11923
MEG,2018,Landings,Spain,8,4.33061
MEG,2018,Landings,Spain,8,1.67378
MEG,2018,Landings,Spain,8,0
MEG,2018,Landings,Spain,8,0
MEG,2018,Landings,Spain,8,0
MEG,2018,Landings,Spain,8,0.01507
MEG,2018,Landings,Spain,8,0
MEG,2018,Landings,Spain,8,0
MEG,2018,Landings,Spain,8,0
MEG,2018,Discards,Spain,8,0.06083
MEG,2019,Landings,UK (England),oth,0.208
MEG,2019,Landings,UK (England),oth,0.332
MEG,2019,Landings,UK (England),oth,0.538
MEG,2019,Landings,UK(Scotland),oth,2.197
MEG,2019,Landings,UK(Scotland),oth,6.115
MEG,2019,Landings,UK(Scotland),oth,0.243
MEG,2019,Landings,Ireland,oth,2.488
MEG,2019,Landings,Ireland,oth,0.041
MEG,2019,Landings,UK (England),oth,1.725
MEG,2019,Discards,UK (England),oth,0
MEG,2019,Landings,UK (England),oth,0.081
MEG,2019,Landings,UK (England),oth,0.001
MEG,2019,Landings,UK (England),oth,0.001
MEG,2019,Landings,Ireland,oth,13.471
MEG,2019,Discards,Ireland,oth,4.12323
MEG,2019,Landings,Ireland,oth,194.56
MEG,2019,Discards,Ireland,oth,40.73295
MEG,2019,Landings,UK (England),oth,5.918
MEG,2019,Landings,UK (England),oth,8.524
MEG,2019,Landings,France,oth,0.00056
MEG,2019,Landings,France,oth,0.04759
MEG,2019,Landings,France,oth,0.17183
MEG,2019,Landings,France,oth,0.06572
MEG,2019,Landings,France,oth,0.02979
MEG,2019,Landings,France,oth,0.00087
MEG,2019,Landings,France,oth,0.5375
MEG,2019,Landings,France,oth,0.1879
MEG,2019,Landings,France,oth,5.10584
MEG,2019,Landings,France,oth,2.78479
MEG,2019,Landings,France,oth,0.66118
MEG,2019,Landings,France,oth,0.81059
MEG,2019,Landings,France,oth,5.04738
MEG,2019,Landings,France,oth,27.30294
MEG,2019,Landings,France,oth,1.73309
MEG,2019,Landings,France,oth,0.06826
MEG,2019,Landings,France,oth,3.36277
MEG,2019,Landings,France,oth,0.90274
MEG,2019,Landings,France,oth,0.06311
MEG,2019,Landings,France,oth,1.10755
MEG,2019,Landings,France,oth,0.10707
MEG,2019,Landings,France,oth,0.78873
MEG,2019,Landings,France,oth,0.02341
MEG,2019,Landings,France,oth,0.22606
MEG,2019,Landings,France,oth,0.41286
MEG,2019,Landings,France,oth,3.85438
MEG,2019,Discards,France,oth,2.10446
MEG,2019,Landings,France,oth,0.83583
MEG,2019,Landings,France,oth,0.03572
MEG,2019,Landings,France,oth,53.18081
MEG,2019,Landings,France,oth,49.84186
MEG,2019,Landings,France,oth,61.26631
MEG,2019,Landings,France,oth,248.05663
MEG,2019,Landings,France,oth,159.16816
MEG,2019,Discards,France,oth,75.62839
MEG,2019,Landings,France,oth,83.65281
MEG,2019,Landings,France,oth,75.8602
MEG,2019,Landings,France,oth,10.78244
MEG,2019,Landings,France,oth,24.69435
MEG,2019,Discards,France,oth,5.95452
MEG,2019,Landings,France,oth,17.68542
MEG,2019,Landings,France,oth,2.56061
MEG,2019,Landings,France,oth,0.55633
MEG,2019,Landings,France,oth,0.37498
MEG,2019,Landings,France,oth,0.02361
MEG,2019,Landings,France,oth,0.23283
MEG,2019,Landings,France,oth,0.38409
MEG,2019,Landings,France,oth,0.05884
MEG,2019,Landings,UK (England),oth,0.001
MEG,2019,Discards,UK (England),oth,0
MEG,2019,Landings,UK(Northern Ireland),oth,1.167
MEG,2019,Landings,Belgium,oth,14.746
MEG,2019,Landings,Belgium,oth,1.591
MEG,2019,Landings,Belgium,oth,8.564
MEG,2019,Landings,Belgium,oth,0.107
MEG,2019,Landings,Belgium,oth,0.271
MEG,2019,Landings,Belgium,oth,0.592
MEG,2019,Landings,Belgium,oth,8.308
MEG,2019,Landings,UK(Northern Ireland),oth,0.091
MEG,2019,Landings,Ireland,oth,31.528
MEG,2019,Discards,Ireland,oth,9.65015
MEG,2019,Landings,Ireland,oth,44.79
MEG,2019,Discards,Ireland,oth,9.3772
MEG,2019,Landings,UK(Northern Ireland),oth,0.018
MEG,2019,Landings,UK (England),oth,0.23
MEG,2019,Landings,UK (England),oth,0.303
MEG,2019,Landings,UK (England),oth,0.861
MEG,2019,Landings,UK (England),oth,0.332
MEG,2019,Landings,UK (England),oth,0.108
MEG,2019,Landings,UK (England),oth,0.461
MEG,2019,Landings,UK (England),oth,0.257
MEG,2019,Discards,UK (England),oth,0
MEG,2019,Landings,UK (England),oth,0.598
MEG,2019,Landings,UK (England),oth,0.219
MEG,2019,Discards,UK (England),oth,0
MEG,2019,Landings,UK (England),oth,0.065
MEG,2019,Landings,UK (England),oth,0.451
MEG,2019,Discards,UK (England),oth,0
MEG,2019,Landings,UK (England),oth,0.261
MEG,2019,Landings,UK (England),oth,0.137
MEG,2019,Landings,UK (England),oth,0.02
MEG,2019,Discards,UK (England),oth,0
MEG,2019,Landings,UK (England),oth,0.049
MEG,2019,Landings,UK (England),oth,0.783
MEG,2019,Landings,UK (England),oth,0.048
MEG,2019,Landings,UK (England),oth,0.82
MEG,2019,Landings,UK (England),oth,0.986
MEG,2019,Landings,UK (England),oth,0.103
MEG,2019,Landings,UK (England),oth,0.011
MEG,2019,Landings,UK (England),oth,0.027
MEG,2019,Landings,UK (England),oth,0.034
MEG,2019,Landings,UK (England),oth,0.002
MEG,2019,Discards,UK (England),oth,0
MEG,2019,Landings,UK (England),oth,0.001
MEG,2019,Landings,UK (England),oth,0.002
MEG,2019,Landings,UK (England),oth,0.021
MEG,2019,Landings,UK (England),oth,0.007
MEG,2019,Landings,UK(Northern Ireland),oth,0.102
MEG,2019,Landings,Ireland,oth,586.561
MEG,2019,Discards,Ireland,oth,113.63283
MEG,2019,Landings,UK(Northern Ireland),oth,0.067
MEG,2019,Landings,Ireland,oth,482.876
MEG,2019,Discards,Ireland,oth,19.52461
MEG,2019,Landings,UK(Northern Ireland),oth,0.036
MEG,2019,Landings,Ireland,oth,207.203
MEG,2019,Discards,Ireland,oth,13.70535
MEG,2019,Landings,Ireland,oth,15.261
MEG,2019,Landings,Spain,8,0.33
MEG,2019,Logbook Registered Discard,Spain,8,0
MEG,2019,Landings,Spain,8,2.14
MEG,2019,Logbook Registered Discard,Spain,8,0
MEG,2019,Landings,Spain,8,0.78
MEG,2019,Landings,Spain,8,0.1
MEG,2019,Landings,Spain,8,0.34
MEG,2019,Logbook Registered Discard,Spain,8,0
MEG,2019,Landings,UK (England),oth,15.915
MEG,2019,Landings,UK (England),oth,5.811
MEG,2019,Landings,UK (England),oth,11.829
MEG,2019,Landings,UK (England),oth,18.158
MEG,2019,Landings,UK (England),oth,76.908
MEG,2019,Landings,UK (England),oth,172.457
MEG,2019,Landings,UK (England),oth,144.968
MEG,2019,Landings,UK (England),oth,17.739
MEG,2019,Landings,UK (England),oth,28.162
MEG,2019,Landings,UK (England),oth,0.429
MEG,2019,Landings,UK (England),oth,36.988
MEG,2019,Landings,UK (England),oth,44.298
MEG,2019,Landings,UK (England),oth,16.702
MEG,2019,Landings,UK (England),oth,88.057
MEG,2019,Landings,UK (England),oth,25.605
MEG,2019,Landings,UK (England),oth,67.173
MEG,2019,Landings,UK (England),oth,127.191
MEG,2019,Landings,UK (England),oth,6.076
MEG,2019,Landings,UK (England),oth,23.401
MEG,2019,Landings,UK (England),oth,1.811
MEG,2019,Landings,UK (England),oth,15.711
MEG,2019,Landings,UK (England),oth,64.106
MEG,2019,Landings,UK (England),oth,18.542
MEG,2019,Landings,UK (England),oth,24.158
MEG,2019,Landings,UK (England),oth,249.878
MEG,2019,Landings,UK (England),oth,2.845
MEG,2019,Landings,UK (England),oth,27.132
MEG,2019,Landings,UK (England),oth,12.217
MEG,2019,Discards,UK (England),oth,0
MEG,2019,Landings,UK(Scotland),oth,0.484
MEG,2019,Landings,UK(Scotland),oth,0.996
