Fleet,Metier,Year,Stock,Discards,Landings,Value
UKE_Otter_10<24m,OTB_DEF_27.7.g,2011,sol.27.7fg,0.00113627474747475,0.0421,358.24
UKE_Otter_10<24m,OTB_DEF_27.7.g,2011,whg.27.7b-ce-k,0.00496455800366187,0.0049,5.59
UKE_Otter_10<24m,OTB_DEF_27.7.g,2012,cod.27.7e-k,0.161225324244206,3.3569,5606.5
UKE_Otter_10<24m,OTB_DEF_27.7.g,2012,had.27.7b-k,5.96652583821973,63.6151,60573.54
UKE_Otter_10<24m,OTB_DEF_27.7.g,2012,meg.27.7b-k8abd,0,0.2743512,245.7
UKE_Otter_10<24m,OTB_DEF_27.7.g,2012,mon.27.78abd,0,6.36944,9294.38
UKE_Otter_10<24m,OTB_DEF_27.7.g,2012,nep.fu.22,0.222461152845153,1.6784,2038.85
UKE_Otter_10<24m,OTB_DEF_27.7.g,2012,nep.out.7,0,0.2421,531.65
UKE_Otter_10<24m,OTB_DEF_27.7.g,2012,sol.27.7fg,0.00393566988416988,0.1371,1253.16
UKE_Otter_10<24m,OTB_DEF_27.7.g,2012,whg.27.7b-ce-k,5.3143387001968,4.4962,2918.22
UKE_Otter_10<24m,OTB_DEF_27.7.g,2013,cod.27.7e-k,0.0827400387844102,5.2854,6728.38
UKE_Otter_10<24m,OTB_DEF_27.7.g,2013,had.27.7b-k,1.0011327712518,9.0386,8065.84
UKE_Otter_10<24m,OTB_DEF_27.7.g,2013,meg.27.7b-k8abd,0,0.470208,717.17
UKE_Otter_10<24m,OTB_DEF_27.7.g,2013,mon.27.78abd,0,2.820048,4918.25
UKE_Otter_10<24m,OTB_DEF_27.7.g,2013,nep.fu.2021,0.0683099281787518,0.29,2134.11
UKE_Otter_10<24m,OTB_DEF_27.7.g,2013,nep.fu.22,0.388979907191873,1.766,1766
UKE_Otter_10<24m,OTB_DEF_27.7.g,2013,nep.out.7,0,0.11,809.49
UKE_Otter_10<24m,OTB_DEF_27.7.g,2013,sol.27.7fg,0.00521958511796732,0.2196,2323.47
UKE_Otter_10<24m,OTB_DEF_27.7.g,2013,whg.27.7b-ce-k,0.209736186066388,0.5563,469.89
UKE_Otter_10<24m,OTB_DEF_27.7.g,2014,cod.27.7e-k,3.23349503428132,1.684,2801.52
UKE_Otter_10<24m,OTB_DEF_27.7.g,2014,had.27.7b-k,1.23981287831496,0.8123,895.02
UKE_Otter_10<24m,OTB_DEF_27.7.g,2014,meg.27.7b-k8abd,0,0.245058,272.03
UKE_Otter_10<24m,OTB_DEF_27.7.g,2014,mon.27.78abd,0,2.404248,3170.33
UKE_Otter_10<24m,OTB_DEF_27.7.g,2014,nep.fu.22,0.034270836978094,0.1881,1727.43
UKE_Otter_10<24m,OTB_DEF_27.7.g,2014,nep.out.7,0,0.1696,1126.79
UKE_Otter_10<24m,OTB_DEF_27.7.g,2014,sol.27.7fg,0.00290169266409268,0.1286,844.09
UKE_Otter_10<24m,OTB_DEF_27.7.g,2014,whg.27.7b-ce-k,0.1127087282131,0.171,153.89
UKE_Otter_10<24m,OTB_DEF_27.7.g,2015,cod.27.7e-k,0.00495498937109035,0.4505,1026.41
UKE_Otter_10<24m,OTB_DEF_27.7.g,2015,had.27.7b-k,2.92246671369115,2.0361,1817.54
UKE_Otter_10<24m,OTB_DEF_27.7.g,2015,meg.27.7b-k8abd,0.00103949754716158,0.0803904,109.5
UKE_Otter_10<24m,OTB_DEF_27.7.g,2015,mon.27.78abd,0,0.807752,809.06
UKE_Otter_10<24m,OTB_DEF_27.7.g,2015,sol.27.7fg,0.000549412499999999,0.0273,169
UKE_Otter_10<24m,OTB_DEF_27.7.g,2015,whg.27.7b-ce-k,0.020299337950449,0.0162,33.35
UKE_Otter_10<24m,OTB_DEF_27.7.g,2016,cod.27.7e-k,0.00298646569974739,0.0729,147.34
UKE_Otter_10<24m,OTB_DEF_27.7.g,2016,had.27.7b-k,3.15815727632243,0.6293,657.71
UKE_Otter_10<24m,OTB_DEF_27.7.g,2016,mon.27.78abd,0,0.0396,111.35
UKE_Otter_10<24m,OTB_DEF_27.7.g,2016,sol.27.7fg,0.00737693298611111,0.1967,1736.76
UKE_Otter_10<24m,OTB_DEF_27.7.g,2016,whg.27.7b-ce-k,0.00765809810574568,0.0101,9.16
UKE_Otter_10<24m,OTB_DEF_27.7.g,2017,cod.27.7e-k,0,0.1954,489.31
UKE_Otter_10<24m,OTB_DEF_27.7.g,2017,had.27.7b-k,1.61588517627644,0.556,928.93
UKE_Otter_10<24m,OTB_DEF_27.7.g,2017,meg.27.7b-k8abd,0.0000402892509327223,0.0006636,1.64
UKE_Otter_10<24m,OTB_DEF_27.7.g,2017,mon.27.78abd,0.0228591467487028,0.060896,211.61
UKE_Otter_10<24m,OTB_DEF_27.7.g,2017,sol.27.7fg,0.0373927929133858,0.6251,5643.32
UKE_Otter_10<24m,OTB_DEF_27.7.g,2017,whg.27.7b-ce-k,0.00469373490510064,0.0098,8.92
UKE_Otter_10<24m,OTB_DEF_27.7.g,2018,cod.27.7e-k,0.0240418304279705,0.1781,562.47
UKE_Otter_10<24m,OTB_DEF_27.7.g,2018,had.27.7b-k,12.0899759858171,2.0741,5085.66
UKE_Otter_10<24m,OTB_DEF_27.7.g,2018,meg.27.7b-k8abd,0.00131958205105451,0.0595344,85.39
UKE_Otter_10<24m,OTB_DEF_27.7.g,2018,mon.27.78abd,0.0607029693193259,0.456104,27.99
UKE_Otter_10<24m,OTB_DEF_27.7.g,2018,nep.fu.2021,0.00792773070404897,0.0375,115.73
UKE_Otter_10<24m,OTB_DEF_27.7.g,2018,sol.27.7fg,0.0122271842105263,0.1339,1389.22
UKE_Otter_10<24m,OTB_DEF_27.7.g,2018,whg.27.7b-ce-k,0.0590129732652191,0.0966,42.66
UKE_Otter_10<24m,OTB_DEF_27.7.g,2019,cod.27.7e-k,0.0813641970852743,0.3492,1365.06
UKE_Otter_10<24m,OTB_DEF_27.7.g,2019,had.27.7b-k,2.72890738552706,4.189,14678.43
UKE_Otter_10<24m,OTB_DEF_27.7.g,2019,meg.27.7b-k8abd,0,0.1416312,346.86
UKE_Otter_10<24m,OTB_DEF_27.7.g,2019,mon.27.78abd,0.00434007411379742,0.236632,641.62
UKE_Otter_10<24m,OTB_DEF_27.7.g,2019,sol.27.7fg,0.035309350387597,0.2582,3237.2
UKE_Otter_10<24m,OTB_DEF_27.7.g,2019,whg.27.7b-ce-k,0.245660064896522,0.9858,3023.03
UKE_Otter_10<24m,OTB_DEF_27.7.h,2009,had.27.7b-k,0.581413019523884,1.0917,1621.67
UKE_Otter_10<24m,OTB_DEF_27.7.h,2009,meg.27.7b-k8abd,0,0.4949508,471.81
UKE_Otter_10<24m,OTB_DEF_27.7.h,2009,mon.27.78abd,0,0.16984,530.43
UKE_Otter_10<24m,OTB_DEF_27.7.h,2009,whg.27.7b-ce-k,0.100015116849775,0.1684,183.48
UKE_Otter_10<24m,OTB_DEF_27.7.h,2010,cod.27.7e-k,0.734100278769336,2.3719,6569.27
UKE_Otter_10<24m,OTB_DEF_27.7.h,2010,had.27.7b-k,36.6459817097536,34.8404,44482.54
UKE_Otter_10<24m,OTB_DEF_27.7.h,2010,meg.27.7b-k8abd,0,7.0893336,10866.68
UKE_Otter_10<24m,OTB_DEF_27.7.h,2010,mon.27.78abd,0,7.102128,24637.84
UKE_Otter_10<24m,OTB_DEF_27.7.h,2010,whg.27.7b-ce-k,2.44782947311851,2.1534,2745.6
UKE_Otter_10<24m,OTB_DEF_27.7.h,2011,cod.27.7e-k,0,8.9909,20897.76
UKE_Otter_10<24m,OTB_DEF_27.7.h,2011,had.27.7b-k,93.1932288060398,91.3411,66784.99
UKE_Otter_10<24m,OTB_DEF_27.7.h,2011,meg.27.7b-k8abd,0,16.0035672,44299.42
UKE_Otter_10<24m,OTB_DEF_27.7.h,2011,mon.27.78abd,0,23.497936,75948.2
UKE_Otter_10<24m,OTB_DEF_27.7.h,2011,whg.27.7b-ce-k,8.73914184909908,8.6255,12109.84
UKE_Otter_10<24m,OTB_DEF_27.7.h,2012,cod.27.7e-k,0.459418496897079,8.9155,23798.36
UKE_Otter_10<24m,OTB_DEF_27.7.h,2012,had.27.7b-k,7.1880936667301,93.0323,96580.5
UKE_Otter_10<24m,OTB_DEF_27.7.h,2012,meg.27.7b-k8abd,0,15.4176084,29337.45
UKE_Otter_10<24m,OTB_DEF_27.7.h,2012,mon.27.78abd,0,18.014568,60632.51
UKE_Otter_10<24m,OTB_DEF_27.7.h,2012,whg.27.7b-ce-k,22.244122831396,15.4535,19804.28
UKE_Otter_10<24m,OTB_DEF_27.7.h,2013,cod.27.7e-k,0.0792087142809355,4.634,11920.9
UKE_Otter_10<24m,OTB_DEF_27.7.h,2013,had.27.7b-k,3.58291580235613,32.3479,46361.52
UKE_Otter_10<24m,OTB_DEF_27.7.h,2013,meg.27.7b-k8abd,0,9.9434772,13518.96
UKE_Otter_10<24m,OTB_DEF_27.7.h,2013,mon.27.78abd,0,11.580536,40145.59
UKE_Otter_10<24m,OTB_DEF_27.7.h,2013,whg.27.7b-ce-k,1.38863979960402,3.6832,4935.47
UKE_Otter_10<24m,OTB_DEF_27.7.h,2014,cod.27.7e-k,0.167562227451324,0.0922,211.85
UKE_Otter_10<24m,OTB_DEF_27.7.h,2014,had.27.7b-k,0.387527378806068,0.2539,572.64
UKE_Otter_10<24m,OTB_DEF_27.7.h,2014,meg.27.7b-k8abd,0,0.4623396,764.49
UKE_Otter_10<24m,OTB_DEF_27.7.h,2014,mon.27.78abd,0,0.806696,2011
UKE_Otter_10<24m,OTB_DEF_27.7.h,2014,whg.27.7b-ce-k,0.226537952554635,0.3437,204.06
UKE_Otter_10<24m,OTB_DEF_27.7.h,2015,cod.27.7e-k,0.000858828217488131,0.1149,260.17
UKE_Otter_10<24m,OTB_DEF_27.7.h,2015,had.27.7b-k,0.25634917492522,0.1786,457.39
UKE_Otter_10<24m,OTB_DEF_27.7.h,2015,meg.27.7b-k8abd,0.00190615411065595,0.147414,291.82
UKE_Otter_10<24m,OTB_DEF_27.7.h,2015,mon.27.78abd,0,0.37224,892.43
UKE_Otter_10<24m,OTB_DEF_27.7.h,2015,nep.fu.2021,0.230633958303852,1.104,3257
UKE_Otter_10<24m,OTB_DEF_27.7.h,2015,whg.27.7b-ce-k,0.114027145277214,0.091,182.33
UKE_Otter_10<24m,OTB_DEF_27.7.h,2016,cod.27.7e-k,0.0103325122139236,0.2598,796.19
UKE_Otter_10<24m,OTB_DEF_27.7.h,2016,had.27.7b-k,5.02906309646069,1.0021,2093.36
UKE_Otter_10<24m,OTB_DEF_27.7.h,2016,meg.27.7b-k8abd,0.0457838614186703,1.1828196,2065.82
UKE_Otter_10<24m,OTB_DEF_27.7.h,2016,mon.27.78abd,0,0.651024,2260.53
UKE_Otter_10<24m,OTB_DEF_27.7.h,2016,whg.27.7b-ce-k,0.857782810597039,1.1313,1466.03
UKE_Otter_10<24m,OTB_DEF_27.7.h,2017,had.27.7b-k,3.99989706494473,1.3763,2736.56
UKE_Otter_10<24m,OTB_DEF_27.7.h,2017,meg.27.7b-k8abd,0.0309191222872263,0.5092656,697.49
UKE_Otter_10<24m,OTB_DEF_27.7.h,2017,mon.27.78abd,0.337139381094308,0.898128,2959.41
UKE_Otter_10<24m,OTB_DEF_27.7.h,2017,nep.fu.2021,0.237882947794689,1.436,4380.47
UKE_Otter_10<24m,OTB_DEF_27.7.h,2017,whg.27.7b-ce-k,0.0934436408148101,0.1951,365.64
UKE_Otter_10<24m,OTB_DEF_27.7.h,2019,had.27.7b-k,0.490343420646029,0.7527,1023.8
UKE_Otter_10<24m,OTB_DEF_27.7.h,2019,meg.27.7b-k8abd,0,0.0692988,51
UKE_Otter_10<24m,OTB_DEF_27.7.h,2019,whg.27.7b-ce-k,0.0191135392346959,0.0767,43.5
UKE_Otter_10<24m,OTB_DEF_27.7.j,2013,had.27.7b-k,0.000398742944317316,0.0036,2.39
UKE_Otter_10<24m,OTB_DEF_27.7.j,2013,meg.27.7b-k8abd,0,0.0089112,11.8
UKE_Otter_10<24m,OTB_DEF_27.7.j,2013,mon.27.78abd,0,0.149776,544.34
UKE_Otter_10<24m,OTB_DEF_27.7.j,2018,cod.27.7e-k,0.000388688325351192,0.0029,9.55
UKE_Otter_10<24m,OTB_DEF_27.7.j,2018,had.27.7b-k,32.5743275645059,5.5883,10173.74
UKE_Otter_10<24m,OTB_DEF_27.7.j,2018,meg.27.7b-k8abd,0.00163897133729701,0.073944,197.98
UKE_Otter_10<24m,OTB_DEF_27.7.j,2018,mon.27.78abd,0.0362952926723116,0.272712,1018.54
UKE_Otter_10<24m,OTB_DEF_27.7.k,2009,mon.27.78abd,0,0.016544,51.82
UKE_Otter_10<24m,OTM_DEF_27.7.e,2009,cod.27.7e-k,0.00346987034621297,0.064,161.47
UKE_Otter_10<24m,OTM_DEF_27.7.e,2009,had.27.7b-k,0.945311952305791,2.2279,2581.04
UKE_Otter_10<24m,OTM_DEF_27.7.e,2009,meg.27.7b-k8abd,0,0.1515852,300.93
UKE_Otter_10<24m,OTM_DEF_27.7.e,2009,mon.27.78abd,0,0.14916,477.42
UKE_Otter_10<24m,OTM_DEF_27.7.e,2009,whg.27.7b-ce-k,1.30252009671138,2.239,2206.49
UKE_Otter_10<24m,OTM_DEF_27.7.e,2010,cod.27.7e-k,0.00815444285609695,0.0125,29.77
UKE_Otter_10<24m,OTM_DEF_27.7.e,2010,had.27.7b-k,0.338362319953266,0.316,221.59
UKE_Otter_10<24m,OTM_DEF_27.7.e,2010,meg.27.7b-k8abd,0,0.0063516,11.12
UKE_Otter_10<24m,OTM_DEF_27.7.e,2010,mon.27.78abd,0,0.071016,153.33
UKE_Otter_10<24m,OTM_DEF_27.7.e,2010,whg.27.7b-ce-k,0.0750178152000103,0.0775,68.33
UKE_Otter_10<24m,OTM_DEF_27.7.e,2012,cod.27.7e-k,0.0495503272465023,0.1215,348.5
UKE_Otter_10<24m,OTM_DEF_27.7.e,2012,had.27.7b-k,0.190390005439316,4.158,4517.65
UKE_Otter_10<24m,OTM_DEF_27.7.e,2012,meg.27.7b-k8abd,0,1.0659312,1765.02
UKE_Otter_10<24m,OTM_DEF_27.7.e,2012,mon.27.78abd,0,1.543344,5182.98
UKE_Otter_10<24m,OTM_DEF_27.7.e,2012,whg.27.7b-ce-k,0.3886496493798,0.5379,544.57
UKE_Otter_10<24m,OTM_SPF_27.7.e,2009,cod.27.7e-k,0.00161023670753946,0.0297,64.45
UKE_Otter_10<24m,OTM_SPF_27.7.e,2009,mon.27.78abd,0,0.07788,140
UKE_Otter_10<24m,OTM_SPF_27.7.e,2009,whg.27.7b-ce-k,2.13185133827982,3.6646,2085.71
UKE_Otter_10<24m,OTM_SPF_27.7.e,2010,cod.27.7e-k,0.0986361407873487,0.1512,313.54
UKE_Otter_10<24m,OTM_SPF_27.7.e,2010,had.27.7b-k,0.0866250369753773,0.0809,92.75
UKE_Otter_10<24m,OTM_SPF_27.7.e,2010,meg.27.7b-k8abd,0,0.009954,13.99
UKE_Otter_10<24m,OTM_SPF_27.7.e,2010,mon.27.78abd,0,0.20988,604.83
UKE_Otter_10<24m,OTM_SPF_27.7.e,2010,whg.27.7b-ce-k,10.0029238773598,10.3339,4487.24
UKE_Otter_10<24m,OTM_SPF_27.7.e,2011,cod.27.7e-k,0.0259739140801174,0.076,244.02
UKE_Otter_10<24m,OTM_SPF_27.7.e,2011,had.27.7b-k,0.0207409730525306,0.0252,17.42
UKE_Otter_10<24m,OTM_SPF_27.7.e,2011,meg.27.7b-k8abd,0,0.0031284,10.08
UKE_Otter_10<24m,OTM_SPF_27.7.e,2011,mon.27.78abd,0,0.051744,184.34
UKE_Otter_10<24m,OTM_SPF_27.7.e,2011,whg.27.7b-ce-k,7.96256168839979,12.1588,2855.93
UKE_Otter_10<24m,OTM_SPF_27.7.e,2012,cod.27.7e-k,0.0648436381250523,0.159,535.03
UKE_Otter_10<24m,OTM_SPF_27.7.e,2012,whg.27.7b-ce-k,11.2237307836045,15.5339,3547.24
UKE_Otter_10<24m,OTM_SPF_27.7.e,2013,cod.27.7e-k,0.0291224664683407,0.1528,505.74
UKE_Otter_10<24m,OTM_SPF_27.7.e,2013,whg.27.7b-ce-k,5.24523691715771,16.1286,5573.68
UKE_Otter_10<24m,OTM_SPF_27.7.e,2014,cod.27.7e-k,0.0527416289755474,0.0832,257.47
UKE_Otter_10<24m,OTM_SPF_27.7.e,2014,whg.27.7b-ce-k,10.0283264697125,15.0443,3648.89
UKE_Otter_10<24m,OTM_SPF_27.7.e,2015,cod.27.7e-k,0.014255665923428,0.0818,272.32
UKE_Otter_10<24m,OTM_SPF_27.7.e,2015,whg.27.7b-ce-k,50.6783031477884,60.2706,14592.24
UKE_Otter_10<24m,OTM_SPF_27.7.e,2016,cod.27.7e-k,0.00118107988288482,0.0359,133.74
UKE_Otter_10<24m,OTM_SPF_27.7.e,2016,whg.27.7b-ce-k,29.4471044529121,35.8752,9304.95
UKE_Otter_10<24m,OTM_SPF_27.7.e,2017,cod.27.7e-k,0.00346876844926511,0.06,261.98
UKE_Otter_10<24m,OTM_SPF_27.7.e,2017,whg.27.7b-ce-k,9.51423302857858,19.1048,11253.24
UKE_Otter_10<24m,OTM_SPF_27.7.e,2018,mon.27.78abd,0.00133597044220327,0.004224,15.7
UKE_Otter_10<24m,OTM_SPF_27.7.e,2018,whg.27.7b-ce-k,10.3811303304564,16.8988,13136.44
UKE_Otter_10<24m,OTM_SPF_27.7.e,2019,whg.27.7b-ce-k,2.55978184132926,8.6733,7560.65
UKE_Otter_24<40m,OTB_CRU_27.7.d,2018,had.27.7b-k,0.0384702859642087,0.0775,124.28
UKE_Otter_24<40m,OTB_CRU_27.7.d,2018,meg.27.7b-k8abd,0,0.2108352,212.54
UKE_Otter_24<40m,OTB_CRU_27.7.d,2018,mon.27.78abd,0,0.162184,484.01
UKE_Otter_24<40m,OTB_CRU_27.7.d,2018,nep.out.7,0,1.2768,4373.63
UKE_Otter_24<40m,OTB_CRU_27.7.e,2015,cod.27.7e-k,0.0016734502320005,0.0133,35.81
UKE_Otter_24<40m,OTB_CRU_27.7.e,2015,nep.out.7,0,1.2708,5876.69
UKE_Otter_24<40m,OTB_CRU_27.7.e,2016,had.27.7b-k,0.0635101620765452,0.0404,70.81
UKE_Otter_24<40m,OTB_CRU_27.7.e,2016,meg.27.7b-k8abd,0.0104887233483423,0.0845616,115.41
UKE_Otter_24<40m,OTB_CRU_27.7.e,2016,mon.27.78abd,0,0.108856,260.39
UKE_Otter_24<40m,OTB_CRU_27.7.e,2016,nep.out.7,0,0.6203,3125.58
UKE_Otter_24<40m,OTB_CRU_27.7.e,2016,whg.27.7b-ce-k,0.0103858716472822,0.0115,5.56
UKE_Otter_24<40m,OTB_CRU_27.7.e,2018,had.27.7b-k,0.342608920935442,0.6902,1067.9
UKE_Otter_24<40m,OTB_CRU_27.7.e,2018,meg.27.7b-k8abd,0.0201676311994698,0.185334,348.66
UKE_Otter_24<40m,OTB_CRU_27.7.e,2018,mon.27.78abd,0.0910686518101897,0.287936,1140
UKE_Otter_24<40m,OTB_CRU_27.7.e,2018,nep.out.7,0,0.7676,2394.5
UKE_Otter_24<40m,OTB_CRU_27.7.e,2018,whg.27.7b-ce-k,0.0262391631202786,0.1988,234.22
UKE_Otter_24<40m,OTB_CRU_27.7.f,2018,had.27.7b-k,0.0544540692938541,0.1097,195.63
UKE_Otter_24<40m,OTB_CRU_27.7.f,2018,meg.27.7b-k8abd,0.00420801716164004,0.0640848,80.75
UKE_Otter_24<40m,OTB_CRU_27.7.f,2018,nep.out.7,0,1.24,4152.45
UKE_Otter_24<40m,OTB_CRU_27.7.g,2009,cod.27.7e-k,0.114902699928279,1.5347,2028.31
UKE_Otter_24<40m,OTB_CRU_27.7.g,2009,had.27.7b-k,0.126748921757367,0.3388,201.7
UKE_Otter_24<40m,OTB_CRU_27.7.g,2009,meg.27.7b-k8abd,0,0.3206136,88.36
UKE_Otter_24<40m,OTB_CRU_27.7.g,2009,mon.27.78abd,0,1.80092,3378.5
UKE_Otter_24<40m,OTB_CRU_27.7.g,2009,nep.fu.22,7.04015005402299,41.4114,58048.89
UKE_Otter_24<40m,OTB_CRU_27.7.g,2009,sol.27.7fg,0.0129116464379948,0.332,1452.1
UKE_Otter_24<40m,OTB_CRU_27.7.g,2009,whg.27.7b-ce-k,3.54163618568725,3.0064,552.3
UKE_Otter_24<40m,OTB_CRU_27.7.g,2010,cod.27.7e-k,0.208218018250867,0.3947,560.2
UKE_Otter_24<40m,OTB_CRU_27.7.g,2010,had.27.7b-k,0.656553692211398,0.4768,542.5
UKE_Otter_24<40m,OTB_CRU_27.7.g,2010,meg.27.7b-k8abd,0,0.1177416,337.52
UKE_Otter_24<40m,OTB_CRU_27.7.g,2010,mon.27.78abd,0,0.335808,669.2
UKE_Otter_24<40m,OTB_CRU_27.7.g,2010,nep.fu.22,3.54102557824481,15.1146,29482.49
UKE_Otter_24<40m,OTB_CRU_27.7.g,2010,sol.27.7fg,0.00408250561224489,0.0631,344.28
UKE_Otter_24<40m,OTB_CRU_27.7.g,2010,whg.27.7b-ce-k,0.567589264420206,1.0177,401.01
UKE_Otter_24<40m,OTB_CRU_27.7.g,2014,cod.27.7e-k,0.0270446816666203,0.1094,190.06
UKE_Otter_24<40m,OTB_CRU_27.7.g,2014,had.27.7b-k,0.196241224119638,0.4072,624.4
UKE_Otter_24<40m,OTB_CRU_27.7.g,2014,meg.27.7b-k8abd,0,0.111864,5.3
UKE_Otter_24<40m,OTB_CRU_27.7.g,2014,mon.27.78abd,0,0.13596,354.65
UKE_Otter_24<40m,OTB_CRU_27.7.g,2014,nep.out.7,0,7.0752,19122.75
UKE_Otter_24<40m,OTB_CRU_27.7.g,2014,sol.27.7fg,0.000451301115241637,0.02,87.52
UKE_Otter_24<40m,OTB_CRU_27.7.g,2014,whg.27.7b-ce-k,0.290754092429976,1.1749,329.01
UKE_Otter_24<40m,OTB_CRU_27.7.g,2015,had.27.7b-k,0.439135761424436,0.2912,376
UKE_Otter_24<40m,OTB_CRU_27.7.g,2015,meg.27.7b-k8abd,0.00169852250938374,0.2653452,629.17
UKE_Otter_24<40m,OTB_CRU_27.7.g,2015,mon.27.78abd,0,0.111144,325.97
UKE_Otter_24<40m,OTB_CRU_27.7.g,2015,nep.fu.2021,0.187807906263734,0.899,4157.76
UKE_Otter_24<40m,OTB_CRU_27.7.g,2015,sol.27.7fg,0.0000482921739130434,0.0024,24.2
UKE_Otter_24<40m,OTB_CRU_27.7.g,2016,cod.27.7e-k,0.0205468025753248,0.1898,414.08
UKE_Otter_24<40m,OTB_CRU_27.7.g,2016,had.27.7b-k,1.6786176006271,1.0678,1654.47
UKE_Otter_24<40m,OTB_CRU_27.7.g,2016,meg.27.7b-k8abd,0.073013950295858,0.9806112,1680.11
UKE_Otter_24<40m,OTB_CRU_27.7.g,2016,mon.27.78abd,0,2.008512,5062.4
UKE_Otter_24<40m,OTB_CRU_27.7.g,2016,nep.fu.2021,7.69088659138201,23.554,123870.44
UKE_Otter_24<40m,OTB_CRU_27.7.g,2016,nep.fu.22,2.43827803087425,15.6403,53992.98
UKE_Otter_24<40m,OTB_CRU_27.7.g,2016,nep.out.7,0,0.1358,396.55
UKE_Otter_24<40m,OTB_CRU_27.7.g,2016,sol.27.7fg,0.00288781713344317,0.077,981.85
UKE_Otter_24<40m,OTB_CRU_27.7.g,2016,whg.27.7b-ce-k,0.537717215547116,0.5954,417.98
UKE_Otter_24<40m,OTB_CRU_27.7.g,2017,cod.27.7e-k,0.00449591008176417,0.0764,326.82
UKE_Otter_24<40m,OTB_CRU_27.7.g,2017,had.27.7b-k,0.67075009013591,1.2301,1364.31
UKE_Otter_24<40m,OTB_CRU_27.7.g,2017,meg.27.7b-k8abd,0.0155184040069897,0.314736,257.67
UKE_Otter_24<40m,OTB_CRU_27.7.g,2017,mon.27.78abd,0.275564596784961,2.668424,6092.91
UKE_Otter_24<40m,OTB_CRU_27.7.g,2017,nep.fu.2021,3.07399103931572,18.5564,88187.45
UKE_Otter_24<40m,OTB_CRU_27.7.g,2017,nep.fu.22,0.695344050248132,5.8335,1853.28
UKE_Otter_24<40m,OTB_CRU_27.7.g,2017,sol.27.7fg,0.00315843478260869,0.0528,506.25
UKE_Otter_24<40m,OTB_CRU_27.7.g,2017,whg.27.7b-ce-k,0.0293387352328713,0.2235,125.36
UKE_Otter_24<40m,OTB_CRU_27.7.g,2018,cod.27.7e-k,0.090313663483701,1.0196,1574.51
UKE_Otter_24<40m,OTB_CRU_27.7.g,2018,had.27.7b-k,2.63930981253804,5.317,6227.41
UKE_Otter_24<40m,OTB_CRU_27.7.g,2018,meg.27.7b-k8abd,0.0851365778784974,1.0662156,1141.02
UKE_Otter_24<40m,OTB_CRU_27.7.g,2018,mon.27.78abd,0.171349318556539,2.38876,6457.04
UKE_Otter_24<40m,OTB_CRU_27.7.g,2018,nep.fu.2021,6.4914373066274,30.706,111721.81
UKE_Otter_24<40m,OTB_CRU_27.7.g,2018,nep.fu.22,0.422165533407187,2.4832,7627.39
UKE_Otter_24<40m,OTB_CRU_27.7.g,2018,whg.27.7b-ce-k,0.00778727678116919,0.059,76
UKE_Otter_24<40m,OTB_CRU_27.7.g,2019,cod.27.7e-k,0.0298908866255866,0.393,1112.97
UKE_Otter_24<40m,OTB_CRU_27.7.g,2019,had.27.7b-k,3.48809638354034,7.6757,12160.53
UKE_Otter_24<40m,OTB_CRU_27.7.g,2019,meg.27.7b-k8abd,0.403890088522378,3.8480268,4777.76
UKE_Otter_24<40m,OTB_CRU_27.7.g,2019,mon.27.78abd,0.573421493154674,4.175776,13031.06
UKE_Otter_24<40m,OTB_CRU_27.7.g,2019,nep.fu.2021,10.3098268923249,48.5753,180131.34
UKE_Otter_24<40m,OTB_CRU_27.7.g,2019,whg.27.7b-ce-k,0.587643957052371,0.5124,909.14
UKE_Otter_24<40m,OTB_CRU_27.7.h,2015,cod.27.7e-k,0.0335193339702957,0.2664,716.5
UKE_Otter_24<40m,OTB_CRU_27.7.h,2015,had.27.7b-k,1.86617618393798,1.2375,1598
UKE_Otter_24<40m,OTB_CRU_27.7.h,2015,meg.27.7b-k8abd,0.00784827602628715,0.1311084,311.13
UKE_Otter_24<40m,OTB_CRU_27.7.h,2015,mon.27.78abd,0,1.250216,3667.12
UKE_Otter_24<40m,OTB_CRU_27.7.h,2015,nep.fu.2021,2.46855631186365,11.8165,54653.25
UKE_Otter_24<40m,OTB_CRU_27.7.h,2016,cod.27.7e-k,0.0697487086368903,0.6443,1351.13
UKE_Otter_24<40m,OTB_CRU_27.7.h,2016,had.27.7b-k,6.36767976503104,4.0506,6498.02
UKE_Otter_24<40m,OTB_CRU_27.7.h,2016,meg.27.7b-k8abd,0.298552390818021,2.9826924,3889.68
UKE_Otter_24<40m,OTB_CRU_27.7.h,2016,mon.27.78abd,0,3.11256,7678.31
UKE_Otter_24<40m,OTB_CRU_27.7.h,2016,nep.fu.2021,12.2122293200424,37.401,182305.61
UKE_Otter_24<40m,OTB_CRU_27.7.h,2016,whg.27.7b-ce-k,0.436025985331118,0.4828,315.89
UKE_Otter_24<40m,OTB_CRU_27.7.h,2017,cod.27.7e-k,0.0271166932680227,0.4608,1767.59
UKE_Otter_24<40m,OTB_CRU_27.7.h,2017,had.27.7b-k,2.90580215456814,5.329,4574.99
UKE_Otter_24<40m,OTB_CRU_27.7.h,2017,meg.27.7b-k8abd,0.508282665658952,3.290982,2551.22
UKE_Otter_24<40m,OTB_CRU_27.7.h,2017,mon.27.78abd,0.371961129489954,8.857288,17938.97
