Country,Year,Metier,Vessel_length,Area,Species,Stock,Landings,Value,check,catch_check,kw_days,Days_at_sea,No_vessels,effort_check
UKE,2018,TBB_DEF,<10m,27.7.f,MON,mon.27.78abd,0.027016,90.43,51040,50390,357,4,1,36783
UKE,2018,TBB_DEF,<10m,27.7.f,SOL,sol.27.7fg,0.345,3304.73,51045,50395,357,4,1,36786
UKE,2018,TBB_DEF,<10m,27.7.f,WHG,whg.27.7b-ce-k,0.0081,5.91,51047,50397,357,4,1,36787
UKE,2018,TBB_DEF,10<24m,27.7.d,HKE,hke.27.3a46-8abd,0.0027,0,51054,50404,111640,9,18,36789
UKE,2018,TBB_DEF,10<24m,27.7.d,MON,mon.27.78abd,5.259496,18081.68,51057,50407,111640,9,18,36791
UKE,2018,TBB_DEF,10<24m,27.7.e,COD,cod.27.7e-k,2.4951,8426.54,51066,50416,826002,18,83,36793
UKE,2018,TBB_DEF,10<24m,27.7.e,HAD,had.27.7b-k,9.6636,20425.58,51072,50422,826002,18,83,36794
UKE,2018,TBB_DEF,10<24m,27.7.e,HKE,hke.27.3a46-8abd,2.4358,4636.79,51073,50423,826002,18,83,36795
UKE,2018,TBB_DEF,10<24m,27.7.e,MEG,meg.27.7b-k8abd,35.497386,90839.53,51077,50427,826002,18,83,36796
UKE,2018,TBB_DEF,10<24m,27.7.e,MON,mon.27.78abd,228.649872,865712.94,51078,50428,826002,18,83,36797
UKE,2018,TBB_DEF,10<24m,27.7.e,WHG,whg.27.7b-ce-k,19.1449,17331.99,51088,50437,826002,18,83,36800
UKE,2018,TBB_DEF,10<24m,27.7.f,COD,cod.27.7e-k,4.8566,14398.54,51090,50439,129164.6,17,32,36801
UKE,2018,TBB_DEF,10<24m,27.7.f,HAD,had.27.7b-k,10.3819,16831.4,51095,50444,129164.6,17,32,36802
UKE,2018,TBB_DEF,10<24m,27.7.f,HKE,hke.27.3a46-8abd,5.1703,9204.31,51096,50445,129164.6,17,32,36803
UKE,2018,TBB_DEF,10<24m,27.7.f,MEG,meg.27.7b-k8abd,32.0351952,75897.11,51099,50448,129164.6,17,32,36804
UKE,2018,TBB_DEF,10<24m,27.7.f,MON,mon.27.78abd,75.194416,269168.85,51100,50449,129164.6,17,32,36805
UKE,2018,TBB_DEF,10<24m,27.7.f,NEP.OUT.7,nep.out.7,0.0258,122.41,51101,50450,129164.6,17,32,36807
UKE,2018,TBB_DEF,10<24m,27.7.f,SOL,sol.27.7fg,93.6238,966283,51108,50457,129164.6,17,32,36808
UKE,2018,TBB_DEF,10<24m,27.7.f,WHG,whg.27.7b-ce-k,4.4786,4942.92,51110,50459,129164.6,17,32,36809
UKE,2018,TBB_DEF,10<24m,27.7.g,COD,cod.27.7e-k,0.4151,1363.52,51112,50461,20502,30,11,36810
UKE,2018,TBB_DEF,10<24m,27.7.g,HAD,had.27.7b-k,0.9491,1825.46,51116,50465,20502,30,11,36811
UKE,2018,TBB_DEF,10<24m,27.7.g,HKE,hke.27.3a46-8abd,0.3987,1021.92,51117,50466,20502,30,11,36812
UKE,2018,TBB_DEF,10<24m,27.7.g,MEG,meg.27.7b-k8abd,6.7285248,16452.84,51120,50469,20502,30,11,36813
UKE,2018,TBB_DEF,10<24m,27.7.g,MON,mon.27.78abd,7.017384,25232.41,51121,50470,20502,30,11,36814
UKE,2018,TBB_DEF,10<24m,27.7.g,NEP.FU.2021,nep.fu.2021,0.0653,252.56,51122,50471,20502,30,11,36816
UKE,2018,TBB_DEF,10<24m,27.7.g,SOL,sol.27.7fg,2.0631,22222.84,51128,50477,20502,30,11,36819
UKE,2018,TBB_DEF,10<24m,27.7.g,WHG,whg.27.7b-ce-k,0.2533,271.92,51130,50479,20502,30,11,36820
UKE,2018,TBB_DEF,10<24m,27.7.h,COD,cod.27.7e-k,0.5135,1625.46,51132,50481,50987,22,14,36821
UKE,2018,TBB_DEF,10<24m,27.7.h,HAD,had.27.7b-k,4.9243,9666.05,51136,50485,50987,22,14,36822
UKE,2018,TBB_DEF,10<24m,27.7.h,HKE,hke.27.3a46-8abd,1.1532,2397.47,51137,50486,50987,22,14,36823
UKE,2018,TBB_DEF,10<24m,27.7.h,MEG,meg.27.7b-k8abd,41.2088964,94623.14,51140,50489,50987,22,14,36824
UKE,2018,TBB_DEF,10<24m,27.7.h,MON,mon.27.78abd,46.399672,166109.72,51141,50490,50987,22,14,36825
UKE,2018,TBB_DEF,10<24m,27.7.h,WHG,whg.27.7b-ce-k,0.1294,163.46,51148,50497,50987,22,14,36828
UKE,2018,TBB_DEF,24<40m,27.7.d,MON,mon.27.78abd,0.077352,245.5,51154,50503,3978,4,2,36832
UKE,2018,TBB_DEF,24<40m,27.7.e,COD,cod.27.7e-k,2.6838,8866.39,51161,50510,2119643.6,41,99,36834
UKE,2018,TBB_DEF,24<40m,27.7.e,HAD,had.27.7b-k,13.0258,26743.7,51165,50514,2119643.6,41,99,36835
UKE,2018,TBB_DEF,24<40m,27.7.e,HKE,hke.27.3a46-8abd,2.7579,5938.59,51166,50515,2119643.6,41,99,36836
UKE,2018,TBB_DEF,24<40m,27.7.e,MEG,meg.27.7b-k8abd,56.0250936,138299.48,51169,50518,2119643.6,41,99,36837
UKE,2018,TBB_DEF,24<40m,27.7.e,MON,mon.27.78abd,356.556728,1372024.9,51170,50519,2119643.6,41,99,36838
UKE,2018,TBB_DEF,24<40m,27.7.e,WHG,whg.27.7b-ce-k,22.8335,20577.31,51179,50527,2119643.6,41,99,36841
UKE,2018,TBB_DEF,24<40m,27.7.f,COD,cod.27.7e-k,5.7335,17672.2,51181,50529,287075,34,37,36842
UKE,2018,TBB_DEF,24<40m,27.7.f,HAD,had.27.7b-k,10.2116,20625.82,51184,50532,287075,34,37,36843
UKE,2018,TBB_DEF,24<40m,27.7.f,HKE,hke.27.3a46-8abd,6.4468,18000.2,51185,50533,287075,34,37,36844
UKE,2018,TBB_DEF,24<40m,27.7.f,MEG,meg.27.7b-k8abd,109.004358,319187.73,51189,50537,287075,34,37,36845
UKE,2018,TBB_DEF,24<40m,27.7.f,MON,mon.27.78abd,119.720304,441093.62,51190,50538,287075,34,37,36846
UKE,2018,TBB_DEF,24<40m,27.7.f,SOL,sol.27.7fg,35.6826,395431.28,51197,50545,287075,34,37,36849
UKE,2018,TBB_DEF,24<40m,27.7.f,WHG,whg.27.7b-ce-k,2.2559,2832.01,51199,50547,287075,34,37,36850
UKE,2018,TBB_DEF,24<40m,27.7.g,COD,cod.27.7e-k,4.6114,14710.43,51201,50549,256896.5,34,34,36851
UKE,2018,TBB_DEF,24<40m,27.7.g,HAD,had.27.7b-k,8.5739,17635.83,51203,50551,256896.5,34,34,36852
UKE,2018,TBB_DEF,24<40m,27.7.g,HKE,hke.27.3a46-8abd,3.7527,9650.11,51204,50552,256896.5,34,34,36853
UKE,2018,TBB_DEF,24<40m,27.7.g,MEG,meg.27.7b-k8abd,81.1923132,221802.24,51207,50555,256896.5,34,34,36854
UKE,2018,TBB_DEF,24<40m,27.7.g,MON,mon.27.78abd,68.551384,251788.95,51208,50556,256896.5,34,34,36855
UKE,2018,TBB_DEF,24<40m,27.7.g,SOL,sol.27.7fg,10.4665,127581.7,51214,50562,256896.5,34,34,36860
UKE,2018,TBB_DEF,24<40m,27.7.g,WHG,whg.27.7b-ce-k,0.7309,1019.2,51216,50564,256896.5,34,34,36861
UKE,2018,TBB_DEF,24<40m,27.7.h,COD,cod.27.7e-k,3.7219,11304.43,51218,50566,399663.5,30,43,36862
UKE,2018,TBB_DEF,24<40m,27.7.h,HAD,had.27.7b-k,20.252,43624.14,51221,50569,399663.5,30,43,36863
UKE,2018,TBB_DEF,24<40m,27.7.h,HKE,hke.27.3a46-8abd,2.9193,7779.72,51222,50570,399663.5,30,43,36864
UKE,2018,TBB_DEF,24<40m,27.7.h,MEG,meg.27.7b-k8abd,176.9600316,472437.08,51226,50574,399663.5,30,43,36865
UKE,2018,TBB_DEF,24<40m,27.7.h,MON,mon.27.78abd,210.483856,772971.34,51227,50575,399663.5,30,43,36866
UKE,2018,TBB_DEF,24<40m,27.7.h,NEP.FU.2021,nep.fu.2021,0.08,351.2,51228,50576,399663.5,30,43,36867
UKE,2018,TBB_DEF,24<40m,27.7.h,WHG,whg.27.7b-ce-k,0.4194,492.95,51236,50584,399663.5,30,43,36869
UKE,2019,FPO_CRU,<10m,27.7.e,COD,cod.27.7e-k,0.023,53.7,51254,50602,0,4,757,36875
UKE,2019,FPO_CRU,<10m,27.7.e,HAD,had.27.7b-k,0.012,30.59,51257,50605,0,4,757,36876
UKE,2019,FPO_CRU,<10m,27.7.e,MEG,meg.27.7b-k8abd,0.014694,232.5,51260,50608,0,4,757,36878
UKE,2019,FPO_CRU,<10m,27.7.e,MON,mon.27.78abd,0.031856,377.55,51261,50609,0,4,757,36879
UKE,2019,FPO_CRU,<10m,27.7.e,WHG,whg.27.7b-ce-k,0.0073,8.28,51271,50618,0,4,757,36882
UKE,2019,FPO_CRU,<10m,27.7.f,COD,cod.27.7e-k,0.3762,413.88,51272,50619,369517.17,4,362,36883
UKE,2019,FPO_CRU,<10m,27.7.f,HAD,had.27.7b-k,0.003,4.96,51274,50621,369517.17,4,362,36884
UKE,2019,FPO_CRU,<10m,27.7.f,HKE,hke.27.3a46-8abd,0.0003,0.18,51276,50623,369517.17,4,362,36885
UKE,2019,FPO_CRU,<10m,27.7.f,MEG,meg.27.7b-k8abd,0.1353744,2713,51279,50626,369517.17,4,362,36886
UKE,2019,FPO_CRU,<10m,27.7.f,MON,mon.27.78abd,0.064416,252.7,51280,50627,369517.17,4,362,36887
UKE,2019,FPO_CRU,<10m,27.7.f,SOL,sol.27.7fg,0.072,691.74,51286,50633,369517.17,4,362,36890
UKE,2019,FPO_CRU,<10m,27.7.f,WHG,whg.27.7b-ce-k,0.0383,19.3,51288,50635,369517.17,4,362,36891
UKE,2019,FPO_CRU,<10m,27.7.g,COD,cod.27.7e-k,0.021,21.6,51289,50636,78078.16,4,138,36892
UKE,2019,FPO_CRU,<10m,27.7.g,NEP.OUT.7,nep.out.7,0.005,45,51290,50637,78078.16,4,138,36900
UKE,2019,FPO_CRU,10<24m,27.7.d,MON,mon.27.78abd,0.01364,44.61,51297,50644,435078.66,4,78,36906
UKE,2019,FPO_CRU,10<24m,27.7.e,COD,cod.27.7e-k,0.0058,20,51306,50653,782094.54,4,140,36908
UKE,2019,FPO_CRU,10<24m,27.7.e,MEG,meg.27.7b-k8abd,0.0039816,4.04,51310,50657,782094.54,4,140,36911
UKE,2019,FPO_CRU,10<24m,27.7.e,MON,mon.27.78abd,0.147224,560.1,51311,50658,782094.54,4,140,36912
UKE,2019,FPO_CRU,10<24m,27.7.e,WHG,whg.27.7b-ce-k,0.0721,98.34,51320,50666,782094.54,4,140,36915
UKE,2019,FPO_CRU,10<24m,27.7.f,SOL,sol.27.7fg,0.0136,90.86,51324,50670,416579.05,4,73,36923
UKE,2019,GNS_DEF,<10m,27.7.d,MON,mon.27.78abd,0.357984,1214.07,51338,50684,98798.63,4,582,36939
UKE,2019,GNS_DEF,<10m,27.7.e,COD,cod.27.7e-k,6.2462,22048.95,51353,50699,114681.71,4,861,36941
UKE,2019,GNS_DEF,<10m,27.7.e,HAD,had.27.7b-k,6.7081,14305.97,51359,50705,114681.71,4,861,36942
UKE,2019,GNS_DEF,<10m,27.7.e,HKE,hke.27.3a46-8abd,1.1731,3187.87,51361,50707,114681.71,4,861,36943
UKE,2019,GNS_DEF,<10m,27.7.e,MEG,meg.27.7b-k8abd,0.3666864,1003.56,51366,50712,114681.71,4,861,36944
UKE,2019,GNS_DEF,<10m,27.7.e,MON,mon.27.78abd,76.936552,320889.03,51367,50713,114681.71,4,861,36945
UKE,2019,GNS_DEF,<10m,27.7.e,WHG,whg.27.7b-ce-k,11.6452,15319.26,51378,50723,114681.71,4,861,36948
UKE,2019,GNS_DEF,<10m,27.7.f,COD,cod.27.7e-k,1.6699,4563.6,51380,50725,115061.32,4,330,36949
UKE,2019,GNS_DEF,<10m,27.7.f,HAD,had.27.7b-k,1.0745,2211.85,51386,50731,115061.32,4,330,36950
UKE,2019,GNS_DEF,<10m,27.7.f,HKE,hke.27.3a46-8abd,3.615,7756.8,51388,50733,115061.32,4,330,36951
UKE,2019,GNS_DEF,<10m,27.7.f,MEG,meg.27.7b-k8abd,0.074418,209.82,51393,50738,115061.32,4,330,36952
UKE,2019,GNS_DEF,<10m,27.7.f,MON,mon.27.78abd,9.874744,47056.31,51394,50739,115061.32,4,330,36953
UKE,2019,GNS_DEF,<10m,27.7.f,SOL,sol.27.7fg,1.4734,17112.72,51402,50747,115061.32,4,330,36956
UKE,2019,GNS_DEF,<10m,27.7.f,WHG,whg.27.7b-ce-k,0.4524,590.76,51404,50749,115061.32,4,330,36957
UKE,2019,GNS_DEF,<10m,27.7.g,COD,cod.27.7e-k,0.1873,463.57,51406,50751,25913.89,4,24,36958
UKE,2019,GNS_DEF,<10m,27.7.g,HAD,had.27.7b-k,0.3183,681.16,51410,50755,25913.89,4,24,36959
UKE,2019,GNS_DEF,<10m,27.7.g,HKE,hke.27.3a46-8abd,0.0498,117.93,51412,50757,25913.89,4,24,36960
UKE,2019,GNS_DEF,<10m,27.7.g,MON,mon.27.78abd,0.000968,2.23,51415,50760,25913.89,4,24,36962
UKE,2019,GNS_DEF,<10m,27.7.g,SOL,sol.27.7fg,0.0084,54.75,51421,50766,25913.89,4,24,36967
UKE,2019,GNS_DEF,<10m,27.7.g,WHG,whg.27.7b-ce-k,0.0159,14.63,51422,50767,25913.89,4,24,36968
UKE,2019,GNS_DEF,10<24m,27.7.d,MON,mon.27.78abd,0.031504,119.65,51431,50776,10214.6,4,13,36972
UKE,2019,GNS_DEF,10<24m,27.7.e,COD,cod.27.7e-k,0.8293,2702.89,51441,50786,169987,9,66,36974
UKE,2019,GNS_DEF,10<24m,27.7.e,HAD,had.27.7b-k,7.6861,17157.23,51447,50792,169987,9,66,36975
UKE,2019,GNS_DEF,10<24m,27.7.e,HKE,hke.27.3a46-8abd,382.8049,1091989.47,51448,50793,169987,9,66,36976
UKE,2019,GNS_DEF,10<24m,27.7.e,MEG,meg.27.7b-k8abd,0.6399948,1110.11,51453,50798,169987,9,66,36977
UKE,2019,GNS_DEF,10<24m,27.7.e,MON,mon.27.78abd,15.356352,54034.13,51454,50799,169987,9,66,36978
UKE,2019,GNS_DEF,10<24m,27.7.e,WHG,whg.27.7b-ce-k,28.7152,44617.44,51465,50809,169987,9,66,36981
UKE,2019,GNS_DEF,10<24m,27.7.f,COD,cod.27.7e-k,1.8809,6194.72,51467,50811,125609,7,46,36982
UKE,2019,GNS_DEF,10<24m,27.7.f,HAD,had.27.7b-k,9.7475,23996.34,51471,50815,125609,7,46,36983
UKE,2019,GNS_DEF,10<24m,27.7.f,HKE,hke.27.3a46-8abd,196.5207,604944.93,51472,50816,125609,7,46,36984
UKE,2019,GNS_DEF,10<24m,27.7.f,MEG,meg.27.7b-k8abd,0.8295,1274.51,51477,50821,125609,7,46,36985
UKE,2019,GNS_DEF,10<24m,27.7.f,MON,mon.27.78abd,7.210456,28031.65,51478,50822,125609,7,46,36986
UKE,2019,GNS_DEF,10<24m,27.7.f,SOL,sol.27.7fg,0.127,1580.03,51485,50829,125609,7,46,36989
UKE,2019,GNS_DEF,10<24m,27.7.f,WHG,whg.27.7b-ce-k,0.6453,905.24,51487,50831,125609,7,46,36990
UKE,2019,GNS_DEF,10<24m,27.7.g,COD,cod.27.7e-k,14.1183,47307.97,51489,50833,237876.5,18,39,36991
UKE,2019,GNS_DEF,10<24m,27.7.g,HAD,had.27.7b-k,44.1111,107659.22,51493,50837,237876.5,18,39,36992
UKE,2019,GNS_DEF,10<24m,27.7.g,HKE,hke.27.3a46-8abd,876.4624,2721655.5,51494,50838,237876.5,18,39,36993
UKE,2019,GNS_DEF,10<24m,27.7.g,MEG,meg.27.7b-k8abd,2.3572968,5169.44,51499,50843,237876.5,18,39,36994
UKE,2019,GNS_DEF,10<24m,27.7.g,MON,mon.27.78abd,15.111888,55150.24,51500,50844,237876.5,18,39,36995
UKE,2019,GNS_DEF,10<24m,27.7.g,SOL,sol.27.7fg,0.1778,2573.64,51508,50852,237876.5,18,39,37000
UKE,2019,GNS_DEF,10<24m,27.7.g,WHG,whg.27.7b-ce-k,2.8832,4938.18,51510,50854,237876.5,18,39,37001
UKE,2019,GNS_DEF,10<24m,27.7.h,COD,cod.27.7e-k,0.6007,1785.93,51512,50856,82544.5,20,30,37002
UKE,2019,GNS_DEF,10<24m,27.7.h,HAD,had.27.7b-k,29.6814,69791.68,51516,50860,82544.5,20,30,37003
UKE,2019,GNS_DEF,10<24m,27.7.h,HKE,hke.27.3a46-8abd,234.7335,903072.85,51517,50861,82544.5,20,30,37004
UKE,2019,GNS_DEF,10<24m,27.7.h,MEG,meg.27.7b-k8abd,1.2074676,2488.31,51522,50866,82544.5,20,30,37005
UKE,2019,GNS_DEF,10<24m,27.7.h,MON,mon.27.78abd,11.95524,45645.6,51523,50867,82544.5,20,30,37006
UKE,2019,GNS_DEF,10<24m,27.7.h,WHG,whg.27.7b-ce-k,4.7487,7742,51533,50877,82544.5,20,30,37009
UKE,2019,GNS_DEF,10<24m,27.7.j,COD,cod.27.7e-k,1.7012,5368.14,51535,50879,59701,21,20,37010
UKE,2019,GNS_DEF,10<24m,27.7.j,HAD,had.27.7b-k,7.91,16952.9,51539,50883,59701,21,20,37011
UKE,2019,GNS_DEF,10<24m,27.7.j,HKE,hke.27.3a46-8abd,212.2132,582251.75,51540,50884,59701,21,20,37012
UKE,2019,GNS_DEF,10<24m,27.7.j,MEG,meg.27.7b-k8abd,0.752712,887.51,51545,50889,59701,21,20,37013
UKE,2019,GNS_DEF,10<24m,27.7.j,MON,mon.27.78abd,17.472752,59489.22,51546,50890,59701,21,20,37014
UKE,2019,GNS_DEF,10<24m,27.7.j,WHG,whg.27.7b-ce-k,0.127,188.37,51555,50899,59701,21,20,37019
UKE,2019,GNS_DEF,24<40m,27.7.c,HKE,hke.27.3a46-8abd,18.1758,0,51557,50901,24250,56,1,37021
UKE,2019,GNS_DEF,24<40m,27.7.c,MON,mon.27.78abd,0.23232,0,51559,50903,24250,56,1,37023
UKE,2019,GNS_DEF,24<40m,27.7.h,HKE,hke.27.3a46-8abd,0.5433,0,51561,50905,19557,18,2,37029
UKE,2019,GNS_DEF,24<40m,27.7.h,MON,mon.27.78abd,26.407832,124211.1,51562,50906,19557,18,2,37031
UKE,2019,GNS_DEF,24<40m,27.7.j,HKE,hke.27.3a46-8abd,0.7517,0,51564,50908,46468,103,2,37037
UKE,2019,GNS_DEF,24<40m,27.7.j,MON,mon.27.78abd,84.254016,299889.7,51565,50909,46468,103,2,37039
UKE,2019,GNS_DEF,24<40m,27.7.k,HKE,hke.27.3a46-8abd,174.5454,0,51568,50912,57317,19,2,37047
UKE,2019,GNS_DEF,24<40m,27.7.k,MON,mon.27.78abd,74.759608,336746.3,51570,50914,57317,19,2,37049
UKE,2019,GTR_DEF,<10m,27.7.d,MON,mon.27.78abd,0.145816,545.56,51582,50926,202451.08,4,162,37056
UKE,2019,GTR_DEF,<10m,27.7.e,COD,cod.27.7e-k,0.0028,9.12,51592,50936,1188,2,2,37058
UKE,2019,GTR_DEF,10<24m,27.7.e,COD,cod.27.7e-k,0.0105,36.18,51608,50951,6892,8,4,37071
UKE,2019,GTR_DEF,10<24m,27.7.e,HAD,had.27.7b-k,0.0078,21.06,51609,50952,6892,8,4,37072
UKE,2019,GTR_DEF,10<24m,27.7.e,HKE,hke.27.3a46-8abd,6.6813,17140.31,51610,50953,6892,8,4,37073
UKE,2019,GTR_DEF,10<24m,27.7.e,MEG,meg.27.7b-k8abd,0.00237,0,51614,50957,6892,8,4,37074
UKE,2019,GTR_DEF,10<24m,27.7.e,MON,mon.27.78abd,3.395568,11655.24,51615,50958,6892,8,4,37075
UKE,2019,GTR_DEF,10<24m,27.7.e,WHG,whg.27.7b-ce-k,0.7549,1165.12,51624,50966,6892,8,4,37078
UKE,2019,GTR_DEF,10<24m,27.7.f,MON,mon.27.78abd,0.086856,301.93,51625,50967,1178,3,4,37083
UKE,2019,GTR_DEF,10<24m,27.7.g,COD,cod.27.7e-k,0.1318,463.33,51629,50971,24558,8,6,37088
UKE,2019,GTR_DEF,10<24m,27.7.g,HAD,had.27.7b-k,0.157,314.67,51630,50972,24558,8,6,37089
UKE,2019,GTR_DEF,10<24m,27.7.g,HKE,hke.27.3a46-8abd,1.9707,8223.93,51631,50973,24558,8,6,37090
UKE,2019,GTR_DEF,10<24m,27.7.g,MEG,meg.27.7b-k8abd,0.0528036,95.62,51635,50977,24558,8,6,37091
UKE,2019,GTR_DEF,10<24m,27.7.g,MON,mon.27.78abd,8.721328,31072.68,51636,50978,24558,8,6,37092
UKE,2019,GTR_DEF,10<24m,27.7.g,SOL,sol.27.7fg,0.002,21.06,51643,50985,24558,8,6,37097
UKE,2019,GTR_DEF,10<24m,27.7.g,WHG,whg.27.7b-ce-k,0.0457,64.09,51645,50987,24558,8,6,37098
UKE,2019,GTR_DEF,10<24m,27.7.h,COD,cod.27.7e-k,0.0754,259.48,51647,50989,13223,18,5,37099
UKE,2019,GTR_DEF,10<24m,27.7.h,HAD,had.27.7b-k,0.1933,463.3,51650,50992,13223,18,5,37100
UKE,2019,GTR_DEF,10<24m,27.7.h,HKE,hke.27.3a46-8abd,11.2742,26183.83,51651,50993,13223,18,5,37101
UKE,2019,GTR_DEF,10<24m,27.7.h,MEG,meg.27.7b-k8abd,0.0349812,16.51,51656,50998,13223,18,5,37102
UKE,2019,GTR_DEF,10<24m,27.7.h,MON,mon.27.78abd,17.033896,58285.56,51657,50999,13223,18,5,37103
UKE,2019,GTR_DEF,10<24m,27.7.h,WHG,whg.27.7b-ce-k,0.3491,620.37,51667,51009,13223,18,5,37106
UKE,2019,GTR_DEF,10<24m,27.7.j,HAD,had.27.7b-k,0.0477,109.43,51668,51010,2688,11,2,37108
UKE,2019,GTR_DEF,10<24m,27.7.j,HKE,hke.27.3a46-8abd,0.1216,329.89,51669,51011,2688,11,2,37109
UKE,2019,GTR_DEF,10<24m,27.7.j,MEG,meg.27.7b-k8abd,0.0007584,3.18,51671,51013,2688,11,2,37110
UKE,2019,GTR_DEF,10<24m,27.7.j,MON,mon.27.78abd,0.499752,1779.15,51672,51014,2688,11,2,37111
UKE,2019,GTR_DEF,10<24m,27.7.j,WHG,whg.27.7b-ce-k,0.0009,1.87,51678,51020,2688,11,2,37116
UKE,2019,LLS_FIF,<10m,27.7.e,COD,cod.27.7e-k,0.1501,571.69,51694,51036,33363.65,4,126,37122
UKE,2019,LLS_FIF,<10m,27.7.e,WHG,whg.27.7b-ce-k,0.0392,74.07,51707,51048,33363.65,4,126,37129
UKE,2019,LLS_FIF,<10m,27.7.f,COD,cod.27.7e-k,0.0053,12.33,51708,51049,29917.55,4,105,37130
UKE,2019,LLS_FIF,<10m,27.7.f,SOL,sol.27.7fg,0.0201,162.28,51717,51058,29917.55,4,105,37137
UKE,2019,LLS_FIF,24<40m,27.7.c,HKE,hke.27.3a46-8abd,24.2018,95029.06,51727,51068,14412.5,9,3,37164
UKE,2019,LLS_FIF,24<40m,27.7.j,HKE,hke.27.3a46-8abd,19.1328,32405.55,51730,51071,3444,12,1,37172
UKE,2019,LLS_FIF,24<40m,27.7.k,HKE,hke.27.3a46-8abd,118.9287,361131.82,51733,51074,38740.5,21,4,37182
UKE,2019,MIS_MIS,<10m,27.7.d,HAD,had.27.7b-k,0.0236,14,51742,51083,149261.38,4,250,37188
UKE,2019,MIS_MIS,<10m,27.7.d,MON,mon.27.78abd,0.038368,125.5,51748,51089,149261.38,4,250,37191
UKE,2019,MIS_MIS,<10m,27.7.d,NEP.OUT.7,nep.out.7,0.615,2006,51749,51090,149261.38,4,250,37192
UKE,2019,MIS_MIS,<10m,27.7.e,COD,cod.27.7e-k,0.9382,3207.68,51760,51101,0,4,725,37193
UKE,2019,MIS_MIS,<10m,27.7.e,HAD,had.27.7b-k,1.8077,3648.27,51765,51106,0,4,725,37194
UKE,2019,MIS_MIS,<10m,27.7.e,HKE,hke.27.3a46-8abd,0.2208,738.16,51767,51108,0,4,725,37195
UKE,2019,MIS_MIS,<10m,27.7.e,MEG,meg.27.7b-k8abd,0.5707908,666.13,51772,51113,0,4,725,37196
UKE,2019,MIS_MIS,<10m,27.7.e,MON,mon.27.78abd,12.587168,37536.86,51773,51114,0,4,725,37197
UKE,2019,MIS_MIS,<10m,27.7.e,WHG,whg.27.7b-ce-k,3.14,4231.97,51783,51123,0,4,725,37200
UKE,2019,MIS_MIS,<10m,27.7.f,COD,cod.27.7e-k,1.001,2846.13,51785,51125,96804.9,4,413,37201
UKE,2019,MIS_MIS,<10m,27.7.f,HAD,had.27.7b-k,0.024,43.53,51788,51128,96804.9,4,413,37202
UKE,2019,MIS_MIS,<10m,27.7.f,HKE,hke.27.3a46-8abd,0.0033,9.3,51790,51130,96804.9,4,413,37203
UKE,2019,MIS_MIS,<10m,27.7.f,MON,mon.27.78abd,0.126984,375.7,51795,51135,96804.9,4,413,37205
UKE,2019,MIS_MIS,<10m,27.7.f,SOL,sol.27.7fg,0.0289,319.32,51802,51142,96804.9,4,413,37208
UKE,2019,MIS_MIS,<10m,27.7.f,WHG,whg.27.7b-ce-k,0.0464,16.2,51804,51144,96804.9,4,413,37209
UKE,2019,MIS_MIS,>=40m,27.7.d,MON,mon.27.78abd,2.357168,7418.89,51809,51149,242730,26,7,37224
UKE,2019,MIS_MIS,>=40m,27.7.e,HAD,had.27.7b-k,0.0007,1.56,51814,51154,37605,6,3,37227
UKE,2019,MIS_MIS,>=40m,27.7.e,MON,mon.27.78abd,1.658448,4854.91,51816,51156,37605,6,3,37230
UKE,2019,MIS_MIS,>=40m,27.7.f,MON,mon.27.78abd,0.24948,405.5,51821,51160,5475,5,1,37238
UKE,2019,MIS_MIS,>=40m,27.7.h,HAD,had.27.7b-k,0.0012,3.12,51824,51163,14235,6,1,37244
UKE,2019,MIS_MIS,>=40m,27.7.h,MON,mon.27.78abd,0.442816,1215.5,51826,51165,14235,6,1,37247
UKE,2019,MIS_MIS,10<24m,27.7.d,MON,mon.27.78abd,2.345288,5795.54,51835,51174,511736.66,11,111,37254
UKE,2019,MIS_MIS,10<24m,27.7.e,COD,cod.27.7e-k,0.07,277.76,51844,51183,932188.21,6,168,37256
UKE,2019,MIS_MIS,10<24m,27.7.e,HAD,had.27.7b-k,0.0014,0.48,51848,51187,932188.21,6,168,37257
UKE,2019,MIS_MIS,10<24m,27.7.e,HKE,hke.27.3a46-8abd,0.0024,5.49,51849,51188,932188.21,6,168,37258
UKE,2019,MIS_MIS,10<24m,27.7.e,MEG,meg.27.7b-k8abd,0.3593868,445.25,51854,51193,932188.21,6,168,37259
UKE,2019,MIS_MIS,10<24m,27.7.e,MON,mon.27.78abd,52.588976,166743.07,51855,51194,932188.21,6,168,37260
UKE,2019,MIS_MIS,10<24m,27.7.e,WHG,whg.27.7b-ce-k,0.0448,56.39,51864,51202,932188.21,6,168,37263
UKE,2019,MIS_MIS,10<24m,27.7.f,COD,cod.27.7e-k,0.0641,225.81,51866,51204,60772.78,7,24,37264
UKE,2019,MIS_MIS,10<24m,27.7.f,MON,mon.27.78abd,0.05104,139.19,51871,51209,60772.78,7,24,37268
UKE,2019,MIS_MIS,10<24m,27.7.f,SOL,sol.27.7fg,0.0289,355.09,51877,51215,60772.78,7,24,37271
UKE,2019,MIS_MIS,10<24m,27.7.f,WHG,whg.27.7b-ce-k,0.0518,85.8,51879,51217,60772.78,7,24,37272
UKE,2019,MIS_MIS,10<24m,27.7.h,MON,mon.27.78abd,0.786632,2386.89,51885,51223,27258,5,7,37288
