Country,Year,Metier,Vessel_length,Area,Species,Stock,kw_days,Days_at_sea,No_vessels,effort_check
FRA,2017,OTB_SPF,10<40m,27.7.b,NEP.FU.17,nep.fu.17,2957,16.707500001,0.200916509,14422
FRA,2017,OTB_SPF,10<40m,27.7.b,NEP.FU.19,nep.fu.19,2957,16.707500001,0.200916509,14423
FRA,2017,OTB_SPF,10<40m,27.7.b,NEP.OUT.7,nep.out.7,2957,16.707500001,0.200916509,14424
FRA,2017,OTB_SPF,10<40m,27.7.b,WHG,whg.27.7b-ce-k,2957,16.707500001,0.200916509,14425
FRA,2017,OTB_SPF,10<40m,27.7.d,HAD,had.27.7b-k,115185,364.62997842,3.334262782,14426
FRA,2017,OTB_SPF,10<40m,27.7.d,HKE,hke.27.3a46-8abd,115185,364.62997842,3.334262782,14427
FRA,2017,OTB_SPF,10<40m,27.7.d,MEG,meg.27.7b-k8abd,115185,364.62997842,3.334262782,14428
FRA,2017,OTB_SPF,10<40m,27.7.d,MON,mon.27.78abd,115185,364.62997842,3.334262782,14429
FRA,2017,OTB_SPF,10<40m,27.7.d,NEP.OUT.7,nep.out.7,115185,364.62997842,3.334262782,14430
FRA,2017,OTB_SPF,10<40m,27.7.e,COD,cod.27.7e-k,14511,69.481268304,1.041911087,14431
FRA,2017,OTB_SPF,10<40m,27.7.e,HAD,had.27.7b-k,14511,69.481268304,1.041911087,14432
FRA,2017,OTB_SPF,10<40m,27.7.e,HKE,hke.27.3a46-8abd,14511,69.481268304,1.041911087,14433
FRA,2017,OTB_SPF,10<40m,27.7.e,MEG,meg.27.7b-k8abd,14511,69.481268304,1.041911087,14434
FRA,2017,OTB_SPF,10<40m,27.7.e,MON,mon.27.78abd,14511,69.481268304,1.041911087,14435
FRA,2017,OTB_SPF,10<40m,27.7.e,NEP.OUT.7,nep.out.7,14511,69.481268304,1.041911087,14436
FRA,2017,OTB_SPF,10<40m,27.7.e,SOL,sol.27.7e,14511,69.481268304,1.041911087,14437
FRA,2017,OTB_SPF,10<40m,27.7.e,WHG,whg.27.7b-ce-k,14511,69.481268304,1.041911087,14438
FRA,2017,OTM_DEF,<10m,27.7.d,HAD,had.27.7b-k,2786,20.148472225,0.360065498,14439
FRA,2017,OTM_DEF,<10m,27.7.d,HKE,hke.27.3a46-8abd,2786,20.148472225,0.360065498,14440
FRA,2017,OTM_DEF,<10m,27.7.d,MEG,meg.27.7b-k8abd,2786,20.148472225,0.360065498,14441
FRA,2017,OTM_DEF,<10m,27.7.d,MON,mon.27.78abd,2786,20.148472225,0.360065498,14442
FRA,2017,OTM_DEF,<10m,27.7.d,NEP.OUT.7,nep.out.7,2786,20.148472225,0.360065498,14443
FRA,2017,OTM_DEF,>=40m,27.7.b,HAD,had.27.7b-k,5407,1.836734694,0.000968518,14444
FRA,2017,OTM_DEF,>=40m,27.7.b,HKE,hke.27.3a46-8abd,5407,1.836734694,0.000968518,14445
FRA,2017,OTM_DEF,>=40m,27.7.b,MEG,meg.27.7b-k8abd,5407,1.836734694,0.000968518,14446
FRA,2017,OTM_DEF,>=40m,27.7.b,MON,mon.27.78abd,5407,1.836734694,0.000968518,14447
FRA,2017,OTM_DEF,>=40m,27.7.b,NEP.FU.16,nep.fu.16,5407,1.836734694,0.000968518,14448
FRA,2017,OTM_DEF,>=40m,27.7.b,NEP.FU.17,nep.fu.17,5407,1.836734694,0.000968518,14449
FRA,2017,OTM_DEF,>=40m,27.7.b,NEP.FU.19,nep.fu.19,5407,1.836734694,0.000968518,14450
FRA,2017,OTM_DEF,>=40m,27.7.b,NEP.OUT.7,nep.out.7,5407,1.836734694,0.000968518,14451
FRA,2017,OTM_DEF,>=40m,27.7.b,WHG,whg.27.7b-ce-k,5407,1.836734694,0.000968518,14452
FRA,2017,OTM_DEF,>=40m,27.7.c,HAD,had.27.7b-k,203163,67.821626848,0.505031722,14453
FRA,2017,OTM_DEF,>=40m,27.7.c,HKE,hke.27.3a46-8abd,203163,67.821626848,0.505031722,14454
FRA,2017,OTM_DEF,>=40m,27.7.c,MEG,meg.27.7b-k8abd,203163,67.821626848,0.505031722,14455
FRA,2017,OTM_DEF,>=40m,27.7.c,MON,mon.27.78abd,203163,67.821626848,0.505031722,14456
FRA,2017,OTM_DEF,>=40m,27.7.c,NEP.FU.16,nep.fu.16,203163,67.821626848,0.505031722,14457
FRA,2017,OTM_DEF,>=40m,27.7.c,NEP.OUT.7,nep.out.7,203163,67.821626848,0.505031722,14458
FRA,2017,OTM_DEF,>=40m,27.7.c,WHG,whg.27.7b-ce-k,203163,67.821626848,0.505031722,14459
FRA,2017,OTM_DEF,>=40m,27.7.h,COD,cod.27.7e-k,6203,2.106926688,0.000523,14460
FRA,2017,OTM_DEF,>=40m,27.7.h,HAD,had.27.7b-k,6203,2.106926688,0.000523,14461
FRA,2017,OTM_DEF,>=40m,27.7.h,HKE,hke.27.3a46-8abd,6203,2.106926688,0.000523,14462
FRA,2017,OTM_DEF,>=40m,27.7.h,MEG,meg.27.7b-k8abd,6203,2.106926688,0.000523,14463
FRA,2017,OTM_DEF,>=40m,27.7.h,MON,mon.27.78abd,6203,2.106926688,0.000523,14464
FRA,2017,OTM_DEF,>=40m,27.7.h,NEP.FU.2021,nep.fu.2021,6203,2.106926688,0.000523,14465
FRA,2017,OTM_DEF,>=40m,27.7.h,NEP.OUT.7,nep.out.7,6203,2.106926688,0.000523,14466
FRA,2017,OTM_DEF,>=40m,27.7.h,WHG,whg.27.7b-ce-k,6203,2.106926688,0.000523,14467
FRA,2017,OTM_DEF,>=40m,27.7.j,COD,cod.27.7e-k,55699,18.91956934,0.046542147,14468
FRA,2017,OTM_DEF,>=40m,27.7.j,HAD,had.27.7b-k,55699,18.91956934,0.046542147,14469
FRA,2017,OTM_DEF,>=40m,27.7.j,HKE,hke.27.3a46-8abd,55699,18.91956934,0.046542147,14470
FRA,2017,OTM_DEF,>=40m,27.7.j,MEG,meg.27.7b-k8abd,55699,18.91956934,0.046542147,14471
FRA,2017,OTM_DEF,>=40m,27.7.j,MON,mon.27.78abd,55699,18.91956934,0.046542147,14472
FRA,2017,OTM_DEF,>=40m,27.7.j,NEP.FU.16,nep.fu.16,55699,18.91956934,0.046542147,14473
FRA,2017,OTM_DEF,>=40m,27.7.j,NEP.FU.19,nep.fu.19,55699,18.91956934,0.046542147,14474
FRA,2017,OTM_DEF,>=40m,27.7.j,NEP.FU.2021,nep.fu.2021,55699,18.91956934,0.046542147,14475
FRA,2017,OTM_DEF,>=40m,27.7.j,NEP.OUT.7,nep.out.7,55699,18.91956934,0.046542147,14476
FRA,2017,OTM_DEF,>=40m,27.7.j,WHG,whg.27.7b-ce-k,55699,18.91956934,0.046542147,14477
FRA,2017,OTM_DEF,>=40m,27.7.k,COD,cod.27.7e-k,39203,13.31632653,0.062052968,14478
FRA,2017,OTM_DEF,>=40m,27.7.k,HAD,had.27.7b-k,39203,13.31632653,0.062052968,14479
FRA,2017,OTM_DEF,>=40m,27.7.k,HKE,hke.27.3a46-8abd,39203,13.31632653,0.062052968,14480
FRA,2017,OTM_DEF,>=40m,27.7.k,MEG,meg.27.7b-k8abd,39203,13.31632653,0.062052968,14481
FRA,2017,OTM_DEF,>=40m,27.7.k,MON,mon.27.78abd,39203,13.31632653,0.062052968,14482
FRA,2017,OTM_DEF,>=40m,27.7.k,NEP.FU.16,nep.fu.16,39203,13.31632653,0.062052968,14483
FRA,2017,OTM_DEF,>=40m,27.7.k,NEP.OUT.7,nep.out.7,39203,13.31632653,0.062052968,14484
FRA,2017,OTM_DEF,>=40m,27.7.k,WHG,whg.27.7b-ce-k,39203,13.31632653,0.062052968,14485
FRA,2017,OTM_DEF,10<40m,27.7.d,HAD,had.27.7b-k,72706,351.124760486,4.237720307,14486
FRA,2017,OTM_DEF,10<40m,27.7.d,HKE,hke.27.3a46-8abd,72706,351.124760486,4.237720307,14487
FRA,2017,OTM_DEF,10<40m,27.7.d,MEG,meg.27.7b-k8abd,72706,351.124760486,4.237720307,14488
FRA,2017,OTM_DEF,10<40m,27.7.d,MON,mon.27.78abd,72706,351.124760486,4.237720307,14489
FRA,2017,OTM_DEF,10<40m,27.7.d,NEP.OUT.7,nep.out.7,72706,351.124760486,4.237720307,14490
FRA,2017,OTM_DEF,10<40m,27.7.e,COD,cod.27.7e-k,164190,393.538852633,1.721678962,14491
FRA,2017,OTM_DEF,10<40m,27.7.e,HAD,had.27.7b-k,164190,393.538852633,1.721678962,14492
FRA,2017,OTM_DEF,10<40m,27.7.e,HKE,hke.27.3a46-8abd,164190,393.538852633,1.721678962,14493
FRA,2017,OTM_DEF,10<40m,27.7.e,MEG,meg.27.7b-k8abd,164190,393.538852633,1.721678962,14494
FRA,2017,OTM_DEF,10<40m,27.7.e,MON,mon.27.78abd,164190,393.538852633,1.721678962,14495
FRA,2017,OTM_DEF,10<40m,27.7.e,NEP.OUT.7,nep.out.7,164190,393.538852633,1.721678962,14496
FRA,2017,OTM_DEF,10<40m,27.7.e,SOL,sol.27.7e,164190,393.538852633,1.721678962,14497
FRA,2017,OTM_DEF,10<40m,27.7.e,WHG,whg.27.7b-ce-k,164190,393.538852633,1.721678962,14498
FRA,2017,OTM_DEF,10<40m,27.7.f,COD,cod.27.7e-k,34963,86.752409927,0.254065227,14499
FRA,2017,OTM_DEF,10<40m,27.7.f,HAD,had.27.7b-k,34963,86.752409927,0.254065227,14500
FRA,2017,OTM_DEF,10<40m,27.7.f,HKE,hke.27.3a46-8abd,34963,86.752409927,0.254065227,14501
FRA,2017,OTM_DEF,10<40m,27.7.f,MEG,meg.27.7b-k8abd,34963,86.752409927,0.254065227,14502
FRA,2017,OTM_DEF,10<40m,27.7.f,MON,mon.27.78abd,34963,86.752409927,0.254065227,14503
FRA,2017,OTM_DEF,10<40m,27.7.f,NEP.FU.2021,nep.fu.2021,34963,86.752409927,0.254065227,14504
FRA,2017,OTM_DEF,10<40m,27.7.f,NEP.OUT.7,nep.out.7,34963,86.752409927,0.254065227,14505
FRA,2017,OTM_DEF,10<40m,27.7.f,SOL,sol.27.7fg,34963,86.752409927,0.254065227,14506
FRA,2017,OTM_DEF,10<40m,27.7.f,WHG,whg.27.7b-ce-k,34963,86.752409927,0.254065227,14507
FRA,2017,OTM_DEF,10<40m,27.7.g,COD,cod.27.7e-k,16189,36.413872596,0.116821145,14508
FRA,2017,OTM_DEF,10<40m,27.7.g,HAD,had.27.7b-k,16189,36.413872596,0.116821145,14509
FRA,2017,OTM_DEF,10<40m,27.7.g,HKE,hke.27.3a46-8abd,16189,36.413872596,0.116821145,14510
FRA,2017,OTM_DEF,10<40m,27.7.g,MEG,meg.27.7b-k8abd,16189,36.413872596,0.116821145,14511
FRA,2017,OTM_DEF,10<40m,27.7.g,MON,mon.27.78abd,16189,36.413872596,0.116821145,14512
FRA,2017,OTM_DEF,10<40m,27.7.g,NEP.FU.19,nep.fu.19,16189,36.413872596,0.116821145,14513
FRA,2017,OTM_DEF,10<40m,27.7.g,NEP.FU.2021,nep.fu.2021,16189,36.413872596,0.116821145,14514
FRA,2017,OTM_DEF,10<40m,27.7.g,NEP.FU.22,nep.fu.22,16189,36.413872596,0.116821145,14515
FRA,2017,OTM_DEF,10<40m,27.7.g,NEP.OUT.7,nep.out.7,16189,36.413872596,0.116821145,14516
FRA,2017,OTM_DEF,10<40m,27.7.g,SOL,sol.27.7fg,16189,36.413872596,0.116821145,14517
FRA,2017,OTM_DEF,10<40m,27.7.g,WHG,whg.27.7b-ce-k,16189,36.413872596,0.116821145,14518
FRA,2017,OTM_DEF,10<40m,27.7.h,COD,cod.27.7e-k,37781,81.598864336,0.283249024,14519
FRA,2017,OTM_DEF,10<40m,27.7.h,HAD,had.27.7b-k,37781,81.598864336,0.283249024,14520
FRA,2017,OTM_DEF,10<40m,27.7.h,HKE,hke.27.3a46-8abd,37781,81.598864336,0.283249024,14521
FRA,2017,OTM_DEF,10<40m,27.7.h,MEG,meg.27.7b-k8abd,37781,81.598864336,0.283249024,14522
FRA,2017,OTM_DEF,10<40m,27.7.h,MON,mon.27.78abd,37781,81.598864336,0.283249024,14523
FRA,2017,OTM_DEF,10<40m,27.7.h,NEP.FU.2021,nep.fu.2021,37781,81.598864336,0.283249024,14524
FRA,2017,OTM_DEF,10<40m,27.7.h,NEP.OUT.7,nep.out.7,37781,81.598864336,0.283249024,14525
FRA,2017,OTM_DEF,10<40m,27.7.h,WHG,whg.27.7b-ce-k,37781,81.598864336,0.283249024,14526
FRA,2017,OTM_SPF,<10m,27.7.d,HAD,had.27.7b-k,747,5.71716504,0.19534771,14527
FRA,2017,OTM_SPF,<10m,27.7.d,HKE,hke.27.3a46-8abd,747,5.71716504,0.19534771,14528
FRA,2017,OTM_SPF,<10m,27.7.d,MEG,meg.27.7b-k8abd,747,5.71716504,0.19534771,14529
FRA,2017,OTM_SPF,<10m,27.7.d,MON,mon.27.78abd,747,5.71716504,0.19534771,14530
FRA,2017,OTM_SPF,<10m,27.7.d,NEP.OUT.7,nep.out.7,747,5.71716504,0.19534771,14531
FRA,2017,OTM_SPF,<10m,27.7.j,COD,cod.27.7e-k,7,0.09375,0,14532
FRA,2017,OTM_SPF,<10m,27.7.j,HAD,had.27.7b-k,7,0.09375,0,14533
FRA,2017,OTM_SPF,<10m,27.7.j,HKE,hke.27.3a46-8abd,7,0.09375,0,14534
FRA,2017,OTM_SPF,<10m,27.7.j,MEG,meg.27.7b-k8abd,7,0.09375,0,14535
FRA,2017,OTM_SPF,<10m,27.7.j,MON,mon.27.78abd,7,0.09375,0,14536
FRA,2017,OTM_SPF,<10m,27.7.j,NEP.FU.16,nep.fu.16,7,0.09375,0,14537
FRA,2017,OTM_SPF,<10m,27.7.j,NEP.FU.19,nep.fu.19,7,0.09375,0,14538
FRA,2017,OTM_SPF,<10m,27.7.j,NEP.FU.2021,nep.fu.2021,7,0.09375,0,14539
FRA,2017,OTM_SPF,<10m,27.7.j,NEP.OUT.7,nep.out.7,7,0.09375,0,14540
FRA,2017,OTM_SPF,<10m,27.7.j,WHG,whg.27.7b-ce-k,7,0.09375,0,14541
FRA,2017,OTM_SPF,>=40m,27.7.b,HAD,had.27.7b-k,13045,5.224905608,0.032622878,14542
FRA,2017,OTM_SPF,>=40m,27.7.b,HKE,hke.27.3a46-8abd,13045,5.224905608,0.032622878,14543
FRA,2017,OTM_SPF,>=40m,27.7.b,MEG,meg.27.7b-k8abd,13045,5.224905608,0.032622878,14544
FRA,2017,OTM_SPF,>=40m,27.7.b,MON,mon.27.78abd,13045,5.224905608,0.032622878,14545
FRA,2017,OTM_SPF,>=40m,27.7.b,NEP.FU.16,nep.fu.16,13045,5.224905608,0.032622878,14546
FRA,2017,OTM_SPF,>=40m,27.7.b,NEP.FU.17,nep.fu.17,13045,5.224905608,0.032622878,14547
FRA,2017,OTM_SPF,>=40m,27.7.b,NEP.FU.19,nep.fu.19,13045,5.224905608,0.032622878,14548
FRA,2017,OTM_SPF,>=40m,27.7.b,NEP.OUT.7,nep.out.7,13045,5.224905608,0.032622878,14549
FRA,2017,OTM_SPF,>=40m,27.7.b,WHG,whg.27.7b-ce-k,13045,5.224905608,0.032622878,14550
FRA,2017,OTM_SPF,>=40m,27.7.d,HAD,had.27.7b-k,216971,96.938261518,0.61172462,14551
FRA,2017,OTM_SPF,>=40m,27.7.d,HKE,hke.27.3a46-8abd,216971,96.938261518,0.61172462,14552
FRA,2017,OTM_SPF,>=40m,27.7.d,MEG,meg.27.7b-k8abd,216971,96.938261518,0.61172462,14553
FRA,2017,OTM_SPF,>=40m,27.7.d,MON,mon.27.78abd,216971,96.938261518,0.61172462,14554
FRA,2017,OTM_SPF,>=40m,27.7.d,NEP.OUT.7,nep.out.7,216971,96.938261518,0.61172462,14555
FRA,2017,OTM_SPF,>=40m,27.7.j,COD,cod.27.7e-k,4036,1.68155303,0.005266184,14556
FRA,2017,OTM_SPF,>=40m,27.7.j,HAD,had.27.7b-k,4036,1.68155303,0.005266184,14557
FRA,2017,OTM_SPF,>=40m,27.7.j,HKE,hke.27.3a46-8abd,4036,1.68155303,0.005266184,14558
FRA,2017,OTM_SPF,>=40m,27.7.j,MEG,meg.27.7b-k8abd,4036,1.68155303,0.005266184,14559
FRA,2017,OTM_SPF,>=40m,27.7.j,MON,mon.27.78abd,4036,1.68155303,0.005266184,14560
FRA,2017,OTM_SPF,>=40m,27.7.j,NEP.FU.16,nep.fu.16,4036,1.68155303,0.005266184,14561
FRA,2017,OTM_SPF,>=40m,27.7.j,NEP.FU.19,nep.fu.19,4036,1.68155303,0.005266184,14562
FRA,2017,OTM_SPF,>=40m,27.7.j,NEP.FU.2021,nep.fu.2021,4036,1.68155303,0.005266184,14563
FRA,2017,OTM_SPF,>=40m,27.7.j,NEP.OUT.7,nep.out.7,4036,1.68155303,0.005266184,14564
FRA,2017,OTM_SPF,>=40m,27.7.j,WHG,whg.27.7b-ce-k,4036,1.68155303,0.005266184,14565
FRA,2017,OTM_SPF,10<40m,27.7.b,HAD,had.27.7b-k,30,0.166666667,0.004128421,14566
FRA,2017,OTM_SPF,10<40m,27.7.b,HKE,hke.27.3a46-8abd,30,0.166666667,0.004128421,14567
FRA,2017,OTM_SPF,10<40m,27.7.b,MEG,meg.27.7b-k8abd,30,0.166666667,0.004128421,14568
FRA,2017,OTM_SPF,10<40m,27.7.b,MON,mon.27.78abd,30,0.166666667,0.004128421,14569
FRA,2017,OTM_SPF,10<40m,27.7.b,NEP.FU.16,nep.fu.16,30,0.166666667,0.004128421,14570
FRA,2017,OTM_SPF,10<40m,27.7.b,NEP.FU.17,nep.fu.17,30,0.166666667,0.004128421,14571
FRA,2017,OTM_SPF,10<40m,27.7.b,NEP.FU.19,nep.fu.19,30,0.166666667,0.004128421,14572
FRA,2017,OTM_SPF,10<40m,27.7.b,NEP.OUT.7,nep.out.7,30,0.166666667,0.004128421,14573
FRA,2017,OTM_SPF,10<40m,27.7.b,WHG,whg.27.7b-ce-k,30,0.166666667,0.004128421,14574
FRA,2017,OTM_SPF,10<40m,27.7.d,HAD,had.27.7b-k,348306,1340.17596865,13.231494279,14575
FRA,2017,OTM_SPF,10<40m,27.7.d,HKE,hke.27.3a46-8abd,348306,1340.17596865,13.231494279,14576
FRA,2017,OTM_SPF,10<40m,27.7.d,MEG,meg.27.7b-k8abd,348306,1340.17596865,13.231494279,14577
FRA,2017,OTM_SPF,10<40m,27.7.d,MON,mon.27.78abd,348306,1340.17596865,13.231494279,14578
FRA,2017,OTM_SPF,10<40m,27.7.d,NEP.OUT.7,nep.out.7,348306,1340.17596865,13.231494279,14579
FRA,2017,OTM_SPF,10<40m,27.7.e,COD,cod.27.7e-k,1805,9.561002005,0.095032519,14580
FRA,2017,OTM_SPF,10<40m,27.7.e,HAD,had.27.7b-k,1805,9.561002005,0.095032519,14581
FRA,2017,OTM_SPF,10<40m,27.7.e,HKE,hke.27.3a46-8abd,1805,9.561002005,0.095032519,14582
FRA,2017,OTM_SPF,10<40m,27.7.e,MEG,meg.27.7b-k8abd,1805,9.561002005,0.095032519,14583
FRA,2017,OTM_SPF,10<40m,27.7.e,MON,mon.27.78abd,1805,9.561002005,0.095032519,14584
FRA,2017,OTM_SPF,10<40m,27.7.e,NEP.OUT.7,nep.out.7,1805,9.561002005,0.095032519,14585
FRA,2017,OTM_SPF,10<40m,27.7.e,SOL,sol.27.7e,1805,9.561002005,0.095032519,14586
FRA,2017,OTM_SPF,10<40m,27.7.e,WHG,whg.27.7b-ce-k,1805,9.561002005,0.095032519,14587
FRA,2017,OTM_SPF,10<40m,27.7.h,COD,cod.27.7e-k,18,0.166666667,0,14588
FRA,2017,OTM_SPF,10<40m,27.7.h,HAD,had.27.7b-k,18,0.166666667,0,14589
FRA,2017,OTM_SPF,10<40m,27.7.h,HKE,hke.27.3a46-8abd,18,0.166666667,0,14590
FRA,2017,OTM_SPF,10<40m,27.7.h,MEG,meg.27.7b-k8abd,18,0.166666667,0,14591
FRA,2017,OTM_SPF,10<40m,27.7.h,MON,mon.27.78abd,18,0.166666667,0,14592
FRA,2017,OTM_SPF,10<40m,27.7.h,NEP.FU.2021,nep.fu.2021,18,0.166666667,0,14593
FRA,2017,OTM_SPF,10<40m,27.7.h,NEP.OUT.7,nep.out.7,18,0.166666667,0,14594
FRA,2017,OTM_SPF,10<40m,27.7.h,WHG,whg.27.7b-ce-k,18,0.166666667,0,14595
FRA,2017,OTM_SPF,10<40m,27.7.j,COD,cod.27.7e-k,25,0.228645833,0,14596
FRA,2017,OTM_SPF,10<40m,27.7.j,HAD,had.27.7b-k,25,0.228645833,0,14597
FRA,2017,OTM_SPF,10<40m,27.7.j,HKE,hke.27.3a46-8abd,25,0.228645833,0,14598
FRA,2017,OTM_SPF,10<40m,27.7.j,MEG,meg.27.7b-k8abd,25,0.228645833,0,14599
FRA,2017,OTM_SPF,10<40m,27.7.j,MON,mon.27.78abd,25,0.228645833,0,14600
FRA,2017,OTM_SPF,10<40m,27.7.j,NEP.FU.16,nep.fu.16,25,0.228645833,0,14601
FRA,2017,OTM_SPF,10<40m,27.7.j,NEP.FU.19,nep.fu.19,25,0.228645833,0,14602
FRA,2017,OTM_SPF,10<40m,27.7.j,NEP.FU.2021,nep.fu.2021,25,0.228645833,0,14603
FRA,2017,OTM_SPF,10<40m,27.7.j,NEP.OUT.7,nep.out.7,25,0.228645833,0,14604
FRA,2017,OTM_SPF,10<40m,27.7.j,WHG,whg.27.7b-ce-k,25,0.228645833,0,14605
FRA,2017,OTT_CRU,10<40m,27.7.e,COD,cod.27.7e-k,322,0.732610119,0.0000377,14606
FRA,2017,OTT_CRU,10<40m,27.7.e,HAD,had.27.7b-k,322,0.732610119,0.0000377,14607
FRA,2017,OTT_CRU,10<40m,27.7.e,HKE,hke.27.3a46-8abd,322,0.732610119,0.0000377,14608
FRA,2017,OTT_CRU,10<40m,27.7.e,MEG,meg.27.7b-k8abd,322,0.732610119,0.0000377,14609
FRA,2017,OTT_CRU,10<40m,27.7.e,MON,mon.27.78abd,322,0.732610119,0.0000377,14610
FRA,2017,OTT_CRU,10<40m,27.7.e,NEP.OUT.7,nep.out.7,322,0.732610119,0.0000377,14611
FRA,2017,OTT_CRU,10<40m,27.7.e,SOL,sol.27.7e,322,0.732610119,0.0000377,14612
FRA,2017,OTT_CRU,10<40m,27.7.e,WHG,whg.27.7b-ce-k,322,0.732610119,0.0000377,14613
FRA,2017,OTT_CRU,10<40m,27.7.f,COD,cod.27.7e-k,3353,9.050460992,0.025395336,14614
FRA,2017,OTT_CRU,10<40m,27.7.f,HAD,had.27.7b-k,3353,9.050460992,0.025395336,14615
FRA,2017,OTT_CRU,10<40m,27.7.f,HKE,hke.27.3a46-8abd,3353,9.050460992,0.025395336,14616
FRA,2017,OTT_CRU,10<40m,27.7.f,MEG,meg.27.7b-k8abd,3353,9.050460992,0.025395336,14617
FRA,2017,OTT_CRU,10<40m,27.7.f,MON,mon.27.78abd,3353,9.050460992,0.025395336,14618
FRA,2017,OTT_CRU,10<40m,27.7.f,NEP.FU.2021,nep.fu.2021,3353,9.050460992,0.025395336,14619
FRA,2017,OTT_CRU,10<40m,27.7.f,NEP.OUT.7,nep.out.7,3353,9.050460992,0.025395336,14620
FRA,2017,OTT_CRU,10<40m,27.7.f,SOL,sol.27.7fg,3353,9.050460992,0.025395336,14621
FRA,2017,OTT_CRU,10<40m,27.7.f,WHG,whg.27.7b-ce-k,3353,9.050460992,0.025395336,14622
FRA,2017,OTT_CRU,10<40m,27.7.g,COD,cod.27.7e-k,215148,541.10134807,2.463279278,14623
FRA,2017,OTT_CRU,10<40m,27.7.g,HAD,had.27.7b-k,215148,541.10134807,2.463279278,14624
FRA,2017,OTT_CRU,10<40m,27.7.g,HKE,hke.27.3a46-8abd,215148,541.10134807,2.463279278,14625
FRA,2017,OTT_CRU,10<40m,27.7.g,MEG,meg.27.7b-k8abd,215148,541.10134807,2.463279278,14626
FRA,2017,OTT_CRU,10<40m,27.7.g,MON,mon.27.78abd,215148,541.10134807,2.463279278,14627
FRA,2017,OTT_CRU,10<40m,27.7.g,NEP.FU.19,nep.fu.19,215148,541.10134807,2.463279278,14628
FRA,2017,OTT_CRU,10<40m,27.7.g,NEP.FU.2021,nep.fu.2021,215148,541.10134807,2.463279278,14629
FRA,2017,OTT_CRU,10<40m,27.7.g,NEP.FU.22,nep.fu.22,215148,541.10134807,2.463279278,14630
FRA,2017,OTT_CRU,10<40m,27.7.g,NEP.OUT.7,nep.out.7,215148,541.10134807,2.463279278,14631
FRA,2017,OTT_CRU,10<40m,27.7.g,SOL,sol.27.7fg,215148,541.10134807,2.463279278,14632
FRA,2017,OTT_CRU,10<40m,27.7.g,WHG,whg.27.7b-ce-k,215148,541.10134807,2.463279278,14633
FRA,2017,OTT_CRU,10<40m,27.7.h,COD,cod.27.7e-k,64234,152.29198196,0.719481867,14634
FRA,2017,OTT_CRU,10<40m,27.7.h,HAD,had.27.7b-k,64234,152.29198196,0.719481867,14635
FRA,2017,OTT_CRU,10<40m,27.7.h,HKE,hke.27.3a46-8abd,64234,152.29198196,0.719481867,14636
FRA,2017,OTT_CRU,10<40m,27.7.h,MEG,meg.27.7b-k8abd,64234,152.29198196,0.719481867,14637
FRA,2017,OTT_CRU,10<40m,27.7.h,MON,mon.27.78abd,64234,152.29198196,0.719481867,14638
FRA,2017,OTT_CRU,10<40m,27.7.h,NEP.FU.2021,nep.fu.2021,64234,152.29198196,0.719481867,14639
FRA,2017,OTT_CRU,10<40m,27.7.h,NEP.OUT.7,nep.out.7,64234,152.29198196,0.719481867,14640
FRA,2017,OTT_CRU,10<40m,27.7.h,WHG,whg.27.7b-ce-k,64234,152.29198196,0.719481867,14641
FRA,2017,OTT_CRU,10<40m,27.7.j,COD,cod.27.7e-k,1542,3.403071075,0.018495562,14642
FRA,2017,OTT_CRU,10<40m,27.7.j,HAD,had.27.7b-k,1542,3.403071075,0.018495562,14643
FRA,2017,OTT_CRU,10<40m,27.7.j,HKE,hke.27.3a46-8abd,1542,3.403071075,0.018495562,14644
FRA,2017,OTT_CRU,10<40m,27.7.j,MEG,meg.27.7b-k8abd,1542,3.403071075,0.018495562,14645
FRA,2017,OTT_CRU,10<40m,27.7.j,MON,mon.27.78abd,1542,3.403071075,0.018495562,14646
FRA,2017,OTT_CRU,10<40m,27.7.j,NEP.FU.16,nep.fu.16,1542,3.403071075,0.018495562,14647
FRA,2017,OTT_CRU,10<40m,27.7.j,NEP.FU.19,nep.fu.19,1542,3.403071075,0.018495562,14648
FRA,2017,OTT_CRU,10<40m,27.7.j,NEP.FU.2021,nep.fu.2021,1542,3.403071075,0.018495562,14649
FRA,2017,OTT_CRU,10<40m,27.7.j,NEP.OUT.7,nep.out.7,1542,3.403071075,0.018495562,14650
FRA,2017,OTT_CRU,10<40m,27.7.j,WHG,whg.27.7b-ce-k,1542,3.403071075,0.018495562,14651
FRA,2017,OTT_CRU,10<40m,27.7.k,COD,cod.27.7e-k,461,0.928472222,0.002860417,14652
FRA,2017,OTT_CRU,10<40m,27.7.k,HAD,had.27.7b-k,461,0.928472222,0.002860417,14653
FRA,2017,OTT_CRU,10<40m,27.7.k,HKE,hke.27.3a46-8abd,461,0.928472222,0.002860417,14654
FRA,2017,OTT_CRU,10<40m,27.7.k,MEG,meg.27.7b-k8abd,461,0.928472222,0.002860417,14655
FRA,2017,OTT_CRU,10<40m,27.7.k,MON,mon.27.78abd,461,0.928472222,0.002860417,14656
FRA,2017,OTT_CRU,10<40m,27.7.k,NEP.FU.16,nep.fu.16,461,0.928472222,0.002860417,14657
FRA,2017,OTT_CRU,10<40m,27.7.k,NEP.OUT.7,nep.out.7,461,0.928472222,0.002860417,14658
