Fleet,Metier,Year,kw_days
IE_Otter_10<24m,OTB_CRU_27.7.j_27.7.j,2017,530040
IE_Otter_10<24m,OTB_CRU_27.7.j_27.7.j,2018,379230
IE_Otter_10<24m,OTB_CRU_27.7.j_27.7.j,2019,561860
IE_Otter_10<24m,OTB_CRU_27.7.k_27.7.k,2009,336632
IE_Otter_10<24m,OTB_CRU_27.7.k_27.7.k,2010,764632
IE_Otter_10<24m,OTB_CRU_27.7.k_27.7.k,2011,837504
IE_Otter_10<24m,OTB_CRU_27.7.k_27.7.k,2012,893664
IE_Otter_10<24m,OTB_CRU_27.7.k_27.7.k,2013,908528
IE_Otter_10<24m,OTB_CRU_27.7.k_27.7.k,2014,1517136
IE_Otter_10<24m,OTB_CRU_27.7.k_27.7.k,2015,2463296
IE_Otter_10<24m,OTB_CRU_27.7.k_27.7.k,2016,2783592
IE_Otter_10<24m,OTB_CRU_27.7.k_27.7.k,2017,2812912
IE_Otter_10<24m,OTB_CRU_27.7.k_27.7.k,2018,4277296
IE_Otter_10<24m,OTB_CRU_27.7.k_27.7.k,2019,4255112
IE_Otter_10<24m,OTB_DEF_27.7.b_27.7.b,2009,4407012
IE_Otter_10<24m,OTB_DEF_27.7.b_27.7.b,2010,4162950
IE_Otter_10<24m,OTB_DEF_27.7.b_27.7.b,2011,3734055
IE_Otter_10<24m,OTB_DEF_27.7.b_27.7.b,2012,2933316
IE_Otter_10<24m,OTB_DEF_27.7.b_27.7.b,2013,2993364
IE_Otter_10<24m,OTB_DEF_27.7.b_27.7.b,2014,4488264
IE_Otter_10<24m,OTB_DEF_27.7.b_27.7.b,2015,2980899
IE_Otter_10<24m,OTB_DEF_27.7.b_27.7.b,2016,3653739
IE_Otter_10<24m,OTB_DEF_27.7.b_27.7.b,2017,3234303
IE_Otter_10<24m,OTB_DEF_27.7.b_27.7.b,2018,2908386
IE_Otter_10<24m,OTB_DEF_27.7.b_27.7.b,2019,2491047
IE_Otter_10<24m,OTB_DEF_27.7.c_27.7.c,2009,1017919
IE_Otter_10<24m,OTB_DEF_27.7.c_27.7.c,2010,570283
IE_Otter_10<24m,OTB_DEF_27.7.c_27.7.c,2011,339976
IE_Otter_10<24m,OTB_DEF_27.7.c_27.7.c,2012,315861
IE_Otter_10<24m,OTB_DEF_27.7.c_27.7.c,2013,335643
IE_Otter_10<24m,OTB_DEF_27.7.c_27.7.c,2014,577514
IE_Otter_10<24m,OTB_DEF_27.7.c_27.7.c,2015,698390
IE_Otter_10<24m,OTB_DEF_27.7.c_27.7.c,2016,811657
IE_Otter_10<24m,OTB_DEF_27.7.c_27.7.c,2017,351379
IE_Otter_10<24m,OTB_DEF_27.7.c_27.7.c,2018,518000
IE_Otter_10<24m,OTB_DEF_27.7.c_27.7.c,2019,793394
IE_Otter_10<24m,OTB_DEF_27.7.d_27.7.d,2012,2460
IE_Otter_10<24m,OTB_DEF_27.7.d_27.7.d,2014,1645
IE_Otter_10<24m,OTB_DEF_27.7.d_27.7.d,2018,14635
IE_Otter_10<24m,OTB_DEF_27.7.e_27.7.e,2012,26816
IE_Otter_10<24m,OTB_DEF_27.7.e_27.7.e,2013,2640
IE_Otter_10<24m,OTB_DEF_27.7.e_27.7.e,2014,7456
IE_Otter_10<24m,OTB_DEF_27.7.e_27.7.e,2017,499968
IE_Otter_10<24m,OTB_DEF_27.7.e_27.7.e,2018,660256
IE_Otter_10<24m,OTB_DEF_27.7.e_27.7.e,2019,280320
IE_Otter_10<24m,OTB_DEF_27.7.f_27.7.f,2009,43911
IE_Otter_10<24m,OTB_DEF_27.7.f_27.7.f,2010,25200
IE_Otter_10<24m,OTB_DEF_27.7.f_27.7.f,2011,85059
IE_Otter_10<24m,OTB_DEF_27.7.f_27.7.f,2012,6984
IE_Otter_10<24m,OTB_DEF_27.7.f_27.7.f,2013,11745
IE_Otter_10<24m,OTB_DEF_27.7.f_27.7.f,2014,13698
IE_Otter_10<24m,OTB_DEF_27.7.f_27.7.f,2015,24948
IE_Otter_10<24m,OTB_DEF_27.7.f_27.7.f,2016,3555
IE_Otter_10<24m,OTB_DEF_27.7.f_27.7.f,2017,23733
IE_Otter_10<24m,OTB_DEF_27.7.f_27.7.f,2018,8100
IE_Otter_10<24m,OTB_DEF_27.7.f_27.7.f,2019,9783
IE_Otter_10<24m,OTB_DEF_27.7.g_27.7.g,2009,18223249
IE_Otter_10<24m,OTB_DEF_27.7.g_27.7.g,2010,19469065
IE_Otter_10<24m,OTB_DEF_27.7.g_27.7.g,2011,20036511
IE_Otter_10<24m,OTB_DEF_27.7.g_27.7.g,2012,21619444
IE_Otter_10<24m,OTB_DEF_27.7.g_27.7.g,2013,21946749
IE_Otter_10<24m,OTB_DEF_27.7.g_27.7.g,2014,22493504
IE_Otter_10<24m,OTB_DEF_27.7.g_27.7.g,2015,22483197
IE_Otter_10<24m,OTB_DEF_27.7.g_27.7.g,2016,22939554
IE_Otter_10<24m,OTB_DEF_27.7.g_27.7.g,2017,21130263
IE_Otter_10<24m,OTB_DEF_27.7.g_27.7.g,2018,18617896
IE_Otter_10<24m,OTB_DEF_27.7.g_27.7.g,2019,16467726
IE_Otter_10<24m,OTB_DEF_27.7.h_27.7.h,2009,189440
IE_Otter_10<24m,OTB_DEF_27.7.h_27.7.h,2010,377176
IE_Otter_10<24m,OTB_DEF_27.7.h_27.7.h,2011,606416
IE_Otter_10<24m,OTB_DEF_27.7.h_27.7.h,2012,447208
IE_Otter_10<24m,OTB_DEF_27.7.h_27.7.h,2013,702928
IE_Otter_10<24m,OTB_DEF_27.7.h_27.7.h,2014,836808
IE_Otter_10<24m,OTB_DEF_27.7.h_27.7.h,2015,855048
IE_Otter_10<24m,OTB_DEF_27.7.h_27.7.h,2016,842424
IE_Otter_10<24m,OTB_DEF_27.7.h_27.7.h,2017,1057168
IE_Otter_10<24m,OTB_DEF_27.7.h_27.7.h,2018,934808
IE_Otter_10<24m,OTB_DEF_27.7.h_27.7.h,2019,690496
IE_Otter_10<24m,OTB_DEF_27.7.j_27.7.j,2009,14392140
IE_Otter_10<24m,OTB_DEF_27.7.j_27.7.j,2010,14154320
IE_Otter_10<24m,OTB_DEF_27.7.j_27.7.j,2011,11049830
IE_Otter_10<24m,OTB_DEF_27.7.j_27.7.j,2012,10233240
IE_Otter_10<24m,OTB_DEF_27.7.j_27.7.j,2013,9841820
IE_Otter_10<24m,OTB_DEF_27.7.j_27.7.j,2014,10015850
IE_Otter_10<24m,OTB_DEF_27.7.j_27.7.j,2015,8499920
IE_Otter_10<24m,OTB_DEF_27.7.j_27.7.j,2016,9813930
IE_Otter_10<24m,OTB_DEF_27.7.j_27.7.j,2017,10191110
IE_Otter_10<24m,OTB_DEF_27.7.j_27.7.j,2018,9321900
IE_Otter_10<24m,OTB_DEF_27.7.j_27.7.j,2019,10674530
IE_Otter_10<24m,OTB_DEF_27.7.k_27.7.k,2009,326408
IE_Otter_10<24m,OTB_DEF_27.7.k_27.7.k,2010,273424
IE_Otter_10<24m,OTB_DEF_27.7.k_27.7.k,2011,413448
IE_Otter_10<24m,OTB_DEF_27.7.k_27.7.k,2012,284256
IE_Otter_10<24m,OTB_DEF_27.7.k_27.7.k,2013,177640
IE_Otter_10<24m,OTB_DEF_27.7.k_27.7.k,2014,237800
IE_Otter_10<24m,OTB_DEF_27.7.k_27.7.k,2015,661968
IE_Otter_10<24m,OTB_DEF_27.7.k_27.7.k,2016,625432
IE_Otter_10<24m,OTB_DEF_27.7.k_27.7.k,2017,227944
IE_Otter_10<24m,OTB_DEF_27.7.k_27.7.k,2018,335824
IE_Otter_10<24m,OTB_DEF_27.7.k_27.7.k,2019,412048
IE_Otter_10<24m,OTB_DWS_27.7.j_27.7.j,2016,1790
IE_Otter_10<24m,OTB_DWS_27.7.j_27.7.j,2019,820
IE_Otter_10<24m,OTM_SPF_27.7.j_27.7.j,2018,3280
IE_Otter_10<24m,PTM_LPF_27.7.c_27.7.c,2016,39690
IE_Otter_10<24m,PTM_LPF_27.7.g_27.7.g,2010,1045
IE_Otter_10<24m,PTM_LPF_27.7.h_27.7.h,2010,38720
IE_Otter_10<24m,PTM_LPF_27.7.j_27.7.j,2009,55430
IE_Otter_10<24m,PTM_LPF_27.7.j_27.7.j,2010,9120
IE_Otter_10<24m,PTM_LPF_27.7.j_27.7.j,2011,108430
IE_Otter_10<24m,PTM_LPF_27.7.j_27.7.j,2012,658320
IE_Otter_10<24m,PTM_LPF_27.7.j_27.7.j,2013,26100
IE_Otter_10<24m,PTM_LPF_27.7.j_27.7.j,2014,250850
IE_Otter_10<24m,PTM_LPF_27.7.j_27.7.j,2015,444310
IE_Otter_10<24m,PTM_LPF_27.7.j_27.7.j,2016,238770
IE_Otter_10<24m,PTM_LPF_27.7.j_27.7.j,2018,41210
IE_Otter_10<24m,PTM_LPF_27.7.j_27.7.j,2019,73510
IE_Otter_10<24m,PTM_LPF_27.7.k_27.7.k,2009,735752
IE_Otter_10<24m,PTM_LPF_27.7.k_27.7.k,2010,749944
IE_Otter_10<24m,PTM_LPF_27.7.k_27.7.k,2011,245296
IE_Otter_10<24m,PTM_LPF_27.7.k_27.7.k,2012,749576
IE_Otter_10<24m,PTM_LPF_27.7.k_27.7.k,2013,388920
IE_Otter_10<24m,PTM_LPF_27.7.k_27.7.k,2014,268952
IE_Otter_10<24m,PTM_LPF_27.7.k_27.7.k,2015,53264
IE_Otter_10<24m,PTM_LPF_27.7.k_27.7.k,2016,66600
IE_Otter_10<24m,PTM_LPF_27.7.k_27.7.k,2018,91744
IE_Otter_10<24m,PTM_SPF_27.7.b_27.7.b,2009,377892
IE_Otter_10<24m,PTM_SPF_27.7.b_27.7.b,2010,310734
IE_Otter_10<24m,PTM_SPF_27.7.b_27.7.b,2011,274617
IE_Otter_10<24m,PTM_SPF_27.7.b_27.7.b,2012,290781
IE_Otter_10<24m,PTM_SPF_27.7.b_27.7.b,2013,490410
IE_Otter_10<24m,PTM_SPF_27.7.b_27.7.b,2014,379287
IE_Otter_10<24m,PTM_SPF_27.7.b_27.7.b,2015,248283
IE_Otter_10<24m,PTM_SPF_27.7.b_27.7.b,2016,176409
IE_Otter_10<24m,PTM_SPF_27.7.b_27.7.b,2017,266805
IE_Otter_10<24m,PTM_SPF_27.7.b_27.7.b,2018,352152
IE_Otter_10<24m,PTM_SPF_27.7.b_27.7.b,2019,243720
IE_Otter_10<24m,PTM_SPF_27.7.c_27.7.c,2010,12880
IE_Otter_10<24m,PTM_SPF_27.7.c_27.7.c,2014,13125
IE_Otter_10<24m,PTM_SPF_27.7.c_27.7.c,2015,13125
IE_Otter_10<24m,PTM_SPF_27.7.c_27.7.c,2016,26215
IE_Otter_10<24m,PTM_SPF_27.7.c_27.7.c,2017,16114
IE_Otter_10<24m,PTM_SPF_27.7.c_27.7.c,2018,10962
IE_Otter_10<24m,PTM_SPF_27.7.d_27.7.d,2009,9700
IE_Otter_10<24m,PTM_SPF_27.7.e_27.7.e,2009,30000
IE_Otter_10<24m,PTM_SPF_27.7.g_27.7.g,2009,415910
IE_Otter_10<24m,PTM_SPF_27.7.g_27.7.g,2010,660913
IE_Otter_10<24m,PTM_SPF_27.7.g_27.7.g,2011,1090419
IE_Otter_10<24m,PTM_SPF_27.7.g_27.7.g,2012,1600335
IE_Otter_10<24m,PTM_SPF_27.7.g_27.7.g,2013,1283172
IE_Otter_10<24m,PTM_SPF_27.7.g_27.7.g,2014,907555
IE_Otter_10<24m,PTM_SPF_27.7.g_27.7.g,2015,1026421
IE_Otter_10<24m,PTM_SPF_27.7.g_27.7.g,2016,1273844
IE_Otter_10<24m,PTM_SPF_27.7.g_27.7.g,2017,628474
IE_Otter_10<24m,PTM_SPF_27.7.g_27.7.g,2018,389862
IE_Otter_10<24m,PTM_SPF_27.7.g_27.7.g,2019,53196
IE_Otter_10<24m,PTM_SPF_27.7.j_27.7.j,2009,796330
IE_Otter_10<24m,PTM_SPF_27.7.j_27.7.j,2010,680220
IE_Otter_10<24m,PTM_SPF_27.7.j_27.7.j,2011,346750
IE_Otter_10<24m,PTM_SPF_27.7.j_27.7.j,2012,795910
IE_Otter_10<24m,PTM_SPF_27.7.j_27.7.j,2013,736840
IE_Otter_10<24m,PTM_SPF_27.7.j_27.7.j,2014,173100
IE_Otter_10<24m,PTM_SPF_27.7.j_27.7.j,2015,262510
IE_Otter_10<24m,PTM_SPF_27.7.j_27.7.j,2016,240710
IE_Otter_10<24m,PTM_SPF_27.7.j_27.7.j,2017,121670
IE_Otter_10<24m,PTM_SPF_27.7.j_27.7.j,2018,222040
IE_Otter_10<24m,PTM_SPF_27.7.j_27.7.j,2019,92100
IE_Otter_10<24m,PTM_SPF_27.7.k_27.7.k,2009,17600
IE_Otter_10<24m,PTM_SPF_27.7.k_27.7.k,2011,3528
IE_Otter_10<24m,PTM_SPF_27.7.k_27.7.k,2012,173736
IE_Otter_10<24m,PTM_SPF_27.7.k_27.7.k,2015,23968
IE_Otter_10<24m,PTM_SPF_27.7.k_27.7.k,2016,39496
IE_Otter_10<24m,SSC_DEF_27.7.b_27.7.b,2009,765
IE_Otter_10<24m,SSC_DEF_27.7.b_27.7.b,2011,40824
IE_Otter_10<24m,SSC_DEF_27.7.b_27.7.b,2012,8064
IE_Otter_10<24m,SSC_DEF_27.7.b_27.7.b,2013,158940
IE_Otter_10<24m,SSC_DEF_27.7.b_27.7.b,2014,174141
IE_Otter_10<24m,SSC_DEF_27.7.b_27.7.b,2015,67392
IE_Otter_10<24m,SSC_DEF_27.7.b_27.7.b,2016,138618
IE_Otter_10<24m,SSC_DEF_27.7.b_27.7.b,2017,89343
IE_Otter_10<24m,SSC_DEF_27.7.b_27.7.b,2018,95850
IE_Otter_10<24m,SSC_DEF_27.7.b_27.7.b,2019,11142
IE_Otter_10<24m,SSC_DEF_27.7.c_27.7.c,2018,3682
IE_Otter_10<24m,SSC_DEF_27.7.d_27.7.d,2017,1300
IE_Otter_10<24m,SSC_DEF_27.7.d_27.7.d,2019,2240
IE_Otter_10<24m,SSC_DEF_27.7.f_27.7.f,2011,49905
IE_Otter_10<24m,SSC_DEF_27.7.f_27.7.f,2012,6624
IE_Otter_10<24m,SSC_DEF_27.7.f_27.7.f,2015,2781
IE_Otter_10<24m,SSC_DEF_27.7.f_27.7.f,2017,5562
IE_Otter_10<24m,SSC_DEF_27.7.g_27.7.g,2009,644193
IE_Otter_10<24m,SSC_DEF_27.7.g_27.7.g,2010,838497
IE_Otter_10<24m,SSC_DEF_27.7.g_27.7.g,2011,2790128
IE_Otter_10<24m,SSC_DEF_27.7.g_27.7.g,2012,3195522
IE_Otter_10<24m,SSC_DEF_27.7.g_27.7.g,2013,2985488
IE_Otter_10<24m,SSC_DEF_27.7.g_27.7.g,2014,3493039
IE_Otter_10<24m,SSC_DEF_27.7.g_27.7.g,2015,2827682
IE_Otter_10<24m,SSC_DEF_27.7.g_27.7.g,2016,3411243
IE_Otter_10<24m,SSC_DEF_27.7.g_27.7.g,2017,3017608
IE_Otter_10<24m,SSC_DEF_27.7.g_27.7.g,2018,2811292
IE_Otter_10<24m,SSC_DEF_27.7.g_27.7.g,2019,3882472
IE_Otter_10<24m,SSC_DEF_27.7.h_27.7.h,2010,5888
IE_Otter_10<24m,SSC_DEF_27.7.j_27.7.j,2009,67360
IE_Otter_10<24m,SSC_DEF_27.7.j_27.7.j,2010,110290
IE_Otter_10<24m,SSC_DEF_27.7.j_27.7.j,2011,286260
IE_Otter_10<24m,SSC_DEF_27.7.j_27.7.j,2012,648980
IE_Otter_10<24m,SSC_DEF_27.7.j_27.7.j,2013,1086870
IE_Otter_10<24m,SSC_DEF_27.7.j_27.7.j,2014,1186290
IE_Otter_10<24m,SSC_DEF_27.7.j_27.7.j,2015,1393760
IE_Otter_10<24m,SSC_DEF_27.7.j_27.7.j,2016,1386960
IE_Otter_10<24m,SSC_DEF_27.7.j_27.7.j,2017,1145970
IE_Otter_10<24m,SSC_DEF_27.7.j_27.7.j,2018,1328380
IE_Otter_10<24m,SSC_DEF_27.7.j_27.7.j,2019,1254340
IE_Otter_24<40m,OTB_CEP_27.7.e_27.7.e,2019,14760
IE_Otter_24<40m,OTB_CRU_27.7.b_27.7.b,2009,1208700
IE_Otter_24<40m,OTB_CRU_27.7.b_27.7.b,2010,1407321
IE_Otter_24<40m,OTB_CRU_27.7.b_27.7.b,2011,1460124
IE_Otter_24<40m,OTB_CRU_27.7.b_27.7.b,2012,3057192
IE_Otter_24<40m,OTB_CRU_27.7.b_27.7.b,2013,2670876
IE_Otter_24<40m,OTB_CRU_27.7.b_27.7.b,2014,1698903
IE_Otter_24<40m,OTB_CRU_27.7.b_27.7.b,2015,760788
IE_Otter_24<40m,OTB_CRU_27.7.b_27.7.b,2016,1395972
IE_Otter_24<40m,OTB_CRU_27.7.b_27.7.b,2017,787716
IE_Otter_24<40m,OTB_CRU_27.7.b_27.7.b,2018,654093
IE_Otter_24<40m,OTB_CRU_27.7.b_27.7.b,2019,563508
IE_Otter_24<40m,OTB_CRU_27.7.c_27.7.c,2009,156037
IE_Otter_24<40m,OTB_CRU_27.7.c_27.7.c,2010,1002540
IE_Otter_24<40m,OTB_CRU_27.7.c_27.7.c,2011,710024
IE_Otter_24<40m,OTB_CRU_27.7.c_27.7.c,2012,1193087
IE_Otter_24<40m,OTB_CRU_27.7.c_27.7.c,2013,858634
IE_Otter_24<40m,OTB_CRU_27.7.c_27.7.c,2014,613228
IE_Otter_24<40m,OTB_CRU_27.7.c_27.7.c,2015,277165
IE_Otter_24<40m,OTB_CRU_27.7.c_27.7.c,2016,778827
IE_Otter_24<40m,OTB_CRU_27.7.c_27.7.c,2017,1085259
IE_Otter_24<40m,OTB_CRU_27.7.c_27.7.c,2018,2063887
IE_Otter_24<40m,OTB_CRU_27.7.c_27.7.c,2019,1315993
IE_Otter_24<40m,OTB_CRU_27.7.f_27.7.f,2015,7569
IE_Otter_24<40m,OTB_CRU_27.7.f_27.7.f,2016,19827
IE_Otter_24<40m,OTB_CRU_27.7.f_27.7.f,2019,8262
IE_Otter_24<40m,OTB_CRU_27.7.g_27.7.g,2009,4335430
IE_Otter_24<40m,OTB_CRU_27.7.g_27.7.g,2010,4260806
IE_Otter_24<40m,OTB_CRU_27.7.g_27.7.g,2011,2808509
IE_Otter_24<40m,OTB_CRU_27.7.g_27.7.g,2012,4411011
IE_Otter_24<40m,OTB_CRU_27.7.g_27.7.g,2013,5430425
IE_Otter_24<40m,OTB_CRU_27.7.g_27.7.g,2014,5047306
IE_Otter_24<40m,OTB_CRU_27.7.g_27.7.g,2015,5708571
IE_Otter_24<40m,OTB_CRU_27.7.g_27.7.g,2016,6966300
IE_Otter_24<40m,OTB_CRU_27.7.g_27.7.g,2017,5480057
IE_Otter_24<40m,OTB_CRU_27.7.g_27.7.g,2018,4650822
IE_Otter_24<40m,OTB_CRU_27.7.g_27.7.g,2019,5767234
IE_Otter_24<40m,OTB_CRU_27.7.h_27.7.h,2009,310432
IE_Otter_24<40m,OTB_CRU_27.7.h_27.7.h,2010,64312
IE_Otter_24<40m,OTB_CRU_27.7.h_27.7.h,2011,181176
IE_Otter_24<40m,OTB_CRU_27.7.h_27.7.h,2012,623320
IE_Otter_24<40m,OTB_CRU_27.7.h_27.7.h,2013,608120
IE_Otter_24<40m,OTB_CRU_27.7.h_27.7.h,2014,1465056
IE_Otter_24<40m,OTB_CRU_27.7.h_27.7.h,2015,1911784
IE_Otter_24<40m,OTB_CRU_27.7.h_27.7.h,2016,1304664
IE_Otter_24<40m,OTB_CRU_27.7.h_27.7.h,2017,752168
IE_Otter_24<40m,OTB_CRU_27.7.h_27.7.h,2018,1560432
IE_Otter_24<40m,OTB_CRU_27.7.h_27.7.h,2019,2901208
IE_Otter_24<40m,OTB_CRU_27.7.j_27.7.j,2009,126880
IE_Otter_24<40m,OTB_CRU_27.7.j_27.7.j,2010,13050
IE_Otter_24<40m,OTB_CRU_27.7.j_27.7.j,2011,140700
IE_Otter_24<40m,OTB_CRU_27.7.j_27.7.j,2012,292550
IE_Otter_24<40m,OTB_CRU_27.7.j_27.7.j,2013,168460
IE_Otter_24<40m,OTB_CRU_27.7.j_27.7.j,2014,184020
IE_Otter_24<40m,OTB_CRU_27.7.j_27.7.j,2015,143490
IE_Otter_24<40m,OTB_CRU_27.7.j_27.7.j,2016,354860
IE_Otter_24<40m,OTB_CRU_27.7.j_27.7.j,2017,568620
IE_Otter_24<40m,OTB_CRU_27.7.j_27.7.j,2018,764510
IE_Otter_24<40m,OTB_CRU_27.7.j_27.7.j,2019,180830
IE_Otter_24<40m,OTB_CRU_27.7.k_27.7.k,2009,2008032
IE_Otter_24<40m,OTB_CRU_27.7.k_27.7.k,2010,3340232
IE_Otter_24<40m,OTB_CRU_27.7.k_27.7.k,2011,6718936
IE_Otter_24<40m,OTB_CRU_27.7.k_27.7.k,2012,6071088
IE_Otter_24<40m,OTB_CRU_27.7.k_27.7.k,2013,6163368
IE_Otter_24<40m,OTB_CRU_27.7.k_27.7.k,2014,6264448
IE_Otter_24<40m,OTB_CRU_27.7.k_27.7.k,2015,7352496
IE_Otter_24<40m,OTB_CRU_27.7.k_27.7.k,2016,8269984
IE_Otter_24<40m,OTB_CRU_27.7.k_27.7.k,2017,7840720
IE_Otter_24<40m,OTB_CRU_27.7.k_27.7.k,2018,7509912
IE_Otter_24<40m,OTB_CRU_27.7.k_27.7.k,2019,6525152
IE_Otter_24<40m,OTB_DEF_27.7.b_27.7.b,2009,2566836
IE_Otter_24<40m,OTB_DEF_27.7.b_27.7.b,2010,3069513
IE_Otter_24<40m,OTB_DEF_27.7.b_27.7.b,2011,3150990
IE_Otter_24<40m,OTB_DEF_27.7.b_27.7.b,2012,3324249
IE_Otter_24<40m,OTB_DEF_27.7.b_27.7.b,2013,2894976
IE_Otter_24<40m,OTB_DEF_27.7.b_27.7.b,2014,2880387
IE_Otter_24<40m,OTB_DEF_27.7.b_27.7.b,2015,2603781
IE_Otter_24<40m,OTB_DEF_27.7.b_27.7.b,2016,2079594
IE_Otter_24<40m,OTB_DEF_27.7.b_27.7.b,2017,2269233
IE_Otter_24<40m,OTB_DEF_27.7.b_27.7.b,2018,2768301
IE_Otter_24<40m,OTB_DEF_27.7.b_27.7.b,2019,1627245
IE_Otter_24<40m,OTB_DEF_27.7.c_27.7.c,2009,892486
IE_Otter_24<40m,OTB_DEF_27.7.c_27.7.c,2010,1242878
IE_Otter_24<40m,OTB_DEF_27.7.c_27.7.c,2011,700238
IE_Otter_24<40m,OTB_DEF_27.7.c_27.7.c,2012,641228
IE_Otter_24<40m,OTB_DEF_27.7.c_27.7.c,2013,781361
IE_Otter_24<40m,OTB_DEF_27.7.c_27.7.c,2014,1008273
IE_Otter_24<40m,OTB_DEF_27.7.c_27.7.c,2015,1022007
IE_Otter_24<40m,OTB_DEF_27.7.c_27.7.c,2016,652841
IE_Otter_24<40m,OTB_DEF_27.7.c_27.7.c,2017,682164
IE_Otter_24<40m,OTB_DEF_27.7.c_27.7.c,2018,666932
IE_Otter_24<40m,OTB_DEF_27.7.c_27.7.c,2019,582904
IE_Otter_24<40m,OTB_DEF_27.7.d_27.7.d,2012,2265
IE_Otter_24<40m,OTB_DEF_27.7.d_27.7.d,2013,2100
IE_Otter_24<40m,OTB_DEF_27.7.e_27.7.e,2012,66368
IE_Otter_24<40m,OTB_DEF_27.7.e_27.7.e,2013,101504
IE_Otter_24<40m,OTB_DEF_27.7.e_27.7.e,2014,3904
IE_Otter_24<40m,OTB_DEF_27.7.e_27.7.e,2015,35136
IE_Otter_24<40m,OTB_DEF_27.7.e_27.7.e,2016,183488
IE_Otter_24<40m,OTB_DEF_27.7.e_27.7.e,2017,1892064
IE_Otter_24<40m,OTB_DEF_27.7.e_27.7.e,2018,2422696
IE_Otter_24<40m,OTB_DEF_27.7.e_27.7.e,2019,1167464
IE_Otter_24<40m,OTB_DEF_27.7.f_27.7.f,2009,120645
IE_Otter_24<40m,OTB_DEF_27.7.f_27.7.f,2010,24156
IE_Otter_24<40m,OTB_DEF_27.7.f_27.7.f,2011,5400
IE_Otter_24<40m,OTB_DEF_27.7.f_27.7.f,2014,15660
IE_Otter_24<40m,OTB_DEF_27.7.f_27.7.f,2015,92646
IE_Otter_24<40m,OTB_DEF_27.7.f_27.7.f,2016,63315
IE_Otter_24<40m,OTB_DEF_27.7.f_27.7.f,2017,188262
IE_Otter_24<40m,OTB_DEF_27.7.f_27.7.f,2018,246438
IE_Otter_24<40m,OTB_DEF_27.7.f_27.7.f,2019,55170
IE_Otter_24<40m,OTB_DEF_27.7.g_27.7.g,2009,3846546
IE_Otter_24<40m,OTB_DEF_27.7.g_27.7.g,2010,4602345
IE_Otter_24<40m,OTB_DEF_27.7.g_27.7.g,2011,4379705
IE_Otter_24<40m,OTB_DEF_27.7.g_27.7.g,2012,5293244
IE_Otter_24<40m,OTB_DEF_27.7.g_27.7.g,2013,5902358
IE_Otter_24<40m,OTB_DEF_27.7.g_27.7.g,2014,5668377
IE_Otter_24<40m,OTB_DEF_27.7.g_27.7.g,2015,7521514
IE_Otter_24<40m,OTB_DEF_27.7.g_27.7.g,2016,9026369
IE_Otter_24<40m,OTB_DEF_27.7.g_27.7.g,2017,8994469
IE_Otter_24<40m,OTB_DEF_27.7.g_27.7.g,2018,7911750
IE_Otter_24<40m,OTB_DEF_27.7.g_27.7.g,2019,4889533
IE_Otter_24<40m,OTB_DEF_27.7.h_27.7.h,2009,157304
IE_Otter_24<40m,OTB_DEF_27.7.h_27.7.h,2010,144896
IE_Otter_24<40m,OTB_DEF_27.7.h_27.7.h,2011,1492960
IE_Otter_24<40m,OTB_DEF_27.7.h_27.7.h,2012,1518536
IE_Otter_24<40m,OTB_DEF_27.7.h_27.7.h,2013,1588408
IE_Otter_24<40m,OTB_DEF_27.7.h_27.7.h,2014,1318160
IE_Otter_24<40m,OTB_DEF_27.7.h_27.7.h,2015,1659744
IE_Otter_24<40m,OTB_DEF_27.7.h_27.7.h,2016,1444112
IE_Otter_24<40m,OTB_DEF_27.7.h_27.7.h,2017,2178416
IE_Otter_24<40m,OTB_DEF_27.7.h_27.7.h,2018,1829400
IE_Otter_24<40m,OTB_DEF_27.7.h_27.7.h,2019,1842272
IE_Otter_24<40m,OTB_DEF_27.7.j_27.7.j,2009,2855200
IE_Otter_24<40m,OTB_DEF_27.7.j_27.7.j,2010,5641250
IE_Otter_24<40m,OTB_DEF_27.7.j_27.7.j,2011,5383330
IE_Otter_24<40m,OTB_DEF_27.7.j_27.7.j,2012,4408470
IE_Otter_24<40m,OTB_DEF_27.7.j_27.7.j,2013,4671590
IE_Otter_24<40m,OTB_DEF_27.7.j_27.7.j,2014,3809370
IE_Otter_24<40m,OTB_DEF_27.7.j_27.7.j,2015,3068940
IE_Otter_24<40m,OTB_DEF_27.7.j_27.7.j,2016,2960560
IE_Otter_24<40m,OTB_DEF_27.7.j_27.7.j,2017,3520180
IE_Otter_24<40m,OTB_DEF_27.7.j_27.7.j,2018,3830030
IE_Otter_24<40m,OTB_DEF_27.7.j_27.7.j,2019,3560830
IE_Otter_24<40m,OTB_DEF_27.7.k_27.7.k,2009,753952
IE_Otter_24<40m,OTB_DEF_27.7.k_27.7.k,2010,873688
IE_Otter_24<40m,OTB_DEF_27.7.k_27.7.k,2011,992528
IE_Otter_24<40m,OTB_DEF_27.7.k_27.7.k,2012,296864
IE_Otter_24<40m,OTB_DEF_27.7.k_27.7.k,2013,802736
IE_Otter_24<40m,OTB_DEF_27.7.k_27.7.k,2014,992056
IE_Otter_24<40m,OTB_DEF_27.7.k_27.7.k,2015,1309264
IE_Otter_24<40m,OTB_DEF_27.7.k_27.7.k,2016,627368
IE_Otter_24<40m,OTB_DEF_27.7.k_27.7.k,2017,459552
