Country,Year,Quarter,Metier,Vessel_length,Area,kw_days,Days_at_sea,No_vessels
NL,2011,Q3,TBB_DEF,24<40m,27.3.a,1200,1,1
NL,2011,Q3,TBB_DEF,24<40m,27.4.b,32381,30,3
NL,2011,Q3,TBB_DEF,>=40m,27.4.b,399341,256,11
NL,2011,Q3,TBB_DEF,10<24m,27.4.b,884,4,1
NL,2011,Q3,TBB_DEF,10<24m,27.4.c,1544,7,2
NL,2011,Q3,TBB_DEF,24<40m,27.4.b,40260,30,1
NL,2011,Q3,TBB_DEF,<10m,27.4.c,1128,3,1
NL,2011,Q3,TBB_DEF,>=40m,27.4.b,1933298.37,1307,44
NL,2011,Q3,TBB_DEF,>=40m,27.4.c,2859147.63,1862,47
NL,2011,Q3,TBB_DEF,10<24m,27.4.b,4199,19,4
NL,2011,Q3,TBB_DEF,10<24m,27.4.c,87430.3,396,31
NL,2011,Q3,TBB_DEF,10<24m,27.7.d,12751.7,58,5
NL,2011,Q3,TBB_DEF,24<40m,27.4.b,330103.22,295,14
NL,2011,Q3,TBB_DEF,24<40m,27.4.c,607861.28,971,34
NL,2011,Q3,TBB_DEF,24<40m,27.7.d,1432.5,2,1
NL,2011,Q4,HMD_MOL,24<40m,27.4.c,4249,7,1
NL,2011,Q4,HMD_MOL,24<40m,27.4.c,9448,17,2
NL,2011,Q4,MIS_MIS,<10m,27.4.c,4122.76,80,105
NL,2011,Q4,MIS_MIS,>=40m,27.4.b,17641.24,10,3
NL,2011,Q4,MIS_MIS,>=40m,27.4.c,49023.32,33,3
NL,2011,Q4,MIS_MIS,>=40m,27.6.a,35700,17,2
NL,2011,Q4,MIS_MIS,>=40m,27.7.d,123032.44,58,3
NL,2011,Q4,MIS_MIS,>=40m,27.7.e,77045.42,36,3
NL,2011,Q4,MIS_MIS,>=40m,27.7.h,12041.67,6,2
NL,2011,Q4,MIS_MIS,10<24m,27.4.b,38431.42,163,5
NL,2011,Q4,MIS_MIS,10<24m,27.4.c,20419.4,124,40
NL,2011,Q4,MIS_MIS,24<40m,27.4.b,77520.08,161,2
NL,2011,Q4,MIS_MIS,24<40m,27.4.c,18364.29,44,9
NL,2011,Q4,MIS_MIS,24<40m,27.7.d,8074.5,10,1
NL,2011,Q4,MIS_MIS,24<40m,27.7.e,1153.5,2,1
NL,2011,Q4,OTB_DEF,>=40m,27.4.b,18000,12,1
NL,2011,Q4,OTB_DEF,10<24m,27.4.b,10450.67,37,4
NL,2011,Q4,OTB_DEF,10<24m,27.4.c,8939.33,41,8
NL,2011,Q4,OTB_DEF,24<40m,27.4.b,30903.38,35,2
NL,2011,Q4,OTB_DEF,24<40m,27.4.c,1767,7,2
NL,2011,Q4,OTB_DEF,>=40m,27.4.b,5884,4,1
NL,2011,Q4,OTB_DEF,10<24m,27.4.b,9926,26,2
NL,2011,Q4,OTB_DEF,24<40m,27.4.b,10592,8,1
NL,2011,Q4,OTB_DEF,<10m,27.4.c,92,1,4
NL,2011,Q4,OTB_DEF,10<24m,27.4.c,440,2,2
NL,2011,Q4,OTB_DEF,<10m,27.4.c,264.5,7,10
NL,2011,Q4,OTB_DEF,>=40m,27.4.b,23536,16,1
NL,2011,Q4,OTB_DEF,>=40m,27.4.c,5884,4,1
NL,2011,Q4,OTB_DEF,10<24m,27.4.b,155543,683,26
NL,2011,Q4,OTB_DEF,10<24m,27.4.c,7726,26,9
NL,2011,Q4,OTB_DEF,10<24m,27.7.d,5304,24,1
NL,2011,Q4,OTB_DEF,24<40m,27.4.b,98644.29,290,11
NL,2011,Q4,OTB_DEF,24<40m,27.4.c,1989,9,3
NL,2011,Q4,OTB_DEF,24<40m,27.6.a,4920,6,1
NL,2011,Q4,OTM_SPF,>=40m,27.4.a,1481551.25,264,11
NL,2011,Q4,OTM_SPF,>=40m,27.4.b,97280.62,19,4
NL,2011,Q4,OTM_SPF,>=40m,27.4.c,179495.57,54,6
NL,2011,Q4,OTM_SPF,>=40m,27.6.a,1007603.58,142,9
NL,2011,Q4,OTM_SPF,>=40m,27.7.a,10240.24,3,1
NL,2011,Q4,OTM_SPF,>=40m,27.7.b,156690.2,24,5
NL,2011,Q4,OTM_SPF,>=40m,27.7.c,588446.86,61,5
NL,2011,Q4,OTM_SPF,>=40m,27.7.d,1070939.83,276,13
NL,2011,Q4,OTM_SPF,>=40m,27.7.e,380429.08,106,10
NL,2011,Q4,OTM_SPF,>=40m,27.7.h,286102.9,62,7
NL,2011,Q4,OTM_SPF,>=40m,27.7.j,32925.33,3,2
NL,2011,Q4,OTM_SPF,>=40m,27.8.b,15030.75,5,1
NL,2011,Q4,OTM_SPF,10<24m,27.4.c,3094,14,7
NL,2011,Q4,SDN_all,10<24m,27.4.b,762,6,1
NL,2011,Q4,SDN_all,24<40m,27.4.c,1500,3,1
NL,2011,Q4,SDN_all,24<40m,27.7.d,11500,23,1
NL,2011,Q4,SDN_all,24<40m,27.7.e,1500,3,1
NL,2011,Q4,SSC_DEF,24<40m,27.4.b,35362.6,58,6
NL,2011,Q4,SSC_DEF,24<40m,27.4.c,28754,49,5
NL,2011,Q4,SSC_DEF,24<40m,27.7.d,202676.65,271,13
NL,2011,Q4,SSC_DEF,24<40m,27.7.e,18462.58,25,2
NL,2011,Q4,SSC_DEF,24<40m,27.7.j,525,1,1
NL,2011,Q4,TBB_CRU,10<24m,27.4.b,202264.99,969,53
NL,2011,Q4,TBB_CRU,10<24m,27.4.c,482808.05,2413,120
NL,2011,Q4,TBB_CRU,24<40m,27.4.b,43605.33,198,11
NL,2011,Q4,TBB_CRU,24<40m,27.4.c,97241.67,440,19
NL,2011,Q4,TBB_DEF,10<24m,27.4.b,880,4,1
NL,2011,Q4,TBB_DEF,10<24m,27.4.c,559,3,2
NL,2011,Q4,TBB_DEF,24<40m,27.4.b,38292.75,37,3
NL,2011,Q4,TBB_DEF,>=40m,27.4.b,37941,24,3
NL,2011,Q4,TBB_DEF,24<40m,27.4.c,442,2,1
NL,2011,Q4,TBB_DEF,<10m,27.4.c,11,1,1
NL,2011,Q4,TBB_DEF,>=40m,27.4.b,2365803.25,1572,47
NL,2011,Q4,TBB_DEF,>=40m,27.4.c,2936165.16,1913,54
NL,2011,Q4,TBB_DEF,10<24m,27.4.b,4022.2,18,4
NL,2011,Q4,TBB_DEF,10<24m,27.4.c,68086.87,311,27
NL,2011,Q4,TBB_DEF,10<24m,27.7.d,11514.1,52,7
NL,2011,Q4,TBB_DEF,24<40m,27.4.b,404897.25,347,17
NL,2011,Q4,TBB_DEF,24<40m,27.4.c,671303.21,858,33
NL,2011,Q4,TBB_DEF,24<40m,27.7.d,17428.75,18,1
NL,2012,Q1,HMD_MOL,24<40m,27.4.c,3780,7,1
NL,2012,Q1,MIS_MIS,<10m,27.4.c,12307.17,176,60
NL,2012,Q1,MIS_MIS,>=40m,27.4.b,10508.57,6,1
NL,2012,Q1,MIS_MIS,>=40m,27.4.c,4203.43,2,2
NL,2012,Q1,MIS_MIS,>=40m,27.7.d,12631.94,6,2
NL,2012,Q1,MIS_MIS,>=40m,27.7.e,73784.72,35,2
NL,2012,Q1,MIS_MIS,>=40m,27.7.h,54541.67,26,2
NL,2012,Q1,MIS_MIS,>=40m,27.7.j,134052.08,63,2
NL,2012,Q1,MIS_MIS,>=40m,27.8.b,7437.5,4,1
NL,2012,Q1,MIS_MIS,10<24m,27.4.b,11688.96,62,8
NL,2012,Q1,MIS_MIS,10<24m,27.4.c,53957.67,338,34
NL,2012,Q1,MIS_MIS,24<40m,27.4.b,28555,61,3
NL,2012,Q1,MIS_MIS,24<40m,27.4.c,14547.42,40,6
NL,2012,Q1,MIS_MIS,24<40m,27.7.d,6600.58,9,1
NL,2012,Q1,MIS_MIS,24<40m,27.7.e,12624.42,16,1
NL,2012,Q1,OTB_DEF,10<24m,27.4.b,11957.62,50,5
NL,2012,Q1,OTB_DEF,10<24m,27.4.c,28775.92,131,11
NL,2012,Q1,OTB_DEF,24<40m,27.4.c,3536,16,1
NL,2012,Q1,OTB_DEF,<10m,27.4.c,96,1,3
NL,2012,Q1,OTB_DEF,>=40m,27.4.b,13239,9,1
NL,2012,Q1,OTB_DEF,10<24m,27.4.b,41712.62,161,7
NL,2012,Q1,OTB_DEF,24<40m,27.4.b,16688,23,3
NL,2012,Q1,OTB_DEF,10<24m,27.4.c,360,4,2
NL,2012,Q1,OTB_DEF,<10m,27.4.c,70,1,4
NL,2012,Q1,OTB_DEF,10<24m,27.4.b,72943.38,315,13
NL,2012,Q1,OTB_DEF,10<24m,27.4.c,1708,8,4
NL,2012,Q1,OTB_DEF,10<24m,27.7.d,8397,37,2
NL,2012,Q1,OTB_DEF,10<24m,27.7.e,441,1,1
NL,2012,Q1,OTB_DEF,10<24m,27.7.f,441,1,1
NL,2012,Q1,OTB_DEF,24<40m,27.4.b,78822.25,207,7
NL,2012,Q1,OTB_DEF,24<40m,27.6.a,828.75,4,1
NL,2012,Q1,OTM_SPF,>=40m,27.4.b,8289.1,3,2
NL,2012,Q1,OTM_SPF,>=40m,27.4.c,14670,10,1
NL,2012,Q1,OTM_SPF,>=40m,27.6.a,561286.22,113,10
NL,2012,Q1,OTM_SPF,>=40m,27.6.b,22123.71,7,2
NL,2012,Q1,OTM_SPF,>=40m,27.7.b,1486155.35,223,16
NL,2012,Q1,OTM_SPF,>=40m,27.7.c,537583.37,81,9
NL,2012,Q1,OTM_SPF,>=40m,27.7.d,46146.52,18,4
NL,2012,Q1,OTM_SPF,>=40m,27.7.e,4449.5,1,1
NL,2012,Q1,OTM_SPF,>=40m,27.7.h,6857.14,3,1
NL,2012,Q1,OTM_SPF,>=40m,27.7.j,1133360.93,305,14
NL,2012,Q1,OTM_SPF,>=40m,27.7.k,10729.12,3,2
NL,2012,Q1,OTM_SPF,>=40m,27.8.b,96925.45,30,3
NL,2012,Q1,OTM_SPF,>=40m,27.8.c,3520,1,1
NL,2012,Q1,OTM_SPF,10<24m,27.4.c,884,4,10
NL,2012,Q1,SDN_all,24<40m,27.7.d,14208.33,28,1
NL,2012,Q1,SDN_all,24<40m,27.7.e,3291.67,7,1
NL,2012,Q1,SSC_DEF,24<40m,27.4.c,1586.08,3,2
NL,2012,Q1,SSC_DEF,24<40m,27.7.d,223848.3,346,12
NL,2012,Q1,SSC_DEF,24<40m,27.7.e,64723.07,89,7
NL,2012,Q1,SSC_DEF,24<40m,27.7.j,3780,5,1
NL,2012,Q1,SSC_DEF,24<40m,27.8.b,1102.5,2,1
NL,2012,Q1,TBB_CRU,10<24m,27.4.b,363359.25,1706,73
NL,2012,Q1,TBB_CRU,10<24m,27.4.c,249578.41,1230,103
NL,2012,Q1,TBB_CRU,24<40m,27.4.b,127624.78,578,21
NL,2012,Q1,TBB_CRU,24<40m,27.4.c,41901.22,190,15
NL,2012,Q1,TBB_DEF,>=40m,27.4.b,58650,36,6
NL,2012,Q1,TBB_DEF,>=40m,27.4.b,207723.67,134,15
NL,2012,Q1,TBB_DEF,>=40m,27.4.c,14700,10,1
NL,2012,Q1,TBB_DEF,24<40m,27.4.b,43217,27,4
NL,2012,Q1,TBB_DEF,24<40m,27.4.c,2210,10,1
NL,2012,Q1,TBB_DEF,>=40m,27.4.b,1860277.01,1259,46
NL,2012,Q1,TBB_DEF,>=40m,27.4.c,3129136.62,2042,57
NL,2012,Q1,TBB_DEF,10<24m,27.4.c,81612.75,371,18
NL,2012,Q1,TBB_DEF,10<24m,27.7.d,1620.67,7,4
NL,2012,Q1,TBB_DEF,24<40m,27.4.b,236377.88,253,14
NL,2012,Q1,TBB_DEF,24<40m,27.4.c,688177.7,918,26
NL,2012,Q1,TBB_DEF,24<40m,27.7.a,12032.73,11,1
NL,2012,Q1,TBB_DEF,24<40m,27.7.d,12670.3,13,2
NL,2012,Q1,TBB_DEF,24<40m,27.7.g,4803.27,4,2
NL,2012,Q2,HMD_MOL,24<40m,27.4.c,2700,5,1
NL,2012,Q2,MIS_MIS,<10m,27.4.c,31360,680,139
NL,2012,Q2,MIS_MIS,>=40m,27.4.a,146370,69,3
NL,2012,Q2,MIS_MIS,>=40m,27.4.b,17920,8,3
NL,2012,Q2,MIS_MIS,>=40m,27.4.c,2536,4,1
NL,2012,Q2,MIS_MIS,>=40m,27.7.j,25920,12,1
NL,2012,Q2,MIS_MIS,10<24m,27.4.b,35167,192,15
NL,2012,Q2,MIS_MIS,10<24m,27.4.c,82796.5,555,46
NL,2012,Q2,MIS_MIS,24<40m,27.4.b,9622.67,15,5
NL,2012,Q2,MIS_MIS,24<40m,27.4.c,38202.33,138,12
NL,2012,Q2,MIS_MIS,24<40m,27.7.a,442,2,1
NL,2012,Q2,MIS_MIS,24<40m,27.7.d,2307,3,1
NL,2012,Q2,MIS_MIS,24<40m,27.7.e,1744,8,1
NL,2012,Q2,MIS_MIS,24<40m,27.4.b,7355,5,1
NL,2012,Q2,OTB_DEF,>=40m,27.4.a,21734.03,15,1
NL,2012,Q2,OTB_DEF,>=40m,27.4.b,57699.97,39,1
NL,2012,Q2,OTB_DEF,10<24m,27.4.b,9958,35,4
NL,2012,Q2,OTB_DEF,10<24m,27.4.c,10524,48,6
NL,2012,Q2,OTB_DEF,24<40m,27.4.b,32124,36,2
NL,2012,Q2,OTB_DEF,24<40m,27.4.c,2652,12,1
NL,2012,Q2,OTB_DEF,>=40m,27.4.b,91202,62,2
NL,2012,Q2,OTB_DEF,10<24m,27.4.b,48508,211,10
NL,2012,Q2,OTB_DEF,24<40m,27.4.b,229930,232,8
NL,2012,Q2,OTB_DEF,24<40m,27.4.c,1471,1,1
NL,2012,Q2,OTB_DEF,24<40m,27.4.b,884,4,1
NL,2012,Q2,OTB_DEF,24<40m,27.4.c,1326,6,1
NL,2012,Q2,OTB_DEF,24<40m,27.4.c,221,1,1
NL,2012,Q2,OTB_DEF,<10m,27.4.c,60,2,1
NL,2012,Q2,OTB_DEF,>=40m,27.4.b,38246,26,2
NL,2012,Q2,OTB_DEF,10<24m,27.4.b,127735.2,568,25
NL,2012,Q2,OTB_DEF,10<24m,27.4.c,10354.8,47,11
NL,2012,Q2,OTB_DEF,24<40m,27.4.b,92767,320,10
NL,2012,Q2,OTB_DEF,24<40m,27.4.c,663,3,2
NL,2012,Q2,OTM_SPF,>=40m,27.4.a,190172.45,67,3
NL,2012,Q2,OTM_SPF,>=40m,27.4.b,33007.2,10,1
NL,2012,Q2,OTM_SPF,>=40m,27.6.a,585212.75,112,5
NL,2012,Q2,OTM_SPF,>=40m,27.7.b,72267.85,14,6
NL,2012,Q2,OTM_SPF,>=40m,27.7.c,313290.9,33,5
NL,2012,Q2,OTM_SPF,>=40m,27.7.d,79281.77,7,3
NL,2012,Q2,OTM_SPF,>=40m,27.7.j,1175797.68,158,7
NL,2012,Q2,OTM_SPF,>=40m,27.7.k,16657.89,1,1
NL,2012,Q2,SDN_all,24<40m,27.4.b,2500,5,1
NL,2012,Q2,SDN_all,24<40m,27.4.c,1500,3,1
NL,2012,Q2,SDN_all,24<40m,27.7.d,2000,4,1
NL,2012,Q2,SSC_DEF,10<24m,27.4.c,221,1,1
NL,2012,Q2,SSC_DEF,24<40m,27.4.b,114847.47,159,13
NL,2012,Q2,SSC_DEF,24<40m,27.4.c,60251.73,103,11
NL,2012,Q2,SSC_DEF,24<40m,27.7.d,142428.55,196,12
NL,2012,Q2,SSC_DEF,24<40m,27.7.e,17440.25,24,4
NL,2012,Q2,SSC_DEF,24<40m,27.7.j,221,1,1
NL,2012,Q2,TBB_CRU,10<24m,27.4.b,365926.6,1748,80
NL,2012,Q2,TBB_CRU,10<24m,27.4.c,581316.4,2932,122
NL,2012,Q2,TBB_CRU,24<40m,27.4.b,88567.73,393,18
NL,2012,Q2,TBB_CRU,24<40m,27.4.c,111469.27,505,20
NL,2012,Q2,TBB_DEF,>=40m,27.4.b,431053,296,12
NL,2012,Q2,TBB_DEF,24<40m,27.4.b,4100,5,1
NL,2012,Q2,TBB_DEF,>=40m,27.4.b,979630.75,656,22
NL,2012,Q2,TBB_DEF,>=40m,27.4.c,2666.25,1,1
NL,2012,Q2,TBB_DEF,10<24m,27.4.c,663,3,1
NL,2012,Q2,TBB_DEF,24<40m,27.4.b,173189,111,3
NL,2012,Q2,TBB_DEF,24<40m,27.4.c,1105,5,1
NL,2012,Q2,TBB_DEF,<10m,27.4.c,74,1,1
NL,2012,Q2,TBB_DEF,>=40m,27.4.b,636159.17,422,29
NL,2012,Q2,TBB_DEF,>=40m,27.4.c,2857745.83,1878,46
NL,2012,Q2,TBB_DEF,10<24m,27.4.b,110.5,1,1
NL,2012,Q2,TBB_DEF,10<24m,27.4.c,102885.05,468,27
NL,2012,Q2,TBB_DEF,10<24m,27.7.d,7171.45,32,6
NL,2012,Q2,TBB_DEF,10<24m,27.7.e,1105,5,1
NL,2012,Q2,TBB_DEF,24<40m,27.4.b,190170.7,197,10
NL,2012,Q2,TBB_DEF,24<40m,27.4.c,308357.55,682,19
NL,2012,Q2,TBB_DEF,24<40m,27.7.d,10743.75,11,1
NL,2012,Q3,HMD_MOL,24<40m,27.4.c,5940,11,1
NL,2012,Q3,MIS_MIS,<10m,27.4.b,85,1,1
NL,2012,Q3,MIS_MIS,<10m,27.4.c,19688.9,462,140
NL,2012,Q3,MIS_MIS,>=40m,27.4.a,196165,92,3
NL,2012,Q3,MIS_MIS,>=40m,27.4.b,66937.5,32,2
NL,2012,Q3,MIS_MIS,>=40m,27.4.c,4438,7,1
NL,2012,Q3,MIS_MIS,>=40m,27.7.d,11687.5,6,2
NL,2012,Q3,MIS_MIS,10<24m,27.4.b,27279.75,123,8
NL,2012,Q3,MIS_MIS,10<24m,27.4.c,81044.55,536,49
NL,2012,Q3,MIS_MIS,24<40m,27.4.b,16868,15,3
NL,2012,Q3,MIS_MIS,24<40m,27.4.c,25454,99,12
NL,2012,Q3,MIS_MIS,24<40m,27.7.e,654,3,1
NL,2012,Q3,MIS_MIS,24<40m,27.7.k,1526,7,1
NL,2012,Q3,MIS_MIS,>=40m,27.4.b,5884,4,1
NL,2012,Q3,MIS_MIS,24<40m,27.4.b,13068,9,1
NL,2012,Q3,OTB_DEF,10<24m,27.4.b,20459,74,5
NL,2012,Q3,OTB_DEF,10<24m,27.4.c,2210,10,1
NL,2012,Q3,OTB_DEF,>=40m,27.4.b,154455,105,2
NL,2012,Q3,OTB_DEF,10<24m,27.4.b,29777,127,6
NL,2012,Q3,OTB_DEF,10<24m,27.4.c,442,2,2
NL,2012,Q3,OTB_DEF,24<40m,27.4.b,193491,147,5
NL,2012,Q3,OTB_DEF,<10m,27.4.c,490,7,2
NL,2012,Q3,OTB_DEF,10<24m,27.4.c,8142,59,1
NL,2012,Q3,OTB_DEF,24<40m,27.4.c,442,2,1
NL,2012,Q3,OTB_DEF,<10m,27.4.c,60,2,1
NL,2012,Q3,OTB_DEF,>=40m,27.4.b,170636,116,2
NL,2012,Q3,OTB_DEF,10<24m,27.4.b,220327,961,25
NL,2012,Q3,OTB_DEF,10<24m,27.4.c,4046,19,10
NL,2012,Q3,OTB_DEF,24<40m,27.4.b,143390,443,12
NL,2012,Q3,OTB_DEF,24<40m,27.4.c,2210,10,2
NL,2012,Q3,OTM_SPF,>=40m,27.4.a,1470434.82,191,9
NL,2012,Q3,OTM_SPF,>=40m,27.4.b,271060.03,48,4
NL,2012,Q3,OTM_SPF,>=40m,27.4.c,11056.33,3,1
NL,2012,Q3,OTM_SPF,>=40m,27.6.a,204034.83,25,5
NL,2012,Q3,OTM_SPF,>=40m,27.7.b,88236,12,1
NL,2012,Q3,OTM_SPF,>=40m,27.7.c,19551,3,1
NL,2012,Q3,OTM_SPF,>=40m,27.7.d,9747,1,1
NL,2012,Q3,OTM_SPF,>=40m,27.7.h,9747,1,1
NL,2012,Q3,OTM_SPF,>=40m,27.7.j,399684,54,1
NL,2012,Q3,SDN_all,24<40m,27.4.b,3500,7,1
NL,2012,Q3,SDN_all,24<40m,27.4.c,17500,35,1
NL,2012,Q3,SDN_all,24<40m,27.7.d,1500,3,1
NL,2012,Q3,SSC_DEF,10<24m,27.4.c,442,2,1
NL,2012,Q3,SSC_DEF,24<40m,27.3.a,551.25,1,1
NL,2012,Q3,SSC_DEF,24<40m,27.4.b,228815.58,320,12
NL,2012,Q3,SSC_DEF,24<40m,27.4.c,108014.42,173,7
NL,2012,Q3,SSC_DEF,24<40m,27.7.d,19969.75,27,5
NL,2012,Q3,SSC_DEF,24<40m,27.7.e,23070,30,1
NL,2012,Q3,TBB_CRU,>=40m,27.3.a,2942,2,1
NL,2012,Q3,TBB_CRU,>=40m,27.4.b,2942,2,1
NL,2012,Q3,TBB_CRU,10<24m,27.4.b,258299.33,1243,68
NL,2012,Q3,TBB_CRU,10<24m,27.4.c,660254.67,3301,133
NL,2012,Q3,TBB_CRU,24<40m,27.4.b,63771.17,265,14
NL,2012,Q3,TBB_CRU,24<40m,27.4.c,127883.83,576,23
NL,2012,Q3,TBB_DEF,>=40m,27.4.b,437674,302,12
NL,2012,Q3,TBB_DEF,24<40m,27.4.b,20506,21,3
NL,2012,Q3,TBB_DEF,24<40m,27.4.c,1103,1,1
NL,2012,Q3,TBB_DEF,24<40m,27.7.d,955,1,1
NL,2012,Q3,TBB_DEF,24<40m,27.7.h,955,1,1
NL,2012,Q3,TBB_DEF,24<40m,27.8.b,7640,8,1
NL,2012,Q3,TBB_DEF,>=40m,27.4.b,376018,247,13
NL,2012,Q3,TBB_DEF,>=40m,27.4.c,1324,1,1
NL,2012,Q3,TBB_DEF,10<24m,27.4.c,221,1,2
NL,2012,Q3,TBB_DEF,24<40m,27.4.b,51130,34,2
NL,2012,Q3,TBB_DEF,>=40m,27.4.b,1218180.44,808,38
NL,2012,Q3,TBB_DEF,>=40m,27.4.c,2488108.56,1622,44
NL,2012,Q3,TBB_DEF,10<24m,27.4.b,1458.6,7,2
NL,2012,Q3,TBB_DEF,10<24m,27.4.c,71965.9,326,12
NL,2012,Q3,TBB_DEF,10<24m,27.7.d,2983.5,14,4
NL,2012,Q3,TBB_DEF,10<24m,27.7.g,884,4,1
NL,2012,Q3,TBB_DEF,24<40m,27.4.b,369640.86,356,17
NL,2012,Q3,TBB_DEF,24<40m,27.4.c,371395.39,632,20
NL,2012,Q3,TBB_DEF,24<40m,27.7.d,10934.75,11,1
NL,2012,Q4,HMD_MOL,>=40m,27.4.c,6340,10,1
NL,2012,Q4,HMD_MOL,24<40m,27.4.c,13990,26,2
NL,2012,Q4,MIS_MIS,<10m,27.4.c,5450.83,141,102
NL,2012,Q4,MIS_MIS,>=40m,27.4.c,13195.11,7,3
NL,2012,Q4,MIS_MIS,>=40m,27.7.d,127252.08,60,2
NL,2012,Q4,MIS_MIS,>=40m,27.7.e,113852.78,54,2
NL,2012,Q4,MIS_MIS,>=40m,27.7.h,52511.11,25,2
NL,2012,Q4,MIS_MIS,10<24m,27.4.b,18518.29,83,4
NL,2012,Q4,MIS_MIS,10<24m,27.4.c,9214.3,67,22
NL,2012,Q4,MIS_MIS,24<40m,27.4.b,18601,13,2
NL,2012,Q4,MIS_MIS,24<40m,27.4.c,17816.29,37,4
NL,2012,Q4,OTB_DEF,10<24m,27.4.b,2206,6,2
NL,2012,Q4,OTB_DEF,10<24m,27.4.c,8141,37,6
NL,2012,Q4,OTB_DEF,10<24m,27.7.h,221,1,1
NL,2012,Q4,OTB_DEF,24<40m,27.4.c,442,2,1
NL,2012,Q4,OTB_DEF,10<24m,27.4.a,276.25,1,1
NL,2012,Q4,OTB_DEF,10<24m,27.4.b,51836.75,207,6
NL,2012,Q4,OTB_DEF,24<40m,27.4.b,22336,16,2
NL,2012,Q4,OTB_DEF,<10m,27.4.c,700,10,2
NL,2012,Q4,OTB_DEF,10<24m,27.4.b,660,3,1
NL,2012,Q4,OTB_DEF,10<24m,27.4.c,3894,21,2
NL,2012,Q4,OTB_DEF,24<40m,27.4.c,884,4,1
NL,2012,Q4,OTB_DEF,<10m,27.4.c,99.5,7,12
NL,2012,Q4,OTB_DEF,10<24m,27.4.b,92007.25,383,14
NL,2012,Q4,OTB_DEF,10<24m,27.4.c,2768.08,13,4
NL,2012,Q4,OTB_DEF,10<24m,27.7.d,6703.67,30,1
NL,2012,Q4,OTB_DEF,24<40m,27.4.b,81352,202,7
NL,2012,Q4,OTM_SPF,>=40m,27.4.a,445030.97,61,5
NL,2012,Q4,OTM_SPF,>=40m,27.4.b,174642.21,31,4
NL,2012,Q4,OTM_SPF,>=40m,27.4.c,86558.17,32,3
NL,2012,Q4,OTM_SPF,>=40m,27.6.a,888584.24,125,7
NL,2012,Q4,OTM_SPF,>=40m,27.7.b,220898.37,35,5
NL,2012,Q4,OTM_SPF,>=40m,27.7.c,217864.68,29,3
NL,2012,Q4,OTM_SPF,>=40m,27.7.d,933015.52,159,7
NL,2012,Q4,OTM_SPF,>=40m,27.7.e,518926.08,79,6
NL,2012,Q4,OTM_SPF,>=40m,27.7.h,254673.61,40,6
NL,2012,Q4,OTM_SPF,>=40m,27.7.j,74150.19,10,2
NL,2012,Q4,OTM_SPF,10<24m,27.4.c,282,3,6
NL,2012,Q4,SDN_all,24<40m,27.7.d,18500,37,1
NL,2012,Q4,SSC_DEF,24<40m,27.4.b,66359.5,98,8
NL,2012,Q4,SSC_DEF,24<40m,27.4.c,21615.5,33,6
NL,2012,Q4,SSC_DEF,24<40m,27.7.d,215610.82,321,13
NL,2012,Q4,SSC_DEF,24<40m,27.7.e,45342.52,62,7
NL,2012,Q4,TBB_CRU,10<24m,27.4.b,357332.67,1693,72
NL,2012,Q4,TBB_CRU,10<24m,27.4.c,596627.53,2957,129
NL,2012,Q4,TBB_CRU,24<40m,27.4.b,117222.38,531,17
NL,2012,Q4,TBB_CRU,24<40m,27.4.c,106555.41,482,20
NL,2012,Q4,TBB_DEF,>=40m,27.4.b,10592,8,1
NL,2012,Q4,TBB_DEF,24<40m,27.4.b,39758.75,42,3
NL,2012,Q4,TBB_DEF,>=40m,27.4.b,83276.29,53,4
NL,2012,Q4,TBB_DEF,24<40m,27.4.b,24495,17,2
NL,2012,Q4,TBB_DEF,<10m,27.4.c,73,3,3
NL,2012,Q4,TBB_DEF,>=40m,27.4.b,2093876.57,1407,40
NL,2012,Q4,TBB_DEF,>=40m,27.4.c,2735800.14,1785,46
NL,2012,Q4,TBB_DEF,10<24m,27.4.c,69454,315,11
NL,2012,Q4,TBB_DEF,24<40m,27.4.b,410527.3,388,14
NL,2012,Q4,TBB_DEF,24<40m,27.4.c,497538.12,655,19
NL,2012,Q4,TBB_DEF,24<40m,27.7.d,15757.5,16,1
NL,2013,Q1,HMD_MOL,24<40m,27.4.c,10800,20,1
NL,2013,Q1,HMD_MOL,>=40m,27.4.c,19654,31,1
NL,2013,Q1,HMD_MOL,24<40m,27.4.c,4245,8,2
NL,2013,Q1,MIS_MIS,<10m,27.4.c,4666,104,56
NL,2013,Q1,MIS_MIS,>=40m,27.4.c,22297.5,14,2
NL,2013,Q1,MIS_MIS,>=40m,27.7.d,95807.14,45,2
NL,2013,Q1,MIS_MIS,>=40m,27.7.e,57982.14,27,2
NL,2013,Q1,MIS_MIS,>=40m,27.7.h,78898.21,37,2
NL,2013,Q1,MIS_MIS,10<24m,27.4.b,3122,14,1
NL,2013,Q1,MIS_MIS,10<24m,27.4.c,22792,144,30
NL,2013,Q1,MIS_MIS,24<40m,27.4.b,6624,9,1
NL,2013,Q1,MIS_MIS,24<40m,27.4.c,10948,30,5
NL,2013,Q1,NK_UND_,24<40m,27.4.c,254,2,1
NL,2013,Q1,OTB_DEF,>=40m,27.4.b,13239,9,1
NL,2013,Q1,OTB_DEF,10<24m,27.4.b,7288,28,2
NL,2013,Q1,OTB_DEF,10<24m,27.4.c,14741,67,7
NL,2013,Q1,OTB_DEF,24<40m,27.4.b,14760,18,1
