country,metier,year,landIC,percLandIC,landAccess,percLandAccess,matchTo
NL,SSC_DEF_>=120_0_0_all,2013,1404,0.99996541,NA,NA,
NL,SSC_DEF_>=120_0_0_all_FDF,2013,2792,0.999811055,NA,NA,
NL,SSC_DEF_all_0_0_all,2013,NA,NA,5105.15,0.919355054,SSC_DEF_100-119_0_0_all
NL,TBB_CRU_16-31_0_0_all,2013,178544,0.987475254,285.14,0.999869049,
NL,TBB_DEF_100-119_0_0_all,2013,8305232,0.823207863,5803.76,0.893443287,
NL,TBB_DEF_16-31_0_0_all,2013,NA,NA,13.4,0.999937062,TBB_CRU_16-31_0_0_all
NL,TBB_DEF_70-99_0_0_all,2013,35651213,0.667669073,38879.76,0.863985647,
NL,TBB_DEF_70-99_0_0_all_FDF,2013,11616,0.999408332,NA,NA,
NL,TBB_DEF_<16_0_0_all,2013,315,0.999994737,NA,NA,
NL,TBB_DEF_>=120_0_0_all,2013,137243,0.990045515,3766.01,0.958655019,
NL,GNS_DEF_100-119_0_0_all,2014,3267,0.999920515,NA,NA,
NL,GNS_DEF_120-219_0_0_all,2014,10.68326,0.999543741,NA,NA,
NL,GNS_DEF_90-99_0_0_all,2014,7236,0.999852692,NA,NA,
NL,GNS_DEF_>=220_0_0_all,2014,3,1,NA,NA,
NL,GNS_DEF_all_0_0_all,2014,65,0.99999919,NA,NA,
NL,GTR_DEF_120-219_0_0_all,2014,0.52,0.999980117,NA,NA,
NL,MIS_MIS_0_0_0_HC,2014,441.64005,0.981863193,315.97,0.998504059,
NL,MIS_MIS_0_0_0_HC_FDF,2014,32.96341,0.999321956,NA,NA,
NL,MIS_MIS_All_0_0_All,2014,97129,0.991883593,NA,NA,
NL,OTB_CRU_70-99_0_0_all,2014,643.81146,0.972694722,NA,NA,
NL,OTB_CRU_70-99_0_0_all_FDF,2014,48.04201,0.995981262,NA,NA,
NL,OTB_DEF_100-119_0_0_all,2014,2984.63326,0.738987693,3801.25,0.950387,
NL,OTB_DEF_100-119_0_0_all_FDF,2014,644.35615,0.959329163,NA,NA,
NL,OTB_DEF_16-31_0_0_all,2014,NA,NA,0.07,1,MIS_MIS_0_0_0_HC
NL,OTB_DEF_70-99_0_0_all,2014,1181.65833,0.904303269,3090.55,0.981991195,
NL,OTB_DEF_70-99_0_0_all_FDF,2014,76.1018,0.993463471,NA,NA,
NL,OTB_DEF_<16_0_0_all,2014,14,0.999999938,NA,NA,
NL,OTB_DEF_>=120_0_0_all,2014,212.17599,0.986267977,351.02,0.996992137,
NL,OTB_DEF_>=120_0_0_all_FDF,2014,73.23858,0.994983907,NA,NA,
NL,OTB_DEF_All_0_0_All,2014,876,0.999938701,NA,NA,
NL,OTB_MCD_>=55_0_0,2014,662,0.999969322,6.15,0.999987272,
NL,OTM_SPF_32-69_0_0_all,2014,NA,NA,155944.08,0.746195514,OTB_CRU_70-99_0_0_all
NL,OTT_DEF_100-119_0_0_all,2014,206,0.99999496,NA,NA,
NL,OTT_DEF_>=70_0_0,2014,813,0.999955578,NA,NA,
NL,SDN_DEF_>=120_0_0_all_FDF,2014,509,0.999990684,NA,NA,
NL,SDN_all_0_0_all,2014,NA,NA,13.09,0.999957844,SDN_DEF_>=120_0_0_all_FDF
NL,SSC_DEF_100-119_0_0_all,2014,173.37206,0.98986719,NA,NA,
NL,SSC_DEF_100-119_0_0_all_FDF,2014,1226.60702,0.87977198,NA,NA,
NL,SSC_DEF_70-99_0_0_all,2014,1121.90824,0.927594142,NA,NA,
NL,SSC_DEF_70-99_0_0_all_FDF,2014,884.30187,0.945952295,NA,NA,
NL,SSC_DEF_>=120_0_0_all,2014,7646,0.999702472,NA,NA,
NL,SSC_DEF_>=120_0_0_all_FDF,2014,37351,0.998637633,NA,NA,
NL,SSC_DEF_All_0_0_All,2014,22,0.999999647,NA,NA,
NL,SSC_DEF_all_0_0_all,2014,NA,NA,4972.28,0.932197944,SSC_DEF_All_0_0_All
NL,TBB_CRU_16-31_0_0_all,2014,44285,0.997862225,225.84,0.999584708,
NL,TBB_DEF_100-119_0_0_all,2014,2730.1414,0.854307554,2783.96,0.995312499,
NL,TBB_DEF_100-119_0_0_all_FDF,2014,0.13876,0.999997841,NA,NA,
NL,TBB_DEF_16-31_0_0_all,2014,NA,NA,2.59,0.999999665,TBB_CRU_16-31_0_0_all
NL,TBB_DEF_70-99_0_0_all,2014,32611.98687,0.677026551,33899.54,0.908405485,
NL,TBB_DEF_70-99_0_0_all_FDF,2014,46.31991,0.996942866,NA,NA,
NL,TBB_DEF_90-119_0_0_all,2014,NA,NA,64.89,0.999895208,TBB_DEF_100-119_0_0_all
NL,TBB_DEF_>=120_0_0_all,2014,2824.75123,0.797629676,3514.27,0.967202852,
NL,GND_DEF_10-30_0_0_all,2015,NA,NA,0.05,1,GNS_DEF_10-30_0_0_all
NL,GNS_DEF_10-30_0_0_all,2015,0.66808,0.999961609,NA,NA,
NL,GNS_DEF_100-119_0_0_all,2015,73.36257,0.99474077,NA,NA,
NL,GNS_DEF_120-219_0_0_all,2015,12.62149,0.999691149,NA,NA,
NL,GNS_DEF_90-99_0_0_all,2015,71.74367,0.996119471,NA,NA,
NL,GNS_DEF_all_0_0_all,2015,1.24355,0.999935819,NA,NA,
NL,GTR_DEF_100-119_0_0_all,2015,0.30055,0.999993578,NA,NA,
NL,GTR_DEF_120-219_0_0_all,2015,16.68992,0.999448602,NA,NA,
NL,MIS_MIS_0_0_0,2015,527,0.999971737,NA,NA,
NL,MIS_MIS_0_0_0_HC,2015,253.20058,0.983719676,288.07,0.999158363,
NL,MIS_MIS_0_0_0_HC_FDF,2015,1.43,0.999885017,NA,NA,
NL,MIS_MIS_All_0_0_All,2015,674,0.999948771,NA,NA,
NL,OTB_CRU_100-119_0_0_all,2015,341,0.999987802,NA,NA,
NL,OTB_CRU_16-31_0_0_all,2015,0.04519,1,NA,NA,
NL,OTB_CRU_70-99_0_0_all,2015,454.71929,0.96277676,NA,NA,
NL,OTB_CRU_70-99_0_0_all_FDF,2015,33.17373,0.99869674,NA,NA,
NL,OTB_DEF_100-119_0_0_all,2015,3703.24427,0.823929102,3907.47,0.965226244,
NL,OTB_DEF_16-31_0_0_all,2015,NA,NA,0.06,0.99999974,OTB_CRU_16-31_0_0_all
NL,OTB_DEF_70-99_0_0_all,2015,1061.75541,0.932372759,2416.67,0.977789303,
NL,OTB_DEF_70-99_0_0_all_FDF,2015,89.71023,0.991640542,NA,NA,
NL,OTB_DEF_90-119_0_0_all,2015,NA,NA,330.88,0.997660831,OTB_DEF_100-119_0_0_all
NL,OTB_DEF_<16_0_0_all,2015,50.42782,0.998059239,NA,NA,
NL,OTB_DEF_>=120_0_0_all,2015,540.70004,0.954038401,818.8,0.993947022,
NL,OTB_DEF_>=120_0_0_all_FDF,2015,110.51427,0.989916577,NA,NA,
NL,OTB_DEF_All_0_0_All,2015,22.43482,0.999127871,NA,NA,
NL,OTB_MCD_>=55_0_0,2015,NA,NA,5.78,0.999980454,OTB_DEF_All_0_0_All
NL,OTM_SPF_32-69_0_0_all,2015,296125,0.968467406,136663.7,0.710446288,
NL,OTT_CRU_>=70_0_0,2015,1.4,0.999911921,NA,NA,
NL,OTT_DEF_100-119_0_0_all,2015,495,0.999981249,NA,NA,
NL,OTT_DEF_>=70_0_0,2015,243,0.999998248,NA,NA,
NL,SSC_DEF_100-119_0_0_all,2015,273.76205,0.973728302,NA,NA,
NL,SSC_DEF_100-119_0_0_all_FDF,2015,211.95479,0.98779282,NA,NA,
NL,SSC_DEF_70-99_0_0_all,2015,1743.26268,0.85742945,NA,NA,
NL,SSC_DEF_70-99_0_0_all_FDF,2015,1334.81322,0.911968963,NA,NA,
NL,SSC_DEF_>=120_0_0_all,2015,8.65834,0.999857537,NA,NA,
NL,SSC_DEF_>=120_0_0_all_FDF,2015,586.71824,0.943647747,NA,NA,
NL,SSC_DEF_All_0_0_All,2015,46,0.999999132,NA,NA,
NL,SSC_DEF_all_0_0_all,2015,NA,NA,4066.18,0.94491326,SSC_DEF_All_0_0_All
NL,TBB_CRU_16-31_0_0_all,2015,266.72204,0.97885391,383.52,0.995940751,
NL,TBB_DEF_100-119_0_0_all,2015,8442.62234,0.752763709,8592.82,0.923775222,
NL,TBB_DEF_16-31_0_0_all,2015,NA,NA,2.88,0.999995425,TBB_CRU_16-31_0_0_all
NL,TBB_DEF_70-89_0_0_all,2015,NA,NA,30.23,0.999950406,TBB_DEF_70-99_0_0_all
NL,TBB_DEF_70-99_0_0_all,2015,30729.05594,0.590521497,32443.81,0.879105444,
NL,TBB_DEF_70-99_0_0_all_FDF,2015,87.96445,0.993330958,NA,NA,
NL,TBB_DEF_90-119_0_0_all,2015,NA,NA,122.13,0.999793256,TBB_DEF_100-119_0_0_all
NL,TBB_DEF_<16_0_0_all,2015,50.5122,0.997090166,NA,NA,
NL,TBB_DEF_>=120_0_0_all,2015,1503.26758,0.886317804,2289.35,0.98969049,
NL,TBB_MCD_70-99_0_0_all,2015,NA,NA,0.77,0.999999428,TBB_DEF_70-99_0_0_all
NL,GNS_DEF_10-30_0_0_all,2016,0.40931,0.999993483,NA,NA,
NL,GNS_DEF_100-119_0_0_all,2016,46.27114,0.999059856,NA,NA,
NL,GNS_DEF_120-219_0_0_all,2016,15147,0.99931426,NA,NA,
NL,GNS_DEF_90-99_0_0_all,2016,68.63085,0.998282699,NA,NA,
NL,GNS_DEF_all_0_0_all,2016,0.71403,0.99997732,NA,NA,
NL,GTR_DEF_100-119_0_0_all,2016,15,0.999999916,NA,NA,
NL,GTR_DEF_120-219_0_0_all,2016,14.87551,0.999564105,NA,NA,
NL,GTR_DEF_90-99_0_0_all,2016,0.11302,0.999995381,NA,NA,
NL,MIS_MIS_0_0_0,2016,5,1,NA,NA,
NL,MIS_MIS_0_0_0_HC,2016,608.56311,0.957361601,823.36,0.995820505,
NL,MIS_MIS_All_0_0_All,2016,2587,0.999932979,NA,NA,
NL,OTB_CRU_70-99_0_0_all,2016,479.21794,0.965410403,NA,NA,
NL,OTB_DEF_100-119_0_0_all,2016,2604.59095,0.862807224,3150.5,0.979108308,
NL,OTB_DEF_100-119_0_0_all_FDF,2016,446.34286,0.972907045,NA,NA,
NL,OTB_DEF_32-69_0_0_all,2016,NA,NA,1.2,0.999997047,OTM_SPF_32-69_0_0_all
NL,OTB_DEF_70-99_0_0_all,2016,826.0771,0.921766399,2301.08,0.988817214,
NL,OTB_DEF_70-99_0_0_all_FDF,2016,195.68997,0.991576933,NA,NA,
NL,OTB_DEF_90-119_0_0_all,2016,NA,NA,227.77,0.999952449,OTB_DEF_100-119_0_0_all
NL,OTB_DEF_<16_0_0_all,2016,14.39216,0.999805831,NA,NA,
NL,OTB_DEF_>=120_0_0_all,2016,280.32102,0.9836706,456.89,0.997748253,
NL,OTB_DEF_>=120_0_0_all_FDF,2016,141.44319,0.993952571,NA,NA,
NL,OTB_DEF_All_0_0_All,2016,4.98326,0.999889529,NA,NA,
NL,OTB_MCD_>=55_0_0,2016,NA,NA,7.49,0.999984051,OTB_DEF_All_0_0_All
NL,OTM_SPF_32-69_0_0_all,2016,717968,0.947140355,174833.73,0.737672871,
NL,OTT_CRU_100-119_0_0,2016,92,0.999996926,NA,NA,
NL,OTT_CRU_>=70_0_0,2016,553,0.999986608,NA,NA,
NL,OTT_DEF_100-119_0_0_all,2016,1926,0.999965328,NA,NA,
NL,OTT_DEF_>=70_0_0,2016,91,0.999998455,NA,NA,
NL,SSC_DEF_100-119_0_0_all,2016,99.92809,0.995630933,NA,NA,
NL,SSC_DEF_100-119_0_0_all_FDF,2016,360.53072,0.978962411,NA,NA,
NL,SSC_DEF_70-99_0_0_all,2016,1659.01494,0.890671545,NA,NA,
NL,SSC_DEF_70-99_0_0_all_FDF,2016,792.77298,0.935081578,NA,NA,
NL,SSC_DEF_>=120_0_0_all_FDF,2016,1025.28061,0.907891854,NA,NA,
NL,SSC_DEF_All_0_0_All,2016,72,0.999999664,NA,NA,
NL,SSC_DEF_all_0_0_all,2016,NA,NA,4364.82,0.965815459,SSC_DEF_All_0_0_All
NL,TBB_CRU_16-31_0_0_all,2016,275.0455,0.988290182,294.64,0.998991423,
NL,TBB_DEF_100-119_0_0_all,2016,6512.86498,0.819061288,6649.32,0.947399051,
NL,TBB_DEF_16-31_0_0_all,2016,NA,NA,1.88,0.999991983,TBB_CRU_16-31_0_0_all
NL,TBB_DEF_32-69_0_0_all,2016,NA,NA,0.04,1,
NL,TBB_DEF_70-99_0_0_all,2016,35184.38416,0.590946457,36012.09,0.889618047,
NL,TBB_DEF_70-99_0_0_all_FDF,2016,89.25276,0.997129996,NA,NA,
NL,TBB_DEF_90-119_0_0_all,2016,NA,NA,836.47,0.992346517,TBB_DEF_100-119_0_0_all
NL,TBB_DEF_>=120_0_0_all,2016,7068.8729,0.709673144,7045.19,0.919343692,
NL,TBB_MCD_16-31_0_0_all,2016,NA,NA,0.05,0.999999831,TBB_DEF_16-31_0_0_all
NL,TBB_MCD_70-99_0_0_all,2016,NA,NA,0.61,0.99999962,TBB_DEF_70-99_0_0_all
NL,GNS_DEF_10-30_0_0_all,2017,107,0.999994609,NA,NA,
NL,GNS_DEF_100-119_0_0_all,2017,35.12265,0.998544563,NA,NA,
NL,GNS_DEF_120-219_0_0_all,2017,2.09895,0.99992248,NA,NA,
NL,GNS_DEF_90-99_0_0_all,2017,40.85232,0.997836386,NA,NA,
NL,GNS_DEF_>=220_0_0_all,2017,125,0.999992452,NA,NA,
NL,GNS_DEF_all_0_0_all,2017,32.5563,0.999200994,NA,NA,
NL,GTR_DEF_120-219_0_0_all,2017,1.69819,0.999956721,NA,NA,
NL,GTR_DEF_>=220_0_0_all,2017,0.0432,0.999999456,NA,NA,
NL,MIS_MIS_0_0_0_HC,2017,758.18054,0.927060951,1204.61,0.997230765,
NL,MIS_MIS_All_0_0_All,2017,3.96,0.99983649,NA,NA,
NL,OTB_CRU_100-119_0_0_all,2017,106,0.999996747,NA,NA,
NL,OTB_CRU_16-31_0_0_all,2017,5,1,NA,NA,
NL,OTB_CRU_70-99_0_0_all,2017,393.08088,0.972727106,NA,NA,
NL,OTB_DEF_100-119_0_0_all,2017,2326.55584,0.895584638,2912.72,0.98410203,
NL,OTB_DEF_100-119_0_0_all_FDF,2017,480.71665,0.94692941,NA,NA,
NL,OTB_DEF_70-99_0_0_all,2017,462.2365,0.956249467,1717.08,0.9918178,
NL,OTB_DEF_70-99_0_0_all_FDF,2017,137.47281,0.992299815,NA,NA,
NL,OTB_DEF_90-119_0_0_all,2017,NA,NA,57.51,0.999959783,OTB_DEF_100-119_0_0_all
NL,OTB_DEF_<16_0_0_all,2017,102.78496,0.994372264,NA,NA,
NL,OTB_DEF_>=120_0_0_all,2017,247.21717,0.983075348,262.17,0.998408837,
NL,OTB_DEF_>=120_0_0_all_FDF,2017,1.27811,0.999982491,NA,NA,
NL,OTB_DEF_All_0_0_All,2017,20.63471,0.999617051,NA,NA,
NL,OTB_MCD_>=55_0_0,2017,NA,NA,6.22,0.999987733,OTB_DEF_All_0_0_All
NL,OTM_SPF_32-69_0_0_all,2017,146629,0.989527956,169378.89,0.761111068,
NL,OTT_CRU_>=70_0_0,2017,369,0.999989931,NA,NA,
NL,OTT_DEF_100-119_0_0_all,2017,2.16583,0.999880159,NA,NA,
NL,OTT_DEF_>=120_0_0_all,2017,0.09116,0.999998585,NA,NA,
NL,SSC_DEF_100-119_0_0_all,2017,75.46064,0.995893774,NA,NA,
NL,SSC_DEF_100-119_0_0_all_FDF,2017,266.01311,0.978090718,NA,NA,
NL,SSC_DEF_70-99_0_0_all,2017,802.91516,0.911773786,NA,NA,
NL,SSC_DEF_70-99_0_0_all_FDF,2017,424.14226,0.964801431,NA,NA,
NL,SSC_DEF_>=120_0_0_all_FDF,2017,504.6772,0.937236738,NA,NA,
NL,SSC_DEF_All_0_0_All,2017,22,0.999999899,NA,NA,
NL,SSC_DEF_all_0_0_all,2017,NA,NA,3974.44,0.955843541,SSC_DEF_All_0_0_All
NL,TBB_CRU_16-31_0_0_all,2017,173.39379,0.986571481,206.9,0.999338551,
NL,TBB_DEF_100-119_0_0_all,2017,3309.03829,0.848674382,3375.97,0.971013602,
NL,TBB_DEF_16-31_0_0_all,2017,NA,NA,1.86,0.999996091,TBB_CRU_16-31_0_0_all
NL,TBB_DEF_70-99_0_0_all,2017,28515.08677,0.574948607,29118.5,0.891956255,
NL,TBB_DEF_70-99_0_0_all_FDF,2017,55.49326,0.997012682,NA,NA,
NL,TBB_DEF_90-119_0_0_all,2017,NA,NA,80.74,0.999701359,TBB_DEF_100-119_0_0_all
NL,TBB_DEF_<16_0_0_all,2017,6.92325,0.999756644,NA,NA,
NL,TBB_DEF_>=120_0_0_all,2017,10266.63461,0.781954369,10243.14,0.93798423,
NL,TBB_MCD_70-99_0_0_all,2017,NA,NA,0.87,1,TBB_DEF_70-99_0_0_all
NL,GNS_DEF_100-119_0_0_all,2018,9.24907,0.999860236,NA,NA,
NL,GNS_DEF_120-219_0_0_all,2018,475,0.999986043,NA,NA,
NL,GNS_DEF_90-99_0_0_all,2018,2.22346,0.999910534,NA,NA,
NL,MIS_MIS_0_0_0_HC,2018,452.61296,0.970267493,583.27,0.999532337,
NL,MIS_MIS_All_0_0_All,2018,75961,0.999349585,NA,NA,
NL,OTB_CRU_70-99_0_0_all,2018,401.57037,0.979351606,NA,NA,
NL,OTB_DEF_100-119_0_0_all,2018,2828.61539,0.841780193,2942.84,0.983413846,
NL,OTB_DEF_70-99_0_0,2018,132,0.999998597,NA,NA,
NL,OTB_DEF_70-99_0_0_all,2018,536.91894,0.949744101,1248.32,0.992984828,
NL,OTB_DEF_>=120_0_0_all,2018,1144.75,0.937598204,1184.15,0.99737158,
NL,OTB_DEF_All_0_0_All,2018,13.32466,0.999651009,NA,NA,
NL,OTB_MCD_>=55_0_0,2018,NA,NA,4.03,0.99999222,OTB_DEF_All_0_0_All
NL,OTM_SPF_16-31_0_0,2018,58,0.99999991,NA,NA,
NL,OTM_SPF_32-69_0_0_all,2018,328162,0.99527318,223744.07,0.828872688,
NL,OTT_CRU_>=70_0_0,2018,142,0.999995611,NA,NA,
NL,OTT_DEF_100-119_0_0_all,2018,1657,0.999948018,NA,NA,
NL,OTT_DEF_>=120_0_0_all,2018,281,0.999992399,NA,NA,
NL,OTT_DEF_>=70_0_0,2018,4,1,NA,NA,
NL,SDN_DEF_70-99_0_0_all,2018,1.20591,0.999975297,NA,NA,
NL,SDN_all_0_0_all,2018,NA,NA,4.32,0.999977291,SDN_DEF_70-99_0_0_all
NL,SSC_DEF_100-119_0_0_all,2018,375.66372,0.987849672,NA,NA,
NL,SSC_DEF_70-99_0_0_all,2018,1788.74141,0.882244157,NA,NA,
NL,SSC_DEF_>=120_0_0_all,2018,454.63978,0.960028722,NA,NA,
NL,SSC_DEF_all_0_0_all,2018,NA,NA,3736.75,0.972511927,SSC_DEF_70-99_0_0_all
NL,TBB_CRU_16-31_0_0_all,2018,104.23971,0.997631236,115.79,0.999961287,
NL,TBB_DEF_100-119_0_0_all,2018,1302.21927,0.911702274,1335.25,0.988360356,
NL,TBB_DEF_16-31_0_0_all,2018,NA,NA,1.13,0.999996407,TBB_CRU_16-31_0_0_all
NL,TBB_DEF_70-99_0_0_all,2018,25789.03838,0.58338601,26435.1,0.926803026,
NL,TBB_DEF_>=120_0_0_all,2018,8593.90313,0.777792749,8601.81,0.958668923,
NL,TBB_MCD_70-99_0_0_all,2018,NA,NA,0.97,1,TBB_DEF_70-99_0_0_all
NL,Active,2019,1.69,0.99994282,NA,NA,
NL,GNS_DEF_100-119_0_0_all,2019,5.3,0.999843265,NA,NA,
NL,GNS_DEF_all_0_0_all,2019,6.09,0.999707972,NA,NA,
NL,MIS_MIS_0_0_0_HC,2019,282.91,0.981893486,23.57,0.999843089,
NL,OTB_CRU_100-119_0_0_all,2019,21.39,0.999552513,37.56,0.999731859,
NL,OTB_CRU_70-99_0_0_all,2019,958.94,0.921695091,2120.75,0.975410192,
NL,OTB_DEF_100-119_0_0_all,2019,1835.25,0.868717756,1944.35,0.984585825,
NL,OTB_DEF_70-99_0_0_all,2019,561.42,0.97467166,808.07,0.998370108,
NL,OTB_DEF_>=120_0_0_all,2019,798.9,0.942088563,926.82,0.994556724,
NL,OTB_MCD_>=55_0_0,2019,1.46,0.999980089,8.12,0.999981454,
NL,OTM_SPF_32-69_0_0_all,2019,156.93,0.992157103,168400.75,0.794704339,
NL,SDN_DEF_70-99_0_0_all,2019,135.8,0.995623661,NA,NA,
NL,SDN_all_0_0_all,2019,0.78,1,71.42,0.999554609,
NL,SSC_DEF_100-119_0_0_all,2019,245.14,0.98815116,NA,NA,
NL,SSC_DEF_70-99_0_0_all,2019,2398.3,0.82186944,NA,NA,
NL,SSC_DEF_>=120_0_0_all,2019,715,0.960340325,NA,NA,
NL,SSC_DEF_All_0_0_All,2019,2.21,0.999899679,NA,NA,
NL,SSC_DEF_all_0_0_all,2019,NA,NA,3830.92,0.965402106,SSC_DEF_All_0_0_All
NL,TBB_CRU_16-31_0_0_all,2019,132.52,0.999006492,179.58,0.999217569,
NL,TBB_CRU_70-99_0_0_all,2019,NA,NA,0.66,0.999996838,TBB_DEF_70-99_0_0_all
NL,TBB_DEF_100-119_0_0_all,2019,1116.41,0.897216287,1186.05,0.990182944,
NL,TBB_DEF_16-31_0_0_all,2019,NA,NA,2.6,0.999993724,TBB_CRU_16-31_0_0_all
NL,TBB_DEF_70-99_0_0_all,2019,19009.6,0.485256916,20536.54,0.891618856,
NL,TBB_DEF_<16_0_0_all,2019,NA,NA,0.02,1,TBB_CRU_16-31_0_0_all
NL,TBB_DEF_>=120_0_0_all,2019,10788.26,0.76064818,11804.02,0.947323512,
NL,TBB_MCD_70-99_0_0_all,2019,NA,NA,21.2,0.999943135,TBB_CRU_70-99_0_0_all
NL,TBB_MCD_>=120_0_0_all,2019,NA,NA,0.65,0.999999906,TBB_DEF_>=120_0_0_all
SC,All,2009,8151,0.99995606,NA,NA,
SC,FPO_CRU_0_0_0_all,2009,NA,NA,15769.5445,0.963532383,MIS_MIS_0_0_0_HC
SC,GNS_DEF_>=220_0_0_all,2009,1271037,0.996066222,NA,NA,
SC,GNS_DEF_all_0_0_all,2009,NA,NA,1093.6862,0.993528652,GNS_DEF_>=220_0_0_all
SC,LLS_DEF_0_0_0_all,2009,3773436,0.969483745,NA,NA,
SC,LLS_FIF_0_0_0_all,2009,NA,NA,5484.0835,0.98146289,LLS_DEF_0_0_0_all
SC,MIS_MIS_0_0_0_HC,2009,50921,0.999545225,163640.1725,0.53503038,
SC,OTB_CRU_16-31_0_0_all,2009,NA,NA,2596.6525,0.989952785,MIS_MIS_0_0_0_HC
SC,OTB_CRU_70-99_0_0_all,2009,4075706,0.890566078,38522.4124,0.911973006,
SC,OTB_DEF_70-99_0_0_all,2009,204,1,NA,NA,
SC,OTB_DEF_>=120_0_0_all,2009,38506573,0.805326735,76766.2862,0.786021898,
SC,OTB_MOL_70-99_0_0_all,2009,472,0.999995734,NA,NA,
SC,SSC_DEF_70-99_0_0_all,2009,1425,0.999985862,NA,NA,
SC,TBB_DEF_70-99_0_0_all,2009,115427,0.998480263,994.0608,0.996778787,
SC,TBB_DEF_>=120_0_0_all,2009,11493,0.99978559,985.2148,1,
SC,FPO_CRU_0_0_0_all,2010,NA,NA,16868829,0.968655018,MIS_MIS_0_0_0_HC
SC,GNS_DEF_>=220_0_0_all,2010,963.94,0.997746391,NA,NA,
SC,GNS_DEF_all_0_0_all,2010,NA,NA,1046.8896,0.997488035,GNS_DEF_>=220_0_0_all
SC,GTR_DEF_all_0_0_all,2010,NA,NA,0.4008,1,GNS_DEF_>=220_0_0_all
SC,LLS_DEF_0_0_0_all,2010,3066798,0.933618263,NA,NA,
SC,LLS_FIF_0_0_0_all,2010,NA,NA,5194.0011,0.98736848,LLS_DEF_0_0_0_all
SC,MIS_MIS_0_0_0_HC,2010,61253,0.999080036,144185.5587,0.519486018,
SC,OTB_CRU_16-31_0_0_all,2010,NA,NA,1761.8361,0.993716198,MIS_MIS_0_0_0_HC
SC,OTB_CRU_70-99_0_0_all,2010,3682653,0.866845662,34110.2754,0.90787833,
SC,OTB_CRU_70-99_0_0_all_FDF,2010,NA,NA,167.7865,0.999949994,OTB_CRU_70-99_0_0_all
SC,OTB_DEF_>=120_0_0_all,2010,36130.69097,0.786664209,73689.6663,0.784982449,
SC,OTB_DEF_>=120_0_0_all_FDF,2010,1981.4,0.976758774,13.4787,0.999998556,
SC,SSC_DEF_70-99_0_0_all,2010,407,1,NA,NA,
SC,TBB_DEF_70-99_0_0_all,2010,41846,0.999991138,308.2133,0.998598497,
SC,TBB_DEF_>=120_0_0_all,2010,NA,NA,207.3272,0.999345476,TBB_DEF_70-99_0_0_all
SC,All,2011,235.606412,0.99736804,NA,NA,
SC,FPO_CRU_0_0_0_all,2011,1647.95592,0.972662399,17531.2554,0.976041952,
SC,GNS_DEF_>=220_0_0_all,2011,1582804,0.994166999,NA,NA,
SC,GNS_DEF_all_0_0_all,2011,NA,NA,1347.8818,0.997594268,GNS_DEF_>=220_0_0_all
SC,GTR_DEF_all_0_0_all,2011,NA,NA,0.1944,1,GNS_DEF_>=220_0_0_all
SC,LLS_DEF_0_0_0_all,2011,3566.692249,0.950272619,NA,NA,
SC,LLS_FIF_0_0_0_all,2011,1.1122,0.999992283,5519644,0.993364218,
SC,MIS_MIS_0_0_0_HC,2011,192.040045,0.999977172,193653.8227,0.607742652,
SC,OTB_CRU_16-31_0_0_all,2011,NA,NA,764.5551,0.999993667,MIS_MIS_0_0_0_HC
SC,OTB_CRU_70-99_0_0_all,2011,24247.5863,0.835448777,29289.9081,0.921023716,
SC,OTB_DEF_70-99_0_0_all,2011,0,1,NA,NA,
SC,OTB_DEF_>=120_0_0_all,2011,37243.98624,0.506011498,70535364,0.82910337,
SC,OTB_DEF_>=120_0_0_all_FDF,2011,4884692,0.90181413,1.8237,0.99999939,
SC,SSC_DEF_70-99_0_0_all,2011,568,1,NA,NA,
SC,All,2012,1189.047085,0.973588385,NA,NA,
SC,FPO_CRU_0_0_0_all,2012,1601488,0.955190953,16455.0541,0.976446132,
SC,GNS_DEF_>=220_0_0_all,2012,1094238,0.99051889,NA,NA,
SC,GNS_DEF_all_0_0_all,2012,NA,NA,1338.9234,0.999620768,GNS_DEF_>=220_0_0_all
SC,GTR_DEF_all_0_0_all,2012,NA,NA,615,1,GNS_DEF_>=220_0_0_all
SC,LLS_DEF_0_0_0_all,2012,2721.603974,0.930412065,NA,NA,
SC,LLS_FIF_0_0_0_all,2012,NA,NA,4450709,0.990536382,LLS_DEF_0_0_0_all
SC,MIS_MIS_0_0_0_HC,2012,517777,0.998530151,189725.7566,0.60064215,
SC,OTB_CRU_16-31_0_0_all,2012,NA,NA,1530.5753,0.995381945,MIS_MIS_0_0_0_HC
SC,OTB_CRU_70-99_0_0_all,2012,16772351,0.800651332,27586.5811,0.924351998,
SC,OTB_DEF_100-119_0_0_all,2012,168,0.999999706,NA,NA,
SC,OTB_DEF_70-99_0_0_all,2012,2,1,NA,NA,
SC,OTB_DEF_>=120_0_0_all,2012,34974663,0.541142539,74664.1448,0.837017185,
SC,OTB_DEF_>=120_0_0_all_FDF,2012,5664981,0.888302275,0.8375,0.999998053,
SC,SSC_DEF_70-99_0_0_all,2012,17,0.999999969,NA,NA,
SC,TBB_DEF_70-99_0_0_all,2012,93548,0.999977565,118.3362,0.999995402,
SC,TBB_DEF_>=120_0_0_all,2012,1263,0.999997107,NA,NA,
SC,FPO_CRU_0_0_0_all,2013,1510.52,0.984229919,16039.5305,0.983186295,
SC,GNS_DEF_>=220_0_0_all,2013,1075358,0.994236157,NA,NA,
