year,country,metier,area,Eff,Lan,matchTo
2018,SC,MIS_MIS_0_0_0_HC,7D,x,x,
2018,SC,OTB_CRU_16-31_0_0_all,4,x,x,
2018,SC,OTB_CRU_70-99_0_0_all,4,x,x,
2018,SC,OTB_CRU_70-99_0_0_all,6A,x,x,
2018,SC,OTB_CRU_70-99_0_0_all,7D,x,x,
2018,SC,OTB_DEF_>=120_0_0_all,3AN,x,NA,
2018,SC,OTB_DEF_>=120_0_0_all,4,x,x,
2018,SC,OTB_DEF_>=120_0_0_all,6A,x,x,
2018,SC,OTB_DEF_>=120_0_0_all,7D,x,NA,
2018,SC,TBB_DEF_70-99_0_0_all,4,x,x,
2018,SC,TBB_DEF_70-99_0_0_all,6A,x,x,
2018,SC,TBB_DEF_>=120_0_0_all,4,x,x,
2019,BE,GNS_DEF_all_0_0_all,4,x,x,
2019,BE,GTR_DEF_all_0_0_all,4,x,x,
2019,BE,GTR_DEF_all_0_0_all,7D,x,x,
2019,BE,MIS_MIS_0_0_0_HC,4,x,x,
2019,BE,MIS_MIS_0_0_0_HC,7D,x,x,
2019,BE,OTB_CRU_16-31_0_0_all,4,x,x,
2019,BE,OTB_CRU_70-99_0_0_all,4,x,x,
2019,BE,OTB_CRU_70-99_0_0_all,7D,x,x,
2019,BE,OTB_DEF_100-119_0_0_all,4,x,x,
2019,BE,OTB_DEF_32-69_0_0_all,4,x,x,
2019,BE,OTB_DEF_32-69_0_0_all,7D,x,x,
2019,BE,SSC_DEF_100-119_0_0_all,7D,x,x,
2019,BE,SSC_DEF_70-99_0_0_all,4,x,x,
2019,BE,SSC_DEF_70-99_0_0_all,7D,x,x,
2019,BE,TBB_CRU_16-31_0_0_all,4,x,x,
2019,BE,TBB_CRU_16-31_0_0_all,7D,x,x,
2019,BE,TBB_DEF_70-99_0_0_all,4,x,x,
2019,BE,TBB_DEF_70-99_0_0_all,7D,x,x,
2019,BE,TBB_DEF_>=120_0_0_all,4,x,x,
2019,DK,FPO_CRU_>0_0_0_all,3AN,x,x,
2019,DK,FPO_CRU_>0_0_0_all,4,x,x,
2019,DK,GNS_DEF_100-119_0_0_all,3AN,x,x,
2019,DK,GNS_DEF_100-119_0_0_all,4,x,x,
2019,DK,GNS_DEF_120-219_0_0_all,3AN,x,x,
2019,DK,GNS_DEF_120-219_0_0_all,4,x,x,
2019,DK,GNS_DEF_>=220_0_0_all,3AN,x,x,
2019,DK,GNS_DEF_>=220_0_0_all,4,x,x,
2019,DK,LLS_FIF_0_0_0_all,3AN,x,x,
2019,DK,LLS_FIF_0_0_0_all,4,x,x,
2019,DK,MIS_MIS_0_0_0_HC,3AN,x,x,
2019,DK,MIS_MIS_0_0_0_HC,4,x,x,
2019,DK,MIS_MIS_0_0_0_IBC,3AN,x,x,
2019,DK,MIS_MIS_0_0_0_IBC,4,x,x,
2019,DK,OTB_CRU_32-69_0_0_all,3AN,x,x,
2019,DK,OTB_CRU_32-69_0_0_all,4,x,x,
2019,DK,OTB_CRU_70-89_2_35_all,3AN,x,x,
2019,DK,OTB_CRU_70-99_0_0_all,4,x,x,
2019,DK,OTB_CRU_90-119_0_0_all,3AN,x,x,
2019,DK,OTB_DEF_>=120_0_0_all,3AN,x,x,
2019,DK,OTB_DEF_>=120_0_0_all,4,x,x,
2019,DK,OTB_SPF_32-69_0_0_all,3AN,x,x,
2019,DK,OTB_SPF_32-69_0_0_all,4,x,x,
2019,DK,OTB_SPF_32-69_0_0_all,6A,x,x,
2019,DK,OTB_SPF_32-69_0_0_all,7D,x,x,
2019,DK,SDN_DEF_>=120_0_0_all,3AN,x,x,
2019,DK,SDN_DEF_>=120_0_0_all,4,x,x,
2019,DK,SSC_DEF_>=120_0_0_all,3AN,x,x,
2019,DK,SSC_DEF_>=120_0_0_all,4,x,x,
2019,DK,TBB_CRU_16-31_0_0_all,4,x,x,
2019,DK,TBB_DEF_70-99_0_0_all,4,x,x,
2019,DK,TBB_DEF_>=120_0_0_all,3AN,x,x,
2019,DK,TBB_DEF_>=120_0_0_all,4,x,x,
2019,EN,FPO_CRU_0_0_0_all,4,x,x,
2019,EN,FPO_CRU_0_0_0_all,6A,x,x,
2019,EN,FPO_CRU_0_0_0_all,7D,x,x,
2019,EN,GNS_DEF_all_0_0_all,4,x,x,
2019,EN,GNS_DEF_all_0_0_all,7D,x,x,
2019,EN,GTR_DEF_all_0_0_all,4,x,x,
2019,EN,GTR_DEF_all_0_0_all,7D,x,x,
2019,EN,LLS_FIF_0_0_0_all,4,x,x,
2019,EN,LLS_FIF_0_0_0_all,7D,x,x,
2019,EN,MIS_MIS_0_0_0_HC,4,x,x,
2019,EN,MIS_MIS_0_0_0_HC,6A,x,x,
2019,EN,MIS_MIS_0_0_0_HC,7D,x,x,
2019,EN,OTB_CRU_100-119_0_0_all,4,x,x,
2019,EN,OTB_CRU_100-119_0_0_all,6A,x,x,
2019,EN,OTB_CRU_16-31_0_0_all,4,x,x,
2019,EN,OTB_CRU_32-69_0_0_all,4,x,x,
2019,EN,OTB_CRU_70-99_0_0_all,4,x,x,
2019,EN,OTB_CRU_70-99_0_0_all,6A,x,x,
2019,EN,OTB_DEF_70-99_0_0_all,4,x,x,
2019,EN,OTB_DEF_70-99_0_0_all,7D,x,x,
2019,EN,OTB_DEF_>=120_0_0_all,4,x,x,
2019,EN,OTB_DEF_>=120_0_0_all,6A,x,x,
2019,EN,OTB_DEF_>=120_0_0_all,7D,x,x,
2019,EN,OTM_SPF_32-69_0_0_all,4,x,x,
2019,EN,OTM_SPF_32-69_0_0_all,6A,x,x,
2019,EN,OTM_SPF_32-69_0_0_all,7D,x,x,
2019,EN,SDN_all_0_0_all,4,x,x,
2019,EN,SDN_all_0_0_all,7D,x,x,
2019,EN,SSC_DEF_all_0_0_all,4,x,x,
2019,EN,SSC_DEF_all_0_0_all,7D,x,x,
2019,EN,TBB_CRU_16-31_0_0_all,4,x,x,
2019,EN,TBB_DEF_70-99_0_0_all,4,x,x,
2019,EN,TBB_DEF_70-99_0_0_all,7D,x,x,
2019,EN,TBB_DEF_>=120_0_0_all,4,x,x,
2019,GE,FPO_CRU_0_0_0_all,4,x,x,
2019,GE,GNS_DEF_100-119_0_0_all,4,x,x,
2019,GE,GNS_DEF_120-219_0_0_all,3AN,x,x,
2019,GE,GNS_DEF_120-219_0_0_all,4,x,x,
2019,GE,GNS_DEF_>=220_0_0_all,4,x,x,
2019,GE,GNS_DEF_>=220_0_0_all,6A,x,x,
2019,GE,GNS_DEF_all_0_0_all,3AN,NA,x,GNS_DEF_120-219_0_0_all
2019,GE,GNS_DEF_all_0_0_all,4,x,x,
2019,GE,MIS_MIS_0_0_0_HC,4,x,x,
2019,GE,MIS_MIS_0_0_0_HC,6A,x,x,
2019,GE,MIS_MIS_0_0_0_IBC,4,x,x,
2019,GE,OTB_CRU_16-31_0_0_all,4,x,x,
2019,GE,OTB_CRU_16-31_0_0_all,7D,x,x,
2019,GE,OTB_CRU_32-69_0_0_all,3AN,x,x,
2019,GE,OTB_CRU_70-89_0_0_all,3AN,x,x,
2019,GE,OTB_CRU_70-99_0_0_all,3AN,x,x,
2019,GE,OTB_CRU_70-99_0_0_all,4,x,x,
2019,GE,OTB_CRU_90-119_0_0_all,3AN,x,x,
2019,GE,OTB_CRU_all_0_0_all,4,x,x,
2019,GE,OTB_DEF_70-99_0_0_all,4,x,x,
2019,GE,OTB_DEF_>=120_0_0_all,3AN,x,x,
2019,GE,OTB_DEF_>=120_0_0_all,4,x,x,
2019,GE,OTB_SPF_32-69_0_0_all,4,x,x,
2019,GE,OTB_SPF_32-69_0_0_all,7D,x,x,
2019,GE,OTM_SPF_32-69_0_0_all,4,x,x,
2019,GE,OTM_SPF_32-69_0_0_all,6A,x,x,
2019,GE,SSC_DEF_>=120_0_0_all,3AN,x,x,
2019,GE,SSC_DEF_>=120_0_0_all,4,x,x,
2019,GE,TBB_CRU_16-31_0_0_all,4,x,x,
2019,GE,TBB_DEF_70-99_0_0_all,4,x,x,
2019,GE,TBB_DEF_>=120_0_0_all,4,x,x,
2019,NL,HMD_MOL_>=0_0_0_all,4,x,NA,
2019,NL,MIS_MIS_0_0_0_HC,4,x,x,
2019,NL,MIS_MIS_0_0_0_HC,7D,x,x,
2019,NL,OTB_CRU_100-119_0_0_all,4,x,x,
2019,NL,OTB_CRU_70-99_0_0_all,4,x,x,
2019,NL,OTB_DEF_100-119_0_0_all,3AN,x,x,
2019,NL,OTB_DEF_100-119_0_0_all,4,x,x,
2019,NL,OTB_DEF_16-31_0_0_all,4,x,NA,
2019,NL,OTB_DEF_70-99_0_0_all,3AN,x,x,
2019,NL,OTB_DEF_70-99_0_0_all,4,x,x,
2019,NL,OTB_DEF_70-99_0_0_all,7D,x,x,
2019,NL,OTB_DEF_>=120_0_0_all,3AN,x,x,
2019,NL,OTB_DEF_>=120_0_0_all,4,x,x,
2019,NL,OTB_MCD_>=55_0_0,4,NA,x,MIS_MIS_0_0_0_HC
2019,NL,OTM_SPF_32-69_0_0_all,4,x,x,
2019,NL,OTM_SPF_32-69_0_0_all,6A,x,x,
2019,NL,OTM_SPF_32-69_0_0_all,7D,x,x,
2019,NL,SDN_all_0_0_all,4,x,x,
2019,NL,SDN_all_0_0_all,7D,x,x,
2019,NL,SSC_DEF_all_0_0_all,3AN,x,x,
2019,NL,SSC_DEF_all_0_0_all,4,x,x,
2019,NL,SSC_DEF_all_0_0_all,7D,x,x,
2019,NL,TBB_CRU_16-31_0_0_all,3AN,x,x,
2019,NL,TBB_CRU_16-31_0_0_all,4,x,x,
2019,NL,TBB_CRU_70-99_0_0_all,4,NA,x,MIS_MIS_0_0_0_HC
2019,NL,TBB_DEF_100-119_0_0_all,4,x,x,
2019,NL,TBB_DEF_16-31_0_0_all,4,NA,x,MIS_MIS_0_0_0_HC
2019,NL,TBB_DEF_70-99_0_0_all,4,x,x,
2019,NL,TBB_DEF_70-99_0_0_all,7D,x,x,
2019,NL,TBB_DEF_<16_0_0_all,4,NA,x,MIS_MIS_0_0_0_HC
2019,NL,TBB_DEF_>=120_0_0_all,3AN,x,x,
2019,NL,TBB_DEF_>=120_0_0_all,4,x,x,
2019,NL,TBB_MCD_70-99_0_0_all,4,NA,x,MIS_MIS_0_0_0_HC
2019,NL,TBB_MCD_>=120_0_0_all,4,NA,x,MIS_MIS_0_0_0_HC
2019,SC,FPO_CRU_0_0_0_all,4,x,x,
2019,SC,FPO_CRU_0_0_0_all,6A,x,x,
2019,SC,FPO_CRU_0_0_0_all,7D,x,x,
2019,SC,GNS_DEF_all_0_0_all,4,x,x,
2019,SC,GNS_DEF_all_0_0_all,6A,x,x,
2019,SC,GTR_DEF_all_0_0_all,4,x,x,
2019,SC,LLS_FIF_0_0_0_all,4,x,x,
2019,SC,LLS_FIF_0_0_0_all,6A,x,x,
2019,SC,MIS_MIS_0_0_0_HC,3AN,x,NA,
2019,SC,MIS_MIS_0_0_0_HC,4,x,x,
2019,SC,MIS_MIS_0_0_0_HC,6A,x,x,
2019,SC,MIS_MIS_0_0_0_HC,7D,x,x,
2019,SC,OTB_CRU_16-31_0_0_all,4,x,x,
2019,SC,OTB_CRU_16-31_0_0_all,6A,x,x,
2019,SC,OTB_CRU_70-99_0_0_all,4,x,x,
2019,SC,OTB_CRU_70-99_0_0_all,6A,x,x,
2019,SC,OTB_CRU_70-99_0_0_all,7D,x,x,
2019,SC,OTB_DEF_>=120_0_0_all,3AN,x,NA,
2019,SC,OTB_DEF_>=120_0_0_all,4,x,x,
2019,SC,OTB_DEF_>=120_0_0_all,6A,x,x,
2019,SC,OTB_DEF_>=120_0_0_all,7D,x,NA,
2019,SC,TBB_DEF_-1_0_0_all,4,x,x,
2019,SC,TBB_DEF_32-69_0_0_all,4,x,x,
2019,SC,TBB_DEF_70-99_0_0_all,4,x,x,
2019,SC,TBB_DEF_70-99_0_0_all,6A,x,x,
2019,SC,TBB_DEF_>=120_0_0_all,3AN,x,x,
2019,SC,TBB_DEF_>=120_0_0_all,4,x,x,
2019,SC,TBB_DEF_>=120_0_0_all,6A,x,x,
2009,SW,FPO_CRU_0_0_0_all,3AN,x,x,
2009,SW,GNS_DEF_all_0_0_all,3AN,x,x,
2009,SW,GTR_DEF_all_0_0_all,3AN,x,x,
2009,SW,LLS_FIF_0_0_0_all,3AN,x,x,
2009,SW,LLS_FIF_0_0_0_all,4,x,x,
2009,SW,MIS_MIS_0_0_0_HC,3AN,x,x,
2009,SW,MIS_MIS_0_0_0_IBC,3AN,x,x,
2009,SW,MIS_MIS_0_0_0_IBC,4,x,x,
2009,SW,OTB_CRU_32-69_0_0_all,3AN,x,x,
2009,SW,OTB_CRU_32-69_0_0_all,4,x,x,
2009,SW,OTB_CRU_32-69_2_22_all,3AN,x,x,
2009,SW,OTB_CRU_70-89_2_35_all,3AN,x,x,
2009,SW,OTB_CRU_90-119_0_0_all,3AN,x,x,
2009,SW,OTB_DEF_>=120_0_0_all,4,x,x,
2010,SW,FPO_CRU_0_0_0_all,3AN,x,x,
2010,SW,GNS_DEF_all_0_0_all,3AN,x,x,
2010,SW,GTR_DEF_all_0_0_all,3AN,x,x,
2010,SW,LLS_FIF_0_0_0_all,3AN,x,x,
2010,SW,LLS_FIF_0_0_0_all,4,x,x,
2010,SW,MIS_MIS_0_0_0_HC,3AN,x,x,
2010,SW,MIS_MIS_0_0_0_IBC,3AN,x,x,
2010,SW,MIS_MIS_0_0_0_IBC,4,x,x,
2010,SW,OTB_CRU_32-69_0_0_all,3AN,x,x,
2010,SW,OTB_CRU_32-69_0_0_all,4,x,x,
2010,SW,OTB_CRU_32-69_2_22_all,3AN,x,x,
2010,SW,OTB_CRU_70-89_2_35_all,3AN,x,x,
2010,SW,OTB_CRU_90-119_0_0_all,3AN,x,x,
2010,SW,OTB_DEF_>=120_0_0_all,4,x,x,
2010,SW,SDN_DEF_>=120_0_0_all,4,x,x,
2011,SW,FPO_CRU_0_0_0_all,3AN,x,x,
2011,SW,GNS_DEF_all_0_0_all,3AN,x,x,
2011,SW,GTR_DEF_all_0_0_all,3AN,x,x,
2011,SW,LLS_FIF_0_0_0_all,3AN,x,x,
2011,SW,LLS_FIF_0_0_0_all,4,x,x,
2011,SW,MIS_MIS_0_0_0_HC,3AN,x,x,
2011,SW,MIS_MIS_0_0_0_IBC,3AN,x,x,
2011,SW,MIS_MIS_0_0_0_IBC,4,x,x,
2011,SW,OTB_CRU_32-69_0_0_all,3AN,x,x,
2011,SW,OTB_CRU_32-69_0_0_all,4,x,x,
2011,SW,OTB_CRU_32-69_2_22_all,3AN,x,x,
2011,SW,OTB_CRU_70-89_2_35_all,3AN,x,x,
2011,SW,OTB_CRU_90-119_0_0_all,3AN,x,x,
2011,SW,OTB_DEF_>=120_0_0_all,4,x,x,
2011,SW,SDN_DEF_>=120_0_0_all,4,x,x,
2012,SW,FPO_CRU_0_0_0_all,3AN,x,x,
2012,SW,GNS_DEF_all_0_0_all,3AN,x,x,
2012,SW,GTR_DEF_all_0_0_all,3AN,x,x,
2012,SW,LLS_FIF_0_0_0_all,3AN,x,x,
2012,SW,LLS_FIF_0_0_0_all,4,x,x,
2012,SW,MIS_MIS_0_0_0_HC,3AN,x,x,
2012,SW,MIS_MIS_0_0_0_IBC,3AN,x,x,
2012,SW,MIS_MIS_0_0_0_IBC,4,x,x,
2012,SW,OTB_CRU_32-69_0_0_all,3AN,x,x,
2012,SW,OTB_CRU_32-69_0_0_all,4,x,x,
2012,SW,OTB_CRU_32-69_2_22_all,3AN,x,x,
2012,SW,OTB_CRU_70-89_2_35_all,3AN,x,x,
2012,SW,OTB_CRU_90-119_0_0_all,3AN,x,x,
2012,SW,OTB_DEF_>=120_0_0_all,4,x,x,
2012,SW,SDN_DEF_>=120_0_0_all,4,x,x,
2013,SW,FPO_CRU_0_0_0_all,3AN,x,x,
2013,SW,GNS_DEF_all_0_0_all,3AN,x,x,
2013,SW,GTR_DEF_all_0_0_all,3AN,x,x,
2013,SW,LLS_FIF_0_0_0_all,3AN,x,x,
2013,SW,MIS_MIS_0_0_0_HC,3AN,x,x,
2013,SW,MIS_MIS_0_0_0_IBC,3AN,x,x,
2013,SW,MIS_MIS_0_0_0_IBC,4,x,x,
2013,SW,OTB_CRU_32-69_0_0_all,3AN,x,x,
2013,SW,OTB_CRU_32-69_0_0_all,4,x,x,
2013,SW,OTB_CRU_32-69_2_22_all,3AN,x,x,
2013,SW,OTB_CRU_70-89_2_35_all,3AN,x,x,
2013,SW,OTB_CRU_90-119_0_0_all,3AN,x,x,
2013,SW,OTB_DEF_>=120_0_0_all,4,x,x,
2013,SW,SDN_DEF_>=120_0_0_all,4,x,x,
2014,SW,FPO_CRU_0_0_0_all,3AN,x,x,
2014,SW,GNS_DEF_all_0_0_all,3AN,x,x,
2014,SW,GTR_DEF_all_0_0_all,3AN,x,x,
2014,SW,LLS_FIF_0_0_0_all,3AN,x,x,
2014,SW,MIS_MIS_0_0_0_HC,3AN,x,x,
2014,SW,MIS_MIS_0_0_0_IBC,3AN,x,x,
2014,SW,MIS_MIS_0_0_0_IBC,4,x,x,
2014,SW,OTB_CRU_32-69_0_0_all,3AN,x,x,
2014,SW,OTB_CRU_32-69_0_0_all,4,x,x,
2014,SW,OTB_CRU_32-69_2_22_all,3AN,x,x,
2014,SW,OTB_CRU_70-89_2_35_all,3AN,x,x,
2014,SW,OTB_CRU_90-119_0_0_all,3AN,x,x,
2014,SW,OTB_DEF_>=120_0_0_all,4,x,x,
2014,SW,SDN_DEF_>=120_0_0_all,4,x,x,
2015,SW,FPO_CRU_0_0_0_all,3AN,x,x,
2015,SW,GNS_DEF_all_0_0_all,3AN,x,x,
2015,SW,GTR_DEF_all_0_0_all,3AN,x,x,
2015,SW,LLS_FIF_0_0_0_all,3AN,x,x,
2015,SW,LLS_FIF_0_0_0_all,4,x,x,
2015,SW,MIS_MIS_0_0_0_HC,3AN,x,x,
2015,SW,MIS_MIS_0_0_0_IBC,3AN,x,x,
2015,SW,MIS_MIS_0_0_0_IBC,4,x,x,
2015,SW,OTB_CRU_32-69_0_0_all,3AN,x,x,
2015,SW,OTB_CRU_32-69_0_0_all,4,x,x,
2015,SW,OTB_CRU_32-69_2_22_all,3AN,x,x,
2015,SW,OTB_CRU_70-89_2_35_all,3AN,x,x,
2015,SW,OTB_CRU_90-119_0_0_all,3AN,x,x,
2015,SW,OTB_DEF_>=120_0_0_all,4,x,x,
2015,SW,SDN_DEF_>=120_0_0_all,4,x,x,
2016,SW,FPO_CRU_0_0_0_all,3AN,x,x,
2016,SW,GNS_DEF_all_0_0_all,3AN,x,x,
2016,SW,GTR_DEF_all_0_0_all,3AN,x,x,
2016,SW,LLS_FIF_0_0_0_all,3AN,x,x,
2016,SW,LLS_FIF_0_0_0_all,4,x,x,
2016,SW,MIS_MIS_0_0_0_HC,3AN,x,x,
2016,SW,MIS_MIS_0_0_0_IBC,3AN,x,x,
2016,SW,MIS_MIS_0_0_0_IBC,4,x,x,
2016,SW,OTB_CRU_32-69_0_0_all,3AN,x,x,
2016,SW,OTB_CRU_32-69_0_0_all,4,x,x,
2016,SW,OTB_CRU_32-69_2_22_all,3AN,x,x,
2016,SW,OTB_CRU_70-89_2_35_all,3AN,x,x,
2016,SW,OTB_CRU_90-119_0_0_all,3AN,x,x,
2016,SW,OTB_DEF_>=120_0_0_all,4,x,x,
2016,SW,SDN_DEF_>=120_0_0_all,4,x,x,
2017,SW,FPO_CRU_0_0_0_all,3AN,x,x,
2017,SW,GNS_DEF_all_0_0_all,3AN,x,x,
2017,SW,GTR_DEF_all_0_0_all,3AN,x,x,
2017,SW,LLS_FIF_0_0_0_all,3AN,x,x,
2017,SW,LLS_FIF_0_0_0_all,4,x,x,
2017,SW,MIS_MIS_0_0_0_HC,3AN,x,x,
2017,SW,MIS_MIS_0_0_0_IBC,3AN,x,x,
2017,SW,MIS_MIS_0_0_0_IBC,4,x,x,
2017,SW,OTB_CRU_32-69_0_0_all,3AN,x,x,
2017,SW,OTB_CRU_32-69_0_0_all,4,x,x,
2017,SW,OTB_CRU_32-69_2_22_all,3AN,x,x,
2017,SW,OTB_CRU_70-89_2_35_all,3AN,x,x,
2017,SW,OTB_CRU_90-119_0_0_all,3AN,x,x,
2017,SW,OTB_DEF_>=120_0_0_all,4,x,x,
2017,SW,SDN_DEF_>=120_0_0_all,4,x,x,
2018,SW,FPO_CRU_0_0_0_all,3AN,x,x,
2018,SW,GNS_DEF_all_0_0_all,3AN,x,x,
2018,SW,GTR_DEF_all_0_0_all,3AN,x,x,
2018,SW,LLS_FIF_0_0_0_all,3AN,x,x,
2018,SW,LLS_FIF_0_0_0_all,4,x,x,
2018,SW,MIS_MIS_0_0_0_HC,3AN,x,x,
2018,SW,MIS_MIS_0_0_0_IBC,3AN,x,x,
2018,SW,MIS_MIS_0_0_0_IBC,4,x,x,
2018,SW,OTB_CRU_32-69_0_0_all,3AN,x,x,
2018,SW,OTB_CRU_32-69_0_0_all,4,x,x,
2018,SW,OTB_CRU_32-69_2_22_all,3AN,x,x,
2018,SW,OTB_CRU_70-89_2_35_all,3AN,x,x,
2018,SW,OTB_CRU_90-119_0_0_all,3AN,x,x,
2018,SW,OTB_DEF_>=120_0_0_all,4,x,x,
2018,SW,SDN_DEF_>=120_0_0_all,4,x,x,
2019,SW,FPO_CRU_0_0_0_all,3AN,x,x,
2019,SW,GNS_DEF_all_0_0_all,3AN,x,x,
2019,SW,GTR_DEF_all_0_0_all,3AN,x,x,
2019,SW,LLS_FIF_0_0_0_all,3AN,x,x,
2019,SW,LLS_FIF_0_0_0_all,4,x,x,
2019,SW,MIS_MIS_0_0_0_HC,3AN,x,x,
2019,SW,MIS_MIS_0_0_0_IBC,3AN,x,x,
2019,SW,MIS_MIS_0_0_0_IBC,4,x,x,
2019,SW,MIS_MIS_0_0_0_IBC,6A,x,x,
2019,SW,OTB_CRU_32-69_0_0_all,3AN,x,x,
2019,SW,OTB_CRU_32-69_0_0_all,4,x,x,
2019,SW,OTB_CRU_32-69_2_22_all,3AN,x,x,
2019,SW,OTB_CRU_70-89_2_35_all,3AN,x,x,
2019,SW,OTB_CRU_90-119_0_0_all,3AN,x,x,
2019,SW,OTB_DEF_>=120_0_0_all,4,x,x,
2019,SW,SDN_DEF_>=120_0_0_all,4,x,x,
2009,FR,DRB_MOL_0_0_0_all,4,NA,x,
2009,FR,DRB_MOL_0_0_0_all,7D,x,x,
2009,FR,DRB_all_0_0_all,7D,x,x,
2009,FR,GNS_DEF_100-119_0_0_all,6A,x,x,
2009,FR,GNS_DEF_100-119_0_0_all,7D,x,x,
2009,FR,GNS_DEF_120-219_0_0_all,4,x,x,
2009,FR,GNS_DEF_120-219_0_0_all,6A,x,x,
2009,FR,GNS_DEF_120-219_0_0_all,7D,x,x,
2009,FR,GNS_DEF_>=220_0_0_all,4,x,NA,
2009,FR,GNS_DEF_>=220_0_0_all,6A,x,x,
2009,FR,GNS_DEF_>=220_0_0_all,7D,x,x,
2009,FR,GNS_DEF_all_0_0_all,7D,x,x,
2009,FR,GTR_CRU_0_0_0_all,7D,x,x,
2009,FR,GTR_DEF_100-119_0_0_all,4,x,x,
2009,FR,GTR_DEF_100-119_0_0_all,7D,x,x,
2009,FR,GTR_DEF_120-219_0_0_all,4,x,x,
2009,FR,GTR_DEF_120-219_0_0_all,7D,x,x,
2009,FR,GTR_DEF_90-99_0_0_all,4,x,x,
2009,FR,GTR_DEF_90-99_0_0_all,7D,x,x,
2009,FR,GTR_DEF_>=220_0_0_all,4,NA,x,GTR_DEF_>=220_0
2009,FR,GTR_DEF_>=220_0_0_all,7D,x,x,
2009,FR,GTR_DEF_all_0_0_all,4,x,x,
2009,FR,GTR_DEF_all_0_0_all,7D,x,x,
2009,FR,LHM_DEF,4,x,x,
2009,FR,LHM_DEF,7D,x,x,
2009,FR,LLS_DEF,4,x,x,
2009,FR,LLS_DEF,6A,x,x,
2009,FR,LLS_DEF,7D,x,x,
2009,FR,MIS_MIS_0_0_0,3AN,x,x,
2009,FR,MIS_MIS_0_0_0,4,x,x,
2009,FR,MIS_MIS_0_0_0,6A,x,x,
2009,FR,MIS_MIS_0_0_0,7D,x,x,
2009,FR,OTB_CRU_100-119_0_0_all,7D,x,NA,
2009,FR,OTB_CRU_70-99_0_0_all,4,NA,x,
2009,FR,OTB_DEF_100-119_0_0,4,x,x,
2009,FR,OTB_DEF_100-119_0_0,6A,x,x,
2009,FR,OTB_DEF_100-119_0_0,7D,x,x,
2009,FR,OTB_DEF_16-31_0_0,7D,x,x,
2009,FR,OTB_DEF_32-69_0_0,4,NA,x,
2009,FR,OTB_DEF_32-69_0_0,7D,x,x,
2009,FR,OTB_DEF_70-99_0_0,4,x,x,
2009,FR,OTB_DEF_70-99_0_0,6A,x,x,
2009,FR,OTB_DEF_70-99_0_0,7D,x,x,
2009,FR,OTB_DEF_<16_0_0_all,7D,x,x,
2009,FR,OTB_DEF_>=120_0_0,3AN,x,x,
2009,FR,OTB_DEF_>=120_0_0,4,x,x,
2009,FR,OTB_DEF_>=120_0_0,6A,x,x,
2009,FR,OTB_DEF_>=120_0_0,7D,x,x,
2009,FR,OTB_DWS_100-119_0_0_all,4,x,x,
2009,FR,OTB_DWS_100-119_0_0_all,6A,x,x,
2009,FR,OTB_DWS_>=120_0_0_all,6A,x,x,
2009,FR,OTB_SPF_32-69_0_0_all,7D,x,x,
2009,FR,OTB_SPF_70-99_0_0_all,4,x,x,
2009,FR,OTB_SPF_70-99_0_0_all,7D,x,x,
2009,FR,OTM_DEF,4,x,x,
2009,FR,OTM_DEF,7D,x,x,
2009,FR,OTM_DEF_100-119_0_0_all,4,x,x,
2009,FR,OTM_DEF_100-119_0_0_all,7D,x,x,
2009,FR,OTM_DEF_32-69_0_0_all,4,x,x,
2009,FR,OTM_DEF_32-69_0_0_all,7D,x,x,
2009,FR,OTM_DEF_70-99_0_0_all,4,x,x,
2009,FR,OTM_DEF_70-99_0_0_all,7D,x,x,
2009,FR,OTM_SPF_16-31_0_0,7D,x,x,
2009,FR,OTM_SPF_32-69_0_0_all,4,x,x,
2009,FR,OTM_SPF_32-69_0_0_all,6A,x,x,
2009,FR,OTM_SPF_32-69_0_0_all,7D,x,x,
2009,FR,OTM_SPF_70-99_0_0_all,4,x,x,
2009,FR,OTM_SPF_70-99_0_0_all,7D,x,x,
2009,FR,OTT_DEF_100-119_0_0,6A,x,x,
2009,FR,OTT_DEF_100-119_0_0,7D,x,NA,
2009,FR,OTT_DEF_70-99_0_0,7D,x,x,
2009,FR,PS_SPF_0_0_0,4,x,x,
2009,FR,SSC_DEF_100-119_0_0_all,4,NA,x,SSC_DEF_70-99_0_0_all
2009,FR,SSC_DEF_100-119_0_0_all,7D,x,x,
2009,FR,SSC_DEF_70-99_0_0_all,4,x,x,
2009,FR,SSC_DEF_70-99_0_0_all,7D,x,x,
2009,FR,TBB_DEF_100-119_0_0_all,4,NA,x,
2009,FR,TBB_DEF_70-99_0_0_all,4,NA,x,
2009,FR,TBB_DEF_70-99_0_0_all,7D,x,x,
2010,FR,DRB_MOL_0_0_0_all,4,NA,x,
2010,FR,DRB_MOL_0_0_0_all,7D,x,x,
2010,FR,DRB_all_0_0_all,7D,x,x,
2010,FR,GNS_DEF_100-119_0_0_all,4,x,x,
2010,FR,GNS_DEF_100-119_0_0_all,6A,x,x,
2010,FR,GNS_DEF_100-119_0_0_all,7D,x,x,
2010,FR,GNS_DEF_120-219_0_0_all,4,x,x,
2010,FR,GNS_DEF_120-219_0_0_all,6A,x,x,
2010,FR,GNS_DEF_120-219_0_0_all,7D,x,x,
2010,FR,GNS_DEF_>=220_0_0_all,6A,x,x,
2010,FR,GNS_DEF_>=220_0_0_all,7D,x,x,
